sale_month,sale_year,cpi_value,correction_term_dec_2004,geo_code,parcel,amt_Price,sale_date,year_built,HEATED,BATHS,BEDROOMS,neighborhood,distance,srn,offender_address_date,building_grade,offender,streetname,BQM1,BQM2,AIRCOND,HEIGHT,WALL,AGE,NEW,orig_distance,close_offender,post_move,close_post_move,neighbor_year,CNTLBQM1_2,CNTLBQM1_3,CNTLBQM1_4,CNTLBQM1_5,CNTLBQM1_6,CNTLWALL_2,CNTLWALL_3,CNTLWALL_4,CNTLWALL_5,CNTLWALL_6,CNTLWALL_7,CNTLWALL_8,CNTLWALL_9,CNTLWALL_10,CNTLHEIGHT_2,CNTLHEIGHT_3,CNTLHEIGHT_4,CNTLHEIGHT_5,CNTLHEIGHT_6,log_price,dist_post,post,srn_year,offdays
11,2001,171,1.1228070259094238,371190056021,11101347,129122.80797958374,2001-11-01,2001,1680,2,3,BRAWLEY FARMS,0.30823540687561035,001593S8,2001-05-30,b03,1, DULIN CREEK BV,2,3,1,1,"ALUM,VINYL",0,1,0.924706220626831,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.768519401550293,0,Post,001593S8-2001,155
1,2002,170.60000610351562,1.1254396438598633,371190056021,11101348,137303.63655090332,2002-01-02,2001,1258,2,3,BRAWLEY FARMS,0.3040027817090352,001593S8,2001-05-30,b03,1, DULIN CREEK BV,2,3,1,1,"ALUM,VINYL",1,0,0.9120083451271057,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.829950332641602,0,Post,001593S8-2002,217
1,2002,170.60000610351562,1.1254396438598633,371190056021,11101349,159812.4294281006,2002-01-02,2001,1900,2,3,BRAWLEY FARMS,0.3002675573031108,001593S8,2001-05-30,b03,1, DULIN CREEK BV,2,3,1,1,"ALUM,VINYL",1,0,0.9008026719093323,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.981756210327148,0,Post,001593S8-2002,217
4,2002,173.10000610351562,1.1091854572296143,371190056021,11101350,162495.6694841385,2002-04-11,2002,2006,2,3,BRAWLEY FARMS,0.29699520270029706,001593S8,2001-05-30,b03,1, DULIN CREEK BV,2,3,1,2,"ALUM,VINYL",0,1,0.8909856081008911,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.998406410217285,0,Post,001593S8-2002,316
8,2001,171.5,1.1195335388183594,371190056021,11101351,164011.66343688965,2001-08-17,2001,1922,2,3,BRAWLEY FARMS,0.29424206415812176,001593S8,2001-05-30,b03,1, DULIN CREEK BV,2,3,1,1,"ALUM,VINYL",0,1,0.8827261924743652,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.00769329071045,0,Post,001593S8-2001,79
12,2002,174.60000610351562,1.099656343460083,371190056021,11101352,144604.80916500092,2002-12-12,2002,1560,2,3,BRAWLEY FARMS,0.2920088768005371,001593S8,2001-05-30,b03,1, DULIN CREEK BV,2,3,1,1,"ALUM,VINYL",0,1,0.8760266304016113,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.881759643554688,0,Post,001593S8-2002,561
9,2001,172.1999969482422,1.1149826049804688,371190056021,11101353,169477.35595703125,2001-09-21,2001,1682,2,3,BRAWLEY FARMS,0.2903013825416565,001593S8,2001-05-30,b03,1, DULIN CREEK BV,2,3,1,1,"ALUM,VINYL",0,1,0.8709041476249695,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.040474891662598,0,Post,001593S8-2001,114
12,2001,170.3000030517578,1.1274222135543823,371190056021,11101355,164603.64317893982,2001-12-28,2001,1858,2,3,BRAWLEY FARMS,0.2884353796641032,001593S8,2001-05-30,b03,1, DULIN CREEK BV,2,3,1,2,"ALUM,VINYL",0,1,0.8653061389923096,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.011295318603516,0,Post,001593S8-2001,212
12,2001,170.3000030517578,1.1274222135543823,371190056021,11101356,164603.64317893982,2001-12-26,2001,1640,2,4,BRAWLEY FARMS,0.3143531282742818,001593S8,2001-05-30,b03,1, SANDBOAR ST,2,3,1,1,"ALUM,VINYL",0,1,0.9430593848228455,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.011295318603516,0,Post,001593S8-2001,210
8,2002,173.8000030517578,1.1047180891036987,371190056021,11101357,151346.37820720673,2002-08-13,2002,1560,2,3,BRAWLEY FARMS,0.31533857186635333,001593S8,2001-05-30,b03,1, SANDBOAR ST,2,3,1,1,"ALUM,VINYL",0,1,0.9460157155990601,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.927326202392578,0,Post,001593S8-2002,440
8,2002,173.8000030517578,1.1047180891036987,371190056021,11101358,133670.88878154755,2002-08-20,2002,1315,1,3,BRAWLEY FARMS,0.3161308169364929,001593S8,2001-05-30,b03,1, SANDBOAR ST,2,3,1,1,"ALUM,VINYL",0,1,0.9483924508094788,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.803135871887207,0,Post,001593S8-2002,447
5,2003,176.8000030517578,1.0859729051589966,371190056021,11101360,141176.47767066956,2003-05-19,2003,1290,2,3,BRAWLEY FARMS,0.32021816571553546,001593S8,2001-05-30,b03,1, SANDBOAR ST,2,3,1,1,"ALUM,VINYL",0,1,0.9606544971466064,0,1,0,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.857766151428223,0,Post,001593S8-2003,719
12,2002,174.60000610351562,1.099656343460083,371190056021,11101361,147903.77819538116,2002-12-19,2002,1560,2,3,BRAWLEY FARMS,0.32299258311589557,001593S8,2001-05-30,b03,1, SANDBOAR ST,2,3,1,1,"ALUM,VINYL",0,1,0.9689777493476868,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.904316902160645,0,Post,001593S8-2002,568
8,2002,173.8000030517578,1.1047180891036987,371190056021,11101362,159631.76387548447,2002-08-29,2002,1677,1,3,BRAWLEY FARMS,0.3262250820795695,001593S8,2001-05-30,b03,1, SANDBOAR ST,2,3,1,2,"ALUM,VINYL",0,1,0.9786752462387085,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.98062515258789,0,Post,001593S8-2002,456
9,2002,174.1999969482422,1.1021814346313477,371190056021,11101363,154305.40084838867,2002-09-16,2002,1832,2,3,BRAWLEY FARMS,0.32990825176239014,001593S8,2001-05-30,b03,1, SANDBOAR ST,2,3,1,2,"ALUM,VINYL",0,1,0.9897247552871704,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.946688652038574,0,Post,001593S8-2002,474
6,2000,167.5,1.146268606185913,371190056021,11101401,169647.75371551514,2000-06-30,2000,1978,2,4,BRAWLEY FARMS,0.10091555118560791,001593S8,2001-05-30,b03,1, GARDENIA ST,2,3,1,2,"ALUM,VINYL",0,1,0.30274665355682373,1,0,0,693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.041479110717773,0,Pre,001593S8-2000,-334
7,2000,168,1.1428571939468384,371190056021,11101402,164000.0073313713,2000-07-27,2000,1796,2,4,BRAWLEY FARMS,0.10417933265368144,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,1,"ALUM,VINYL",0,1,0.3125379979610443,1,0,0,693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.007621765136719,0,Pre,001593S8-2000,-307
8,2001,171.5,1.1195335388183594,371190056021,11101403,190320.7015991211,2001-08-28,2001,2294,2,4,BRAWLEY FARMS,0.11919471621513367,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,2,"ALUM,VINYL",0,1,0.357584148645401,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.156465530395508,0,Post,001593S8-2001,90
1,2002,170.60000610351562,1.1254396438598633,371190056021,11101404,174443.1447982788,2002-01-02,2001,1814,2,3,BRAWLEY FARMS,0.13316856821378073,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,1.5,"ALUM,VINYL",1,0,0.39950570464134216,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.069354057312012,0,Post,001593S8-2002,217
3,2002,172.10000610351562,1.1156303882598877,371190056021,11101405,184079.01406288147,2002-03-01,2001,2360,2,3,BRAWLEY FARMS,0.14753698309262595,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,2,"ALUM,VINYL",1,0,0.4426109492778778,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.123120307922363,0,Post,001593S8-2002,275
10,2001,171.6999969482422,1.1182295083999634,371190056021,11101406,171089.1147851944,2001-10-01,2001,1928,2,4,BRAWLEY FARMS,0.1621393362681071,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,2,"ALUM,VINYL",0,1,0.4864180088043213,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.04994010925293,0,Post,001593S8-2001,124
12,2001,170.3000030517578,1.1274222135543823,371190056021,11101407,181514.97638225555,2001-12-21,2001,1990,2,4,BRAWLEY FARMS,0.17675515015920004,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,2,"ALUM,VINYL",0,1,0.5302654504776001,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.10909366607666,0,Post,001593S8-2001,205
5,2002,173.1999969482422,1.1085450649261475,371190056021,11101408,184018.48077774048,2002-05-22,2001,2233,2,4,BRAWLEY FARMS,0.19158858060836792,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,2,"ALUM,VINYL",1,0,0.5747657418251038,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.122791290283203,0,Post,001593S8-2002,357
10,2001,171.6999969482422,1.1182295083999634,371190056021,11101409,168293.5410141945,2001-10-01,2001,1824,2,3,BRAWLEY FARMS,0.20698916912078857,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,2,"ALUM,VINYL",0,1,0.6209675073623657,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.033465385437012,0,Post,001593S8-2001,124
9,2001,172.1999969482422,1.1149826049804688,371190056021,11101410,182857.14721679688,2001-09-28,2001,1972,2,4,BRAWLEY FARMS,0.22244739532470703,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,2,"ALUM,VINYL",0,1,0.6673421859741211,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.116460800170898,0,Post,001593S8-2001,121
11,2001,171,1.1228070259094238,371190056021,11101411,229614.03679847717,2001-11-01,2001,2676,2,3,BRAWLEY FARMS,0.23780455191930136,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,2,"ALUM,VINYL",0,1,0.713413655757904,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.344155311584473,0,Post,001593S8-2001,155
11,2001,171,1.1228070259094238,371190056021,11101411,218947.37005233765,2001-11-26,2001,2676,2,3,BRAWLEY FARMS,0.23780455191930136,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,2,"ALUM,VINYL",0,1,0.713413655757904,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.296586990356445,0,Post,001593S8-2001,180
5,2003,176.8000030517578,1.0859729051589966,371190056021,11101411,190045.2584028244,2003-05-06,2001,2676,2,3,BRAWLEY FARMS,0.23780455191930136,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,2,"ALUM,VINYL",2,0,0.713413655757904,0,1,0,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.155017852783203,0,Post,001593S8-2003,706
7,2001,171.60000610351562,1.118881106376648,371190056021,11101412,201398.59914779663,2001-07-27,2001,2310,2,3,BRAWLEY FARMS,0.2537328600883484,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,2,"ALUM,VINYL",0,1,0.7611985802650452,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.213041305541992,0,Post,001593S8-2001,58
7,2001,171.60000610351562,1.118881106376648,371190056021,11101413,168951.04706287384,2001-07-09,2001,1962,2,3,BRAWLEY FARMS,0.2551896373430888,001593S8,2001-05-30,b03,1, GARDENIA ST,2,3,1,1,"ALUM,VINYL",0,1,0.7655689120292664,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.03736400604248,0,Post,001593S8-2001,40
8,2001,171.5,1.1195335388183594,371190056021,11101415,164571.43020629883,2001-08-27,2001,1900,2,4,BRAWLEY FARMS,0.22418461243311563,001593S8,2001-05-30,b03,1, GARDENIA ST,2,3,1,1,"ALUM,VINYL",0,1,0.6725538372993469,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.011099815368652,0,Post,001593S8-2001,89
11,2001,171,1.1228070259094238,371190056021,11101416,171789.47496414185,2001-11-30,2001,1962,2,3,BRAWLEY FARMS,0.20920437574386597,001593S8,2001-05-30,b03,1, GARDENIA ST,2,3,1,1,"ALUM,VINYL",0,1,0.6276131272315979,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.054024696350098,0,Post,001593S8-2001,184
10,2001,171.6999969482422,1.1182295083999634,371190056021,11101417,163820.62298059464,2001-10-01,2001,1960,2,3,BRAWLEY FARMS,0.1942188541094462,001593S8,2001-05-30,b03,1, GARDENIA ST,2,3,1,1,"ALUM,VINYL",0,1,0.5826565623283386,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.006526947021484,0,Post,001593S8-2001,124
9,2001,172.1999969482422,1.1149826049804688,371190056021,11101418,165017.42553710938,2001-09-17,2001,1916,2,3,BRAWLEY FARMS,0.17907305558522543,001593S8,2001-05-30,b03,1, GARDENIA ST,2,3,1,2,"ALUM,VINYL",0,1,0.5372191667556763,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.013806343078613,0,Post,001593S8-2001,110
7,2002,173.60000610351562,1.1059907674789429,371190056021,11101419,154285.71206331253,2002-07-31,2002,1677,1,3,BRAWLEY FARMS,0.16376731793085733,001593S8,2001-05-30,b03,1, GARDENIA ST,2,3,1,2,"ALUM,VINYL",0,1,0.491301953792572,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.946561813354492,0,Post,001593S8-2002,427
10,2001,171.6999969482422,1.1182295083999634,371190056021,11101420,156552.13117599487,2001-10-31,2001,1550,2,3,BRAWLEY FARMS,0.14844132463137308,001593S8,2001-05-30,b03,1, GARDENIA ST,2,3,1,1,"ALUM,VINYL",0,1,0.44532397389411926,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.96114444732666,0,Post,001593S8-2001,154
12,2001,170.3000030517578,1.1274222135543823,371190056021,11101421,158966.5321111679,2001-12-28,2001,1844,2,3,BRAWLEY FARMS,0.1331105430920919,001593S8,2001-05-30,b03,1, GARDENIA ST,2,3,1,1,"ALUM,VINYL",0,1,0.39933162927627563,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.976449012756348,0,Post,001593S8-2001,212
12,2001,170.3000030517578,1.1274222135543823,371190056021,11101422,155584.26547050476,2001-12-11,2001,1176,2,3,BRAWLEY FARMS,0.11736500263214111,001593S8,2001-05-30,b03,1, GARDENIA ST,2,3,1,1,"ALUM,VINYL",0,1,0.35209500789642334,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.95494270324707,0,Post,001593S8-2001,195
2,2001,170.1999969482422,1.128084659576416,371190056021,11101501,164700.36029815674,2001-02-01,2000,1738,2,3,BRAWLEY FARMS,0.04555411636829376,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,1,"ALUM,VINYL",1,0,0.1366623491048813,1,0,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.011882781982422,0,Pre,001593S8-2001,-118
3,2002,172.10000610351562,1.1156303882598877,371190056021,11101501,146705.39605617523,2002-03-08,2000,1738,2,3,BRAWLEY FARMS,0.04555411636829376,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,1,"ALUM,VINYL",2,0,0.1366623491048813,1,1,1,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8961820602417,0.4555411636829376,Post,001593S8-2002,282
12,2000,168.39999389648438,1.140142560005188,371190056021,11101502,165890.74248075485,2000-12-29,2000,1842,2,4,BRAWLEY FARMS,0.030001111328601837,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,1,"ALUM,VINYL",0,1,0.09000333398580551,1,0,0,693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.019084930419922,0,Pre,001593S8-2000,-152
3,2003,177.5,1.0816901922225952,371190056021,11101503,140078.87989282608,2003-03-05,2002,1315,1,3,BRAWLEY FARMS,0.015073106934626898,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,1,"ALUM,VINYL",1,0,0.04521932080388069,1,1,1,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.849961280822754,0.15073106934626898,Post,001593S8-2003,644
1,2002,170.60000610351562,1.1254396438598633,371190056021,11101505,160937.86907196045,2002-01-02,2000,1750,2,3,BRAWLEY FARMS,0.014993617932001749,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,1,"ALUM,VINYL",2,0,0.04498085379600525,1,1,1,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.988773345947266,0.1499361793200175,Post,001593S8-2002,217
1,2001,169.3000030517578,1.134081482887268,371190056021,11101507,152533.95944833755,2001-01-02,2000,1848,2,3,BRAWLEY FARMS,0.05061835050582886,001593S8,2001-05-30,b03,1, FIREFLY LN,2,3,1,2,"ALUM,VINYL",1,0,0.15185505151748657,1,0,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.935142517089844,0,Pre,001593S8-2001,-148
2,2001,170.1999969482422,1.128084659576416,371190056021,11101508,170904.82592582703,2001-02-01,2000,2099,2,3,BRAWLEY FARMS,0.06591496368249257,001593S8,2001-05-30,b03,1, FIREFLY LN,2,3,1,2,"ALUM,VINYL",1,0,0.19774489104747772,1,0,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.04886245727539,0,Pre,001593S8-2001,-118
8,2000,168,1.1428571939468384,371190056021,11101509,165142.86452531815,2000-08-30,2000,1848,2,3,BRAWLEY FARMS,0.0710637519756953,001593S8,2001-05-30,b03,1, FIREFLY LN,2,3,1,2,"ALUM,VINYL",0,1,0.21319125592708588,1,0,0,693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.014566421508789,0,Pre,001593S8-2000,-273
7,2000,168,1.1428571939468384,371190056021,11101510,163428.5787343979,2000-07-10,2000,2072,2,3,BRAWLEY FARMS,0.06234880785147349,001593S8,2001-05-30,b03,1, FIREFLY LN,2,3,1,2,"ALUM,VINYL",0,1,0.18704642355442047,1,0,0,693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.004131317138672,0,Pre,001593S8-2000,-324
3,2003,177.5,1.0816901922225952,371190056021,11101510,152518.31710338593,2003-03-14,2000,2072,2,3,BRAWLEY FARMS,0.06234880785147349,001593S8,2001-05-30,b03,1, FIREFLY LN,2,3,1,2,"ALUM,VINYL",3,0,0.18704642355442047,1,1,1,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.935039520263672,0.6234880785147349,Post,001593S8-2003,653
8,2000,168,1.1428571939468384,371190056021,11101511,154285.72118282318,2000-08-29,2000,1690,2,3,BRAWLEY FARMS,0.08218616247177124,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,1,"ALUM,VINYL",0,1,0.24655848741531372,1,0,0,693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.946561813354492,0,Pre,001593S8-2000,-274
7,2000,168,1.1428571939468384,371190056021,11101512,152000.0067949295,2000-07-28,2000,1625,2,4,BRAWLEY FARMS,0.09334948658943176,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,1,"ALUM,VINYL",0,1,0.2800484597682953,1,0,0,693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.931635856628418,0,Pre,001593S8-2000,-306
8,2000,168,1.1428571939468384,371190056021,11101513,160571.4357495308,2000-08-31,2000,1848,2,3,BRAWLEY FARMS,0.1053977906703949,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,2,"ALUM,VINYL",0,1,0.3161933720111847,1,0,0,693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.986494064331055,0,Pre,001593S8-2000,-272
8,2000,168,1.1428571939468384,371190056021,11101515,167428.57891321182,2000-08-07,2000,1848,2,3,BRAWLEY FARMS,0.13102688392003378,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,2,"ALUM,VINYL",0,1,0.3930806517601013,0,0,0,693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.028311729431152,0,Pre,001593S8-2000,-296
12,2001,170.3000030517578,1.1274222135543823,371190056021,11101557,154456.84325695038,2001-12-28,2001,1641,2,4,BRAWLEY FARMS,0.3266344865163167,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,1,"ALUM,VINYL",0,1,0.9799034595489502,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.947669982910156,0,Post,001593S8-2001,212
6,2002,173.5,1.1066282987594604,371190056021,11101558,143308.36468935013,2002-06-04,2002,1315,1,3,BRAWLEY FARMS,0.31413209438323975,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,1,"ALUM,VINYL",0,1,0.9423962831497192,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.872754096984863,0,Post,001593S8-2002,370
8,2001,171.5,1.1195335388183594,371190056021,11101561,193679.30221557617,2001-08-31,2001,2246,2,3,BRAWLEY FARMS,0.2560565074284871,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,2,"ALUM,VINYL",0,1,0.7681695222854614,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.173958778381348,0,Post,001593S8-2001,93
8,2002,173.8000030517578,1.1047180891036987,371190056021,11101562,171231.3038110733,2002-08-23,2002,1864,2,3,BRAWLEY FARMS,0.2405193249384562,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,2,"ALUM,VINYL",0,1,0.7215579748153687,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.05077075958252,0,Post,001593S8-2002,450
1,2002,170.60000610351562,1.1254396438598633,371190056021,11101563,193012.89892196655,2002-01-02,2001,2143,2,3,BRAWLEY FARMS,0.22577317555745444,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,1,"ALUM,VINYL",1,0,0.6773195266723633,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.170512199401855,0,Post,001593S8-2002,217
4,2002,173.10000610351562,1.1091854572296143,371190056021,11101569,187452.3422718048,2002-04-04,2001,2294,2,4,BRAWLEY FARMS,0.14468016227086386,001593S8,2001-05-30,b03,1, GOLD PAN RD,2,3,1,2,"ALUM,VINYL",1,0,0.43404048681259155,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.141280174255371,0,Post,001593S8-2002,309
5,2002,173.1999969482422,1.1085450649261475,371190056021,11101664,133025.4077911377,2002-05-22,2002,1040,1,3,BRAWLEY FARMS,0.298706849416097,001593S8,2001-05-30,b03,1, FOX SWAMP RD,2,3,1,1,"ALUM,VINYL",0,1,0.896120548248291,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.798295021057129,0,Post,001593S8-2002,357
6,2002,173.5,1.1066282987594604,371190056021,11101667,156587.90427446365,2002-06-27,2002,1677,1,3,BRAWLEY FARMS,0.27637990315755206,001593S8,2001-05-30,b03,1, FOX SWAMP RD,2,3,1,2,"ALUM,VINYL",0,1,0.82913970947265625,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.961372375488281,0,Post,001593S8-2002,393
12,2002,174.60000610351562,1.099656343460083,371190056021,11101668,168797.24872112274,2002-12-30,2002,1677,1,3,BRAWLEY FARMS,0.2777799963951111,001593S8,2001-05-30,b03,1, FOX SWAMP RD,2,3,1,2,"ALUM,VINYL",0,1,0.8333399891853333,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.036453247070312,0,Post,001593S8-2002,579
9,2002,174.1999969482422,1.1021814346313477,371190056021,11101669,148243.40295791626,2002-09-16,2002,1624,2,3,BRAWLEY FARMS,0.27957624197006226,001593S8,2001-05-30,b03,1, FOX SWAMP RD,2,3,1,2,"ALUM,VINYL",0,1,0.8387287259101868,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.906610488891602,0,Post,001593S8-2002,474
12,2001,170.3000030517578,1.1274222135543823,371190056021,11101671,183206.10970258713,2001-12-04,2001,2098,2,3,BRAWLEY FARMS,0.297965129216512,001593S8,2001-05-30,b03,1, FOX SWAMP RD,2,3,1,2,"ALUM,VINYL",0,1,0.8938953876495361,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.118367195129395,0,Post,001593S8-2001,188
2,2002,171,1.1228070259094238,371190056021,11101672,207157.8962802887,2002-02-04,2001,2342,2,4,BRAWLEY FARMS,0.31745251019795734,001593S8,2001-05-30,b03,1, FOX SWAMP RD,2,3,1,2,"ALUM,VINYL",1,0,0.9523575305938721,0,1,0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.241236686706543,0,Post,001593S8-2002,250
12,2001,170.3000030517578,1.1274222135543823,371190056021,11101674,166294.7764992714,2001-12-26,2001,1816,2,3,BRAWLEY FARMS,0.3160543044408162,001593S8,2001-05-30,b03,1, FOX SWAMP RD,2,3,1,2,"ALUM,VINYL",0,1,0.9481629133224487,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.021516799926758,0,Post,001593S8-2001,210
12,2001,170.3000030517578,1.1274222135543823,371190056021,11101676,166858.48760604858,2001-12-04,2001,1805,2,3,BRAWLEY FARMS,0.32914549112319946,001593S8,2001-05-30,b03,1, FOX SWAMP RD,2,3,1,2,"ALUM,VINYL",0,1,0.9874364733695984,0,1,0,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.024901390075684,0,Post,001593S8-2001,188
