Country_NAME,Country_ISO,year,GDP_pc_Country,GINIW_pred_GDP_pc,COVW_pred_GDP_pc,GE_1W_pred_GDP_pc,GE_0W_pred_GDP_pc,GE_m1W_pred_GDP_pc
Romania,ROU,2002,7638.48681640625,0.03887094929814339,0.0806385725736618,0.0031214335467666388,0.003006966086104512,0.0029064032714813948
Romania,ROU,2003,8215.1142578125,0.03990066796541214,0.08142337203025818,0.0031907991506159306,0.0030821950640529394,0.0029876395128667355
Romania,ROU,2004,9149.9443359375,0.03942021727561951,0.0843091830611229,0.0033918735571205616,0.003248941618949175,0.0031231751199811697
Romania,ROU,2005,9524.45703125,0.04257434979081154,0.09196918457746506,0.0040131532587111,0.003824512241408229,0.0036600413732230663
Romania,ROU,2006,11011.1396484375,0.04109886661171913,0.08521325886249542,0.0034783422015607357,0.003344975644722581,0.0032286362256854773
Romania,ROU,2007,12447.392578125,0.04019951447844505,0.08485396206378937,0.0034391307272017,0.0032975783105939627,0.0031733911018818617
Romania,ROU,2008,14550.15625,0.04109473153948784,0.08486734330654144,0.003451100317761302,0.003319293260574341,0.0032039592042565346
Romania,ROU,2009,14284.9013671875,0.043887909501791,0.08802440762519836,0.003740257117897272,0.003626554971560836,0.003531412221491337
Romania,ROU,2010,14768.552734375,0.040812425315380096,0.0831407681107521,0.0033272122964262962,0.003214699449017644,0.0031171604059636593
Romania,ROU,2011,15458.7939453125,0.04007450491189957,0.08697371929883957,0.0036010125186294317,0.003442097222432494,0.0033030398190021515
Romania,ROU,2012,15847.6318359375,0.0418672189116478,0.08924306184053421,0.0038009709678590298,0.003643570002168417,0.0035074763000011444
Russia,RUS,1992,8935.033203125,0.08463458716869354,0.16538555920124054,0.0130841676145792,0.012736975215375423,0.01261868979781866
Russia,RUS,1993,8169.78173828125,0.08198889344930649,0.16110868752002716,0.0124066062271595,0.012060984037816525,0.011925487779080868
Russia,RUS,1994,7151.72119140625,0.08238000422716141,0.16066792607307434,0.012407873757183552,0.012131712399423122,0.012067443691194057
Russia,RUS,1995,6864.4111328125,0.08510302007198334,0.1681225597858429,0.01341717503964901,0.012957506813108921,0.012730375863611698
Russia,RUS,1996,6616.17822265625,0.08271310478448868,0.16428494453430176,0.012838983908295631,0.012427086941897869,0.012237949296832085
Russia,RUS,1997,6718.05078125,0.09041270613670349,0.17544250190258026,0.01471942849457264,0.01434107031673193,0.014238319359719753
Russia,RUS,1998,6369.5,0.08823829889297485,0.17040881514549255,0.013944781385362148,0.013631404377520084,0.013567366637289524
Russia,RUS,1999,6794.798828125,0.09195241332054138,0.17917177081108093,0.015406163409352303,0.015102079138159752,0.015136203728616238
Russia,RUS,2000,7666.15869140625,0.08675355464220047,0.16958115994930267,0.013781696557998657,0.013448046520352364,0.013366018421947956
Russia,RUS,2001,8091.8408203125,0.09056555479764938,0.17577217519283295,0.014804172329604626,0.014450202696025372,0.01437245961278677
Russia,RUS,2002,8678.7490234375,0.08780466765165329,0.16905805468559265,0.013755950145423412,0.013486724346876144,0.013472731225192547
Russia,RUS,2003,9813.486328125,0.0898248478770256,0.17916254699230194,0.015136159025132656,0.014543549157679081,0.01424019131809473
Russia,RUS,2004,10578.9443359375,0.08865473419427872,0.17703966796398163,0.01474688295274973,0.014126569032669067,0.013777220621705055
Russia,RUS,2005,11855.796875,0.09096916019916534,0.18237723410129547,0.015585089102387428,0.014868835918605328,0.014442183077335358
Russia,RUS,2006,14529.7744140625,0.09136153012514114,0.18218791484832764,0.015578537248075008,0.01488629449158907,0.014481562189757824
Russia,RUS,2007,15809.2978515625,0.08985564112663269,0.1771843433380127,0.01482793316245079,0.014246397651731968,0.01392382476478815
Russia,RUS,2008,18797.158203125,0.08846782892942429,0.17466412484645844,0.014431271702051163,0.013878758996725082,0.013570484705269337
Russia,RUS,2009,17924.36328125,0.08947358280420303,0.17666229605674744,0.014718794263899326,0.014111977070569992,0.013756141066551208
Russia,RUS,2010,18666.099609375,0.08436685055494308,0.1620975285768509,0.012633362784981728,0.012323481030762196,0.01220020279288292
Russia,RUS,2011,20095.314453125,0.08675578236579895,0.1663496047258377,0.013278773985803127,0.01293455995619297,0.012792679481208324
Russia,RUS,2012,20556.556640625,0.0859014168381691,0.1655198484659195,0.013123643584549427,0.012757015414536,0.012587139382958412
Rwanda,RWA,1992,866.7406005859375,0.10210632532835007,0.19312666356563568,0.01790761388838291,0.017362365499138832,0.01699117384850979
Rwanda,RWA,1993,859.3265380859375,0.0987972542643547,0.17641323804855347,0.01536083035171032,0.015294380486011505,0.015357622876763344
Rwanda,RWA,1994,452.7428283691406,0.07468394935131073,0.14887474477291107,0.010644148103892803,0.01027586404234171,0.009969263337552547
Rwanda,RWA,1995,619.20294189453125,0.09223023056983948,0.16477037966251373,0.013374273665249348,0.013286110945045948,0.013306254521012306
Rwanda,RWA,1996,666.83782958984375,0.09471563994884491,0.17131009697914124,0.014420606195926666,0.014298561960458755,0.014301832765340805
Rwanda,RWA,1997,695.7119140625,0.08562441915273666,0.15722201764583588,0.012054899707436562,0.01186054851859808,0.011770009063184261
Rwanda,RWA,1998,683.5030517578125,0.08493264764547348,0.15452510118484497,0.011633512564003468,0.011422510258853436,0.011299685575067997
Rwanda,RWA,1999,671.33367919921875,0.0916411504149437,0.17002442479133606,0.013897839933633804,0.013482140377163887,0.013192717917263508
Rwanda,RWA,2000,680.1861572265625,0.08846471458673477,0.16137290000915527,0.012710086070001125,0.012521629221737385,0.012448764406144619
Rwanda,RWA,2001,708.40167236328125,0.07888372242450714,0.1474418193101883,0.010530087165534496,0.010279868729412556,0.010111761279404163
Rwanda,RWA,2002,783.75433349609375,0.09264083206653595,0.17112387716770172,0.014217197895050049,0.01394039485603571,0.01380013395100832
Rwanda,RWA,2003,783.04974365234375,0.08922892063856125,0.1765879988670349,0.014657254330813885,0.013909464702010155,0.013320849277079105
Rwanda,RWA,2004,825.84130859375,0.09011681377887726,0.1698361486196518,0.013780240900814533,0.013278826139867306,0.012901445850729942
Rwanda,RWA,2005,866.53009033203125,0.08904527872800827,0.17065125703811646,0.013848918490111828,0.01328215654939413,0.012842179276049137
Rwanda,RWA,2006,923.875732421875,0.08995968848466873,0.16771961748600006,0.013581021688878536,0.013238037005066872,0.013023437932133675
Rwanda,RWA,2007,967.45184326171875,0.0932319313287735,0.17426617443561554,0.014742076396942139,0.014459106139838696,0.014323285780847073
Rwanda,RWA,2008,1044.4287109375,0.09869163483381271,0.17982052266597748,0.0159396193921566,0.01587779074907303,0.015976952388882637
Rwanda,RWA,2009,1077.5645751953125,0.09907271713018417,0.1811811625957489,0.016132058575749397,0.016025036573410034,0.01608523726463318
Rwanda,RWA,2010,1123.59716796875,0.0809275209903717,0.14817343652248383,0.010803845711052418,0.01071996334940195,0.010723225772380829
Rwanda,RWA,2011,1178.3751220703125,0.07838620990514755,0.1420995444059372,0.009957710281014442,0.009890181012451649,0.009891632944345474
Rwanda,RWA,2012,1246.861083984375,0.07403023540973663,0.13820280134677887,0.009347242303192616,0.009215474128723145,0.009151437319815159
Saudi Arabia,SAU,1992,33621.22265625,0.03828803077340126,0.0701526626944542,0.0024826067965477705,0.002510364633053541,0.0025443159975111485
Saudi Arabia,SAU,1993,32693.54296875,0.04217902198433876,0.07598541676998138,0.0029028579592704773,0.0029253261163830757,0.0029545847792178392
Saudi Arabia,SAU,1994,32117.314453125,0.042226217687129974,0.07634728401899338,0.002932133385911584,0.0029565379954874516,0.0029879279900342226
Saudi Arabia,SAU,1995,31539.96484375,0.04267367720603943,0.07715092599391937,0.0029837300535291433,0.0029977750964462757,0.003018411109223962
Saudi Arabia,SAU,1996,32121.083984375,0.04340427368879318,0.07859262079000473,0.003094668034464121,0.0031081594061106443,0.0031290140468627214
Saudi Arabia,SAU,1997,32586.48828125,0.04173736646771431,0.07569258660078049,0.0028748188633471727,0.0028915314469486475,0.0029149947222322226
