code_Coutry_Region,Country_ISO,year,Latitude,Longitude,log_GDP_pc_Region,log_Light_ppix_Region,satyear_1,satyear_2,satyear_3,satyear_4,satyear_5,satyear_6,satyear_7
733,MEX,2005,19.359751,-99.630988,9.066490173339844,2.7549731731414795,0,0,0,0,0,1,0
733,MEX,2010,19.359751,-99.630988,9.152770042419434,3.080650806427002,0,0,0,0,0,0,0
733,MEX,1995,19.359751,-99.630988,8.94355297088623,2.757071018218994,0,0,1,0,0,0,0
1406,USA,2010,44.298341,-85.407293,10.551029205322266,2.5232160091400146,0,0,0,0,0,0,0
1406,USA,2005,44.298341,-85.407293,10.610956192016602,2.20155930519104,0,0,0,0,0,1,0
1406,USA,2000,44.298341,-85.407293,10.59083366394043,2.442905902862549,0,0,0,0,1,0,0
1406,USA,1995,44.298341,-85.407293,10.474873542785645,2.458404064178467,0,0,1,0,0,0,0
734,MEX,2000,19.211041,-101.879532,8.81424617767334,1.1470017433166504,0,0,0,0,1,0,0
734,MEX,2005,19.211041,-101.879532,8.814276695251465,0.9391710162162781,0,0,0,0,0,1,0
734,MEX,2010,19.211041,-101.879532,9.041729927062988,1.4779688119888306,0,0,0,0,0,0,0
734,MEX,1995,19.211041,-101.879532,8.650260925292969,1.125738501548767,0,0,1,0,0,0,0
533,IRL,2005,53.305402,-6.590022,10.815596580505371,2.5661020278930664,0,0,0,0,0,1,0
533,IRL,2010,53.305402,-6.590022,10.806503295898438,3.1525022983551025,0,0,0,0,0,0,0
533,IRL,1995,53.305402,-6.590022,10.193702697753906,2.4341251850128174,0,0,1,0,0,0,0
533,IRL,2000,53.305402,-6.590022,10.572285652160645,2.6214325428009033,0,0,0,0,1,0,0
534,IRL,2010,52.726273,-8.69881,10.423727989196777,2.249351739883423,0,0,0,0,0,0,0
534,IRL,2005,52.726273,-8.69881,10.454480171203613,1.7198538780212402,0,0,0,0,0,1,0
534,IRL,2000,52.726273,-8.69881,10.350136756896973,1.8461956977844238,0,0,0,0,1,0,0
534,IRL,1995,52.726273,-8.69881,9.971324920654297,1.494526982307434,0,0,1,0,0,0,0
791,NPL,2006,28.963785,82.28851,7.052232265472412,-2.993903398513794,0,0,0,0,0,1,0
791,NPL,1999,28.963785,82.28851,6.843460559844971,-3.0267229080200195,0,0,0,1,0,0,0
363,FRA,2000,43.76859,1.487409,10.132630348205566,1.8602041006088257,0,0,0,0,1,0,0
363,FRA,2010,43.76859,1.487409,10.254575729370117,2.2145442962646484,0,0,0,0,0,0,0
363,FRA,2005,43.76859,1.487409,10.207860946655273,1.751966118812561,0,0,0,0,0,1,0
363,FRA,1995,43.76859,1.487409,9.922822952270508,1.7601312398910522,0,0,1,0,0,0,0
535,IRL,1995,53.323013,-7.51477,9.6621732711792,1.3538029193878174,0,0,1,0,0,0,0
535,IRL,2010,53.323013,-7.51477,10.033004760742188,2.4415857791900635,0,0,0,0,0,0,0
535,IRL,2005,53.323013,-7.51477,10.262107849121094,1.7283036708831787,0,0,0,0,0,1,0
535,IRL,2000,53.323013,-7.51477,9.951866149902344,1.8339476585388184,0,0,0,0,1,0,0
1375,GBR,2010,52.721878,-1.474006,10.231002807617188,3.259523391723633,0,0,0,0,0,0,0
1375,GBR,1995,52.721878,-1.474006,10.077466011047363,3.0448808670043945,0,0,1,0,0,0,0
1375,GBR,2005,52.721878,-1.474006,10.31675910949707,2.849226951599121,0,0,0,0,0,1,0
1375,GBR,2000,52.721878,-1.474006,10.2345609664917,3.0166094303131104,0,0,0,0,1,0,0
581,JPN,1995,34.508018,136.376013,10.09089183807373,2.906615734100342,0,0,1,0,0,0,0
581,JPN,2009,34.508018,136.376013,10.312596321105957,2.8287277221679688,0,0,0,0,0,0,1
581,JPN,2000,34.508018,136.376013,10.251869201660156,2.8591296672821045,0,0,0,0,1,0,0
581,JPN,2005,34.508018,136.376013,10.344554901123047,2.7323503494262695,0,0,0,0,0,1,0
118,BRA,1995,-18.451793,-44.673411,9.04341983795166,-0.01121226791292429,0,0,1,0,0,0,0
118,BRA,2000,-18.451793,-44.673411,8.954459190368652,0.17076106369495392,0,0,0,0,1,0,0
118,BRA,2010,-18.451793,-44.673411,9.321037292480469,0.6599588394165039,0,0,0,0,0,0,0
118,BRA,2005,-18.451793,-44.673411,9.088953018188477,-0.005535457283258438,0,0,0,0,0,1,0
894,PHL,2010,7.648906,124.736987,8.122475624084473,0.37825843691825867,0,0,0,0,0,0,0
894,PHL,1992,7.648906,124.736987,7.5405120849609375,-1.600206732749939,1,0,0,0,0,0,0
894,PHL,1997,7.648906,124.736987,7.570431232452393,-0.253400593996048,0,0,0,1,0,0,0
894,PHL,2006,7.648906,124.736987,7.961913585662842,-0.4621419906616211,0,0,0,0,0,1,0
1407,USA,2000,46.31398,-94.313142,10.694120407104492,1.9528930187225342,0,0,0,0,1,0,0
1407,USA,1995,46.31398,-94.313142,10.504977226257324,1.8941282033920288,0,0,1,0,0,0,0
1407,USA,2005,46.31398,-94.313142,10.76725959777832,1.5593271255493164,0,0,0,0,0,1,0
1407,USA,2010,46.31398,-94.313142,10.760377883911133,2.1544182300567627,0,0,0,0,0,0,0
861,PRY,2008,-26.927412,-57.094382,8.672751426696777,-0.7509285807609558,0,0,0,0,0,0,1
861,PRY,1992,-26.927412,-57.094382,8.34342098236084,-1.2764418125152588,1,0,0,0,0,0,0
861,PRY,2002,-26.927412,-57.094382,8.508782386779785,-0.7064031362533569,0,0,0,0,1,0,0
26,ARG,2000,-26.868407,-54.643481,8.837369918823242,0.21351943910121918,0,0,0,0,1,0,0
26,ARG,1995,-26.868407,-54.643481,8.824429512023926,0.159994438290596,0,0,1,0,0,0,0
26,ARG,2005,-26.868407,-54.643481,8.806523323059082,-0.00952070765197277,0,0,0,0,0,1,0
1408,USA,1995,32.757584,-89.673079,10.164454460144043,1.875221610069275,0,0,1,0,0,0,0
1408,USA,2010,32.757584,-89.673079,10.440160751342773,2.098341703414917,0,0,0,0,0,0,0
1408,USA,2005,32.757584,-89.673079,10.419240951538086,1.6433534622192383,0,0,0,0,0,1,0
1408,USA,2000,32.757584,-89.673079,10.28044605255127,1.9166547060012817,0,0,0,0,1,0,0
1409,USA,2010,38.374311,-92.490478,10.609356880187988,2.074312925338745,0,0,0,0,0,0,0
1409,USA,2005,38.374311,-92.490478,10.606130599975586,1.5646122694015503,0,0,0,0,0,1,0
1409,USA,2000,38.374311,-92.490478,10.537927627563477,1.9906375408172607,0,0,0,0,1,0,0
1409,USA,1995,38.374311,-92.490478,10.404318809509277,1.792364478111267,0,0,1,0,0,0,0
582,JPN,2005,38.446859,140.927086,10.212013244628906,2.7014482021331787,0,0,0,0,0,1,0
582,JPN,1995,38.446859,140.927086,10.142909049987793,2.718916893005371,0,0,1,0,0,0,0
582,JPN,2000,38.446859,140.927086,10.199790954589844,2.740206003189087,0,0,0,0,1,0,0
582,JPN,2009,38.446859,140.927086,10.189393043518066,2.7524425983428955,0,0,0,0,0,0,1
583,JPN,2000,32.193203,131.299374,10.015979766845703,1.9201618432998657,0,0,0,0,1,0,0
583,JPN,2009,32.193203,131.299374,10.077986717224121,1.8437790870666504,0,0,0,0,0,0,1
583,JPN,1995,32.193203,131.299374,9.87641716003418,2.013075351715088,0,0,1,0,0,0,0
583,JPN,2005,32.193203,131.299374,10.05528450012207,1.783357858657837,0,0,0,0,0,1,0
687,LSO,1996,-30.062012,27.77861,6.91411018371582,-2.690523624420166,0,0,1,0,0,0,0
687,LSO,2000,-30.062012,27.77861,6.973792552947998,-2.5534002780914307,0,0,0,0,1,0,0
549,ITA,2010,41.683222,14.58891,10.120853424072266,2.634901762008667,0,0,0,0,0,0,0
549,ITA,2000,41.683222,14.58891,9.989279747009277,2.2232532501220703,0,0,0,0,1,0,0
549,ITA,2005,41.683222,14.58891,9.979666709899902,2.144423723220825,0,0,0,0,0,1,0
549,ITA,1995,41.683222,14.58891,9.911714553833008,2.2254433631896973,0,0,1,0,0,0,0
86,BEN,1998,6.814035,1.806009,7.099349021911621,-0.9458118677139282,0,0,0,1,0,0,0
86,BEN,2004,6.814035,1.806009,7.481747627258301,-1.2166465520858765,0,0,0,0,0,1,0
86,BEN,1992,6.814035,1.806009,7.007912635803223,-2.1038527488708496,1,0,0,0,0,0,0
1410,USA,2010,47.034789,-109.624072,10.560747146606445,0.23397544026374817,0,0,0,0,0,0,0
138,BGR,2000,43.498907,23.205259,8.521199226379395,0.7320652008056641,0,0,0,0,1,0,0
138,BGR,2010,43.498907,23.205259,8.913737297058105,0.9980926513671875,0,0,0,0,0,0,0
138,BGR,2005,43.498907,23.205259,8.797638893127441,0.47745463252067566,0,0,0,0,0,1,0
1410,USA,2005,47.034789,-109.624072,10.532882690429688,-0.38776108622550964,0,0,0,0,0,1,0
1410,USA,1995,47.034789,-109.624072,10.241195678710938,-0.36610111594200134,0,0,1,0,0,0,0
138,BGR,1995,43.498907,23.205259,8.700127601623535,1.0994764566421509,0,0,1,0,0,0,0
1410,USA,2000,47.034789,-109.624072,10.365007400512695,-0.06717827916145325,0,0,0,0,1,0,0
1444,URY,1995,-34.822036,-56.223379,9.567434310913086,3.750718593597412,0,0,1,0,0,0,0
1444,URY,2000,-34.822036,-56.223379,9.732077598571777,3.808785915374756,0,0,0,0,1,0,0
882,PER,1995,-16.851997,-70.846278,9.999161720275879,-1.025128960609436,0,0,1,0,0,0,0
882,PER,2010,-16.851997,-70.846278,9.94043254852295,-0.07738852500915527,0,0,0,0,0,0,0
882,PER,2001,-16.851997,-70.846278,9.604905128479004,-0.5531342029571533,0,0,0,0,1,0,0
882,PER,2005,-16.851997,-70.846278,9.899458885192871,-0.653938889503479,0,0,0,0,0,1,0
1043,SRB,2002,43.755082,20.284529,9.007413864135742,1.5239146947860718,0,0,0,0,1,0,0
261,CZE,2005,49.821002,17.979744,9.864094734191895,2.712254762649536,0,0,0,0,0,1,0
261,CZE,2010,49.821002,17.979744,9.962000846862793,3.2200982570648193,0,0,0,0,0,0,0
261,CZE,2000,49.821002,17.979744,9.5844144821167,2.6931862831115723,0,0,0,0,1,0,0
261,CZE,1995,49.821002,17.979744,9.613800048828125,2.818370819091797,0,0,1,0,0,0,0
323,SLV,2010,13.763606,-88.096652,8.289383888244629,1.120522379875183,0,0,0,0,0,0,0
323,SLV,1999,13.763606,-88.096652,8.10029411315918,0.3819998502731323,0,0,0,1,0,0,0
323,SLV,1996,13.763606,-88.096652,7.703418731689453,-0.1417880356311798,0,0,1,0,0,0,0
735,MEX,2005,18.758143,-99.069335,9.3003511428833,2.668802261352539,0,0,0,0,0,1,0
735,MEX,1995,18.758143,-99.069335,9.0632476806640625,2.8286499977111816,0,0,1,0,0,0,0
735,MEX,2000,18.758143,-99.069335,9.233939170837402,2.835844039916992,0,0,0,0,1,0,0
735,MEX,2010,18.758143,-99.069335,9.163960456848145,3.1252076625823975,0,0,0,0,0,0,0
1198,TZA,2005,-7.908192,36.999544,7.0791239738464355,-2.9932100772857666,0,0,0,0,0,1,0
1198,TZA,2000,-7.908192,36.999544,6.6406474113464355,-2.8532137870788574,0,0,0,0,1,0,0
1198,TZA,1994,-7.908192,36.999544,6.691381454467773,-2.933846950531006,0,1,0,0,0,0,0
1198,TZA,2010,-7.908192,36.999544,7.180935859680176,-2.5742881298065186,0,0,0,0,0,0,0
288,ECU,1996,-2.611336,-78.026612,8.249307632446289,-2.6491942405700684,0,0,1,0,0,0,0
288,ECU,1999,-2.611336,-78.026612,8.3502197265625,-2.5569698810577393,0,0,0,1,0,0,0
288,ECU,2005,-2.611336,-78.026612,8.129794120788574,-1.9982770681381226,0,0,0,0,0,1,0
987,RUS,2005,55.658076,37.647022,10.143863677978516,2.5281543731689453,0,0,0,0,0,1,0
987,RUS,1995,55.658076,37.647022,9.099489212036133,2.574221134185791,0,0,1,0,0,0,0
987,RUS,2010,55.658076,37.647022,10.566710472106934,3.0640947818756104,0,0,0,0,0,0,0
987,RUS,2000,55.658076,37.647022,9.636751174926758,2.7058587074279785,0,0,0,0,1,0,0
1199,TZA,2000,-10.776873,39.137165,6.944291591644287,-3.12384033203125,0,0,0,0,1,0,0
1199,TZA,2010,-10.776873,39.137165,7.1202826499938965,-2.5387659072875977,0,0,0,0,0,0,0
1199,TZA,2005,-10.776873,39.137165,6.778652191162109,-3.460857629776001,0,0,0,0,0,1,0
1199,TZA,1994,-10.776873,39.137165,6.6941237449646,-3.4902942180633545,0,1,0,0,0,0,0
1323,TUR,1995,37.024398,28.484577,9.113271713256836,0.9789499044418335,0,0,1,0,0,0,0
1323,TUR,2000,37.024398,28.484577,9.624053955078125,1.1075488328933716,0,0,0,0,1,0,0
1231,THA,2010,17.032307,104.468219,8.201353073120117,1.2551319599151611,0,0,0,0,0,0,0
1231,THA,2000,17.032307,104.468219,7.560952663421631,-0.08315038681030273,0,0,0,0,1,0,0
1231,THA,2005,17.032307,104.468219,7.778133869171143,-0.09618287533521652,0,0,0,0,0,1,0
1231,THA,1995,17.032307,104.468219,7.520646572113037,-0.47010576725006104,0,0,1,0,0,0,0
1112,ESP,2005,38.002016,-1.485118,10.068657875061035,2.5224263668060303,0,0,0,0,0,1,0
1112,ESP,2000,38.002016,-1.485118,9.94526481628418,2.465799570083618,0,0,0,0,1,0,0
1112,ESP,2010,38.002016,-1.485118,10.131084442138672,2.9499731063842773,0,0,0,0,0,0,0
1112,ESP,1995,38.002016,-1.485118,9.72139835357666,2.2903568744659424,0,0,1,0,0,0,0
944,ROU,2005,46.609524,24.697122,9.053382873535156,1.32619047164917,0,0,0,0,0,1,0
944,ROU,2010,46.609524,24.697122,9.343891143798828,1.857021450996399,0,0,0,0,0,0,0
944,ROU,2000,46.609524,24.697122,8.75151252746582,1.430881381034851,0,0,0,0,1,0,0
944,ROU,1995,46.609524,24.697122,8.801778793334961,1.2079120874404907,0,0,1,0,0,0,0
988,RUS,2005,67.813581,34.602976,9.581415176391602,-0.21298961341381073,0,0,0,0,0,1,0
988,RUS,1995,67.813581,34.602976,9.177933692932129,0.11290338635444641,0,0,1,0,0,0,0
988,RUS,2010,67.813581,34.602976,9.941155433654785,0.28455108404159546,0,0,0,0,0,0,0
988,RUS,2000,67.813581,34.602976,9.337170600891113,-0.4625374972820282,0,0,0,0,1,0,0
1324,TUR,1995,39.020889,41.860215,7.387290000915527,-0.6326315999031067,0,0,1,0,0,0,0
1324,TUR,2000,39.020889,41.860215,7.855198383331299,0.2855934202671051,0,0,0,0,1,0,0
1200,TZA,2005,-2.464549,32.797755,6.993874549865723,-2.462714910507202,0,0,0,0,0,1,0
1200,TZA,1994,-2.464549,32.797755,6.495486736297607,-2.9085910320281982,0,1,0,0,0,0,0
1200,TZA,2010,-2.464549,32.797755,7.28957986831665,-1.3470567464828491,0,0,0,0,0,0,0
1200,TZA,2000,-2.464549,32.797755,6.898199558258057,-2.176248788833618,0,0,0,0,1,0,0
1356,UKR,2010,47.45304,31.787325,8.686646461486816,0.9918234348297119,0,0,0,0,0,0,0
1356,UKR,2005,47.45304,31.787325,8.590241432189941,0.6349324584007263,0,0,0,0,0,1,0
66,BGD,2005,24.663124,90.686946,7.185534477233887,0.03230883926153183,0,0,0,0,0,1,0
66,BGD,1995,24.663124,90.686946,6.9175920486450195,0.11446478962898254,0,0,1,0,0,0,0
66,BGD,1999,24.663124,90.686946,7.035067558288574,-0.11200804263353348,0,0,0,1,0,0,0
1113,ESP,2000,36.813976,-4.72577,9.789024353027344,2.4664275646209717,0,0,0,0,1,0,0
1113,ESP,1995,36.813976,-4.72577,9.574506759643555,2.342500686645508,0,0,1,0,0,0,0
1113,ESP,2010,36.813976,-4.72577,10.041643142700195,2.841765880584717,0,0,0,0,0,0,0
1113,ESP,2005,36.813976,-4.72577,10.029483795166016,2.476473569869995,0,0,0,0,0,1,0
822,NOR,1995,62.60086,7.6751760000000004,10.180276870727539,1.6962743997573853,0,0,1,0,0,0,0
822,NOR,2000,62.60086,7.6751760000000004,10.498597145080566,1.4383891820907593,0,0,0,0,1,0,0
822,NOR,2005,62.60086,7.6751760000000004,10.629365921020508,1.109431505203247,0,0,0,0,0,1,0
822,NOR,2010,62.60086,7.6751760000000004,10.8670654296875,2.1624627113342285,0,0,0,0,0,0,0
494,IDN,2005,0.975592,123.356396,8.198060989379883,-0.4668162763118744,0,0,0,0,0,1,0
494,IDN,2010,0.975592,123.356396,8.429518699645996,0.31207945942878723,0,0,0,0,0,0,0
494,IDN,1996,0.975592,123.356396,8.251117706298828,-0.7558460831642151,0,0,1,0,0,0,0
495,IDN,2005,2.221439,99.040408,8.648594856262207,0.10956183075904846,0,0,0,0,0,1,0
495,IDN,2010,2.221439,99.040408,8.87818717956543,0.6740136742591858,0,0,0,0,0,0,0
495,IDN,1996,2.221439,99.040408,8.62338638305664,0.3659664988517761,0,0,1,0,0,0,0
836,PAK,1995,34.46989,72.077162,7.795272350311279,0.9930750727653503,0,0,1,0,0,0,0
836,PAK,2004,34.46989,72.077162,7.937308311462402,1.0338199138641357,0,0,0,0,0,1,0
836,PAK,2000,34.46989,72.077162,7.867035865783691,1.0663483142852783,0,0,0,0,1,0,0
471,IND,1993,26.06702,94.470302,7.537039756774902,-1.193440318107605,1,0,0,0,0,0,0
471,IND,2005,26.06702,94.470302,8.12421989440918,-0.9852132201194763,0,0,0,0,0,1,0
471,IND,2000,26.06702,94.470302,7.793625831604004,-0.9952617287635803,0,0,0,0,1,0,0
471,IND,2010,26.06702,94.470302,8.297900199890137,-0.02701786905527115,0,0,0,0,0,0,0
584,JPN,2000,36.132134,138.045528,10.247100830078125,2.488882541656494,0,0,0,0,1,0,0
584,JPN,2009,36.132134,138.045528,10.262350082397461,2.3550939559936523,0,0,0,0,0,0,1
584,JPN,2005,36.132134,138.045528,10.244970321655273,2.3295397758483887,0,0,0,0,0,1,0
584,JPN,1995,36.132134,138.045528,10.15827465057373,2.5558156967163086,0,0,1,0,0,0,0
585,JPN,2005,33.235713,129.608033,10.013578414916992,2.5406417846679688,0,0,0,0,0,1,0
585,JPN,2009,33.235713,129.608033,10.06440544128418,2.5548455715179443,0,0,0,0,0,0,1
585,JPN,1995,33.235713,129.608033,9.928317070007324,2.799586772918701,0,0,1,0,0,0,0
585,JPN,2000,33.235713,129.608033,9.940550804138184,2.6832218170166016,0,0,0,0,1,0,0
634,KEN,2005,-1.271519,36.891374,8.943729400634766,3.0681047439575195,0,0,0,0,0,1,0
1232,THA,2000,14.215533,101.17195,8.241841316223145,1.638350248336792,0,0,0,0,1,0,0
1232,THA,2010,14.215533,101.17195,8.688851356506348,2.1757893562316895,0,0,0,0,0,0,0
1232,THA,1995,14.215533,101.17195,8.217140197753906,1.344508409500122,0,0,1,0,0,0,0
1232,THA,2005,14.215533,101.17195,8.470773696899414,1.3743717670440674,0,0,0,0,0,1,0
1233,THA,2000,13.925794,100.105691,9.319894790649414,2.8394856452941895,0,0,0,0,1,0,0
1233,THA,2010,13.925794,100.105691,9.557527542114258,3.3415043354034424,0,0,0,0,0,0,0
1233,THA,2005,13.925794,100.105691,9.50808048248291,2.723735809326172,0,0,0,0,0,1,0
1233,THA,1995,13.925794,100.105691,9.463480949401855,2.761331081390381,0,0,1,0,0,0,0
1234,THA,1995,14.95728,102.110566,8.31078052520752,0.7493964433670044,0,0,1,0,0,0,0
1234,THA,2000,14.95728,102.110566,8.239840507507324,0.713392972946167,0,0,0,0,1,0,0
1234,THA,2010,14.95728,102.110566,8.648473739624023,1.6334247589111328,0,0,0,0,0,0,0
1234,THA,2005,14.95728,102.110566,8.444501876831055,0.7308164834976196,0,0,0,0,0,1,0
1235,THA,2005,15.682481,100.152996,8.496487617492676,0.6517620086669922,0,0,0,0,0,1,0
1235,THA,2010,15.682481,100.152996,8.742864608764648,1.5524781942367554,0,0,0,0,0,0,0
1235,THA,2000,15.682481,100.152996,8.074424743652344,0.662895143032074,0,0,0,0,1,0,0
1235,THA,1995,15.682481,100.152996,8.24792194366455,0.5639622807502747,0,0,1,0,0,0,0
1236,THA,2005,8.380996,99.786859,8.729257583618164,0.9446154832839966,0,0,0,0,0,1,0
1236,THA,2000,8.380996,99.786859,8.455602645874023,1.30640709400177,0,0,0,0,1,0,0
1236,THA,2010,8.380996,99.786859,8.987077713012695,1.7823357582092285,0,0,0,0,0,0,0
1236,THA,1995,8.380996,99.786859,8.380570411682129,1.2951358556747437,0,0,1,0,0,0,0
1460,UZB,2005,41.044759,71.273106,7.406907558441162,1.8080711364746094,0,0,0,0,0,1,0
1460,UZB,2000,41.044759,71.273106,7.37451696395874,1.8268678188323975,0,0,0,0,1,0,0
1460,UZB,1995,41.044759,71.273106,7.3183512687683105,2.0367536544799805,0,0,1,0,0,0,0
783,MOZ,1996,-14.963658,39.256974,5.725368022918701,-2.852142333984375,0,0,1,0,0,0,0
783,MOZ,2009,-14.963658,39.256974,6.300227165222168,-2.579130172729492,0,0,0,0,0,0,1
783,MOZ,2000,-14.963658,39.256974,5.9996442794799805,-2.905102491378784,0,0,0,0,1,0,0
783,MOZ,2005,-14.963658,39.256974,6.142953872680664,-2.982673168182373,0,0,0,0,0,1,0
1237,THA,1995,18.845899,100.834901,7.766984462738037,-1.1519192457199097,0,0,1,0,0,0,0
1237,THA,2010,18.845899,100.834901,8.240382194519043,0.5782458782196045,0,0,0,0,0,0,0
1237,THA,2005,18.845899,100.834901,7.947203159332275,-1.1785309314727783,0,0,0,0,0,1,0
1237,THA,2000,18.845899,100.834901,7.723720550537109,-0.9931161999702454,0,0,0,0,1,0,0
289,ECU,1996,-0.751618,-76.928656,10.3241605758667,-0.1750977635383606,0,0,1,0,0,0,0
289,ECU,1999,-0.751618,-76.928656,10.431357383728027,-0.5878576636314392,0,0,0,1,0,0,0
289,ECU,2005,-0.751618,-76.928656,10.539429664611816,-0.22793671488761902,0,0,0,0,0,1,0
586,JPN,2000,34.317451,135.871644,9.867959976196289,2.5744049549102783,0,0,0,0,1,0,0
586,JPN,2009,34.317451,135.871644,9.858811378479004,2.5649049282073975,0,0,0,0,0,0,1
586,JPN,2005,34.317451,135.871644,9.903409004211426,2.4468438625335693,0,0,0,0,0,1,0
586,JPN,1995,34.317451,135.871644,9.783740997314453,2.5612072944641113,0,0,1,0,0,0,0
1238,THA,2000,6.179558,101.718849,7.75175666809082,0.8751660585403442,0,0,0,0,1,0,0
1238,THA,1995,6.179558,101.718849,8.02059555053711,0.5392035245895386,0,0,1,0,0,0,0
1238,THA,2005,6.179558,101.718849,8.310097694396973,1.0709983110427856,0,0,0,0,0,1,0
1238,THA,2010,6.179558,101.718849,8.698343276977539,1.751133918762207,0,0,0,0,0,0,0
225,COL,2010,1.538972,-77.838612,8.313471794128418,0.10223843157291412,0,0,0,0,0,0,0
225,COL,2000,1.538972,-77.838612,8.14500617980957,-0.17019839584827423,0,0,0,0,1,0,0
225,COL,1995,1.538972,-77.838612,8.043438911437988,-0.5039535164833069,0,0,1,0,0,0,0
225,COL,2005,1.538972,-77.838612,8.210135459899902,-0.31937170028686523,0,0,0,0,0,1,0
654,KGZ,1996,41.380354,75.475906,7.269466876983643,-2.735852003097534,0,0,1,0,0,0,0
654,KGZ,2000,41.380354,75.475906,7.089453220367432,-2.619126796722412,0,0,0,0,1,0,0
654,KGZ,2005,41.380354,75.475906,7.364719867706299,-2.5220301151275635,0,0,0,0,0,1,0
1081,ZAF,2010,-28.708386,30.724977,8.993415832519531,1.3262122869491577,0,0,0,0,0,0,0
1081,ZAF,2000,-28.708386,30.724977,8.762472152709961,0.9186883568763733,0,0,0,0,1,0,0
1081,ZAF,2005,-28.708386,30.724977,8.884182929992676,0.8595237731933594,0,0,0,0,0,1,0
1081,ZAF,1995,-28.708386,30.724977,8.798885345458984,0.8028282523155212,0,0,1,0,0,0,0
1114,ESP,2000,42.667512,-1.647687,10.364012718200684,2.091608762741089,0,0,0,0,1,0,0
1114,ESP,1995,42.667512,-1.647687,10.159200668334961,1.9735995531082153,0,0,1,0,0,0,0
1114,ESP,2005,42.667512,-1.647687,10.466877937316895,2.009453773498535,0,0,0,0,0,1,0
1114,ESP,2010,42.667512,-1.647687,10.520662307739258,2.621326208114624,0,0,0,0,0,0,0
736,MEX,2010,21.849175,-104.913802,9.032413482666016,1.015776515007019,0,0,0,0,0,0,0
736,MEX,1995,21.849175,-104.913802,8.722074508666992,0.6927266120910645,0,0,1,0,0,0,0
736,MEX,2000,21.849175,-104.913802,8.83784008026123,0.7023255228996277,0,0,0,0,1,0,0
736,MEX,2005,21.849175,-104.913802,8.867636680603027,0.4208967685699463,0,0,0,0,0,1,0
945,ROU,2005,46.969763,26.37579,8.80237102508545,1.2479214668273926,0,0,0,0,0,1,0
945,ROU,1995,46.969763,26.37579,8.6709747314453125,1.367493987083435,0,0,1,0,0,0,0
945,ROU,2000,46.969763,26.37579,8.464385986328125,1.2961046695709229,0,0,0,0,1,0,0
945,ROU,2010,46.969763,26.37579,9.07670783996582,1.9686834812164307,0,0,0,0,0,0,0
1411,USA,2000,41.527822,-99.792409,10.562895774841309,0.8757889270782471,0,0,0,0,1,0,0
1411,USA,1995,41.527822,-99.792409,10.412347793579102,0.734919011592865,0,0,1,0,0,0,0
1411,USA,2005,41.527822,-99.792409,10.661758422851562,0.5934455394744873,0,0,0,0,0,1,0
1411,USA,2010,41.527822,-99.792409,10.681047439575195,1.0790058374404907,0,0,0,0,0,0,0
711,MYS,1995,2.777226,102.209394,9.271232604980469,1.4805469512939453,0,0,1,0,0,0,0
711,MYS,2005,2.777226,102.209394,9.738382339477539,2.0559849739074707,0,0,0,0,0,1,0
711,MYS,2010,2.777226,102.209394,9.893644332885742,2.780395746231079,0,0,0,0,0,0,0
711,MYS,2000,2.777226,102.209394,9.40581226348877,2.11869215965271,0,0,0,0,1,0,0
1174,CHE,1995,46.995468,6.779982,10.329582214355469,2.6592600345611572,0,0,1,0,0,0,0
1174,CHE,2000,46.995468,6.779982,10.40556526184082,2.6654398441314697,0,0,0,0,1,0,0
1174,CHE,2010,46.995468,6.779982,10.657553672790527,3.129195213317871,0,0,0,0,0,0,0
1174,CHE,2005,46.995468,6.779982,10.494657516479492,2.6601016521453857,0,0,0,0,0,1,0
27,ARG,2005,-38.640384,-70.125155,10.32009506225586,-0.8955976366996765,0,0,0,0,0,1,0
27,ARG,1995,-38.640384,-70.125155,9.828298568725586,-0.3007751405239105,0,0,1,0,0,0,0
27,ARG,2000,-38.640384,-70.125155,10.107335090637207,-0.878857433795929,0,0,0,0,1,0,0
1412,USA,2010,39.358225,-116.652089,10.613126754760742,0.1737157106399536,0,0,0,0,0,0,0
1412,USA,1995,39.358225,-116.652089,10.536371231079102,-0.0997311919927597,0,0,1,0,0,0,0
1412,USA,2000,39.358225,-116.652089,10.643083572387695,-0.029646918177604675,0,0,0,0,1,0,0
1412,USA,2005,39.358225,-116.652089,10.76377010345459,-0.12620018422603607,0,0,0,0,0,1,0
1325,TUR,1995,38.799012,34.684362,8.666308403015137,1.4387598037719727,0,0,1,0,0,0,0
1325,TUR,2000,38.799012,34.684362,9.243803024291992,1.768921971321106,0,0,0,0,1,0,0
161,CAN,2000,46.628891,-66.371787,10.086026191711426,1.517951250076294,0,0,0,0,1,0,0
161,CAN,1995,46.628891,-66.371787,9.959993362426758,1.6023402214050293,0,0,1,0,0,0,0
161,CAN,2005,46.628891,-66.371787,10.231542587280273,1.1124825477600098,0,0,0,0,0,1,0
161,CAN,2010,46.628891,-66.371787,10.266829490661621,1.5816537141799927,0,0,0,0,0,0,0
1413,USA,2010,43.690566,-71.579085,10.78118896484375,2.5488617420196533,0,0,0,0,0,0,0
1413,USA,2000,43.690566,-71.579085,10.739194869995117,2.3921544551849365,0,0,0,0,1,0,0
1413,USA,1995,43.690566,-71.579085,10.533597946166992,2.3691320419311523,0,0,1,0,0,0,0
