Country_ISO,year,pred_GDP_pc_Region,GDP_pc_Region,Light_Region,Light_Country,Pop_Region,Pop_Country
MEX,2010,11298.638671875,5844.52392578125,364609,7837961,4663736,112435776
MEX,1995,7037.12109375,12596.517578125,171030,5185423,2836912.75,90798920
MEX,2000,8306.18359375,16606.625,213455,5550250.5,3136501.75,98498544
MEX,2005,8775.0693359375,17356.39453125,193029,4848285.5,3461966.75,105728080
MEX,2010,9767.5126953125,13308.630859375,322407,7837961,3791900.5,112435776
MEX,1995,7365.013671875,12517.388671875,160014,5185423,1867850.25,90798920
MEX,2000,8551.0888671875,15365.9970703125,171265.5,5550250.5,1999118.25,98498544
MEX,2005,9042.23046875,16575.06640625,157917,4848285.5,2119114.25,105728080
MEX,2010,9954.8515625,17272.748046875,231976,7837961,2224169,112435776
MEX,1995,9139.7822265625,10335.3388671875,44040,5185423,469916.125,90798920
MEX,2000,10403.8017578125,11669.05859375,39191.5,5550250.5,524313.875,98498544
MEX,2005,10839.5888671875,11809.0751953125,34872,4848285.5,571838.0625,105728080
MEX,2010,12220.283203125,13063.72265625,56562,7837961,617367.0625,112435776
MEX,1995,12415.4365234375,24237.630859375,77552,5185423,8084865.5,90798920
MEX,2000,14288.7578125,29879.783203125,75587.5,5550250.5,8161007.5,98498544
MEX,2005,15190.86328125,31284.576171875,73071,4848285.5,8187485,105728080
MEX,2010,16157.3486328125,29820.36328125,79589,7837961,8131471,112435776
MEX,1995,7210.029296875,8284.8486328125,104756,5185423,1699234.875,90798920
MEX,2000,8401.8896484375,9543.951171875,115911,5550250.5,1745739.375,98498544
MEX,2005,8810.5400390625,10964.23828125,98227,4848285.5,1780348.375,105728080
MEX,2010,9818.412109375,11740.1328125,164244,7837961,1793959.125,112435776
MEX,1995,9432.2216796875,6869.28955078125,299183,5185423,4303531.5,90798920
MEX,2000,10928.0224609375,7967.63330078125,307714,5550250.5,4605648.5,98498544
MEX,2005,11474.7490234375,8775.337890625,263074,4848285.5,4884909,105728080
MEX,2010,12720.9072265625,10944.11328125,420219,7837961,5113117,112435776
MEX,1995,8035.01220703125,5763.181640625,152110,5185423,2923649,90798920
MEX,2000,9467.6572265625,6022.74609375,183532,5550250.5,3128959.5,98498544
MEX,2005,9889.4560546875,6653.123046875,150660,4848285.5,3321895.75,105728080
MEX,2010,10862.13671875,6707.77001953125,262575,7837961,3483423.75,112435776
MEX,1995,9144.0634765625,5899.9521484375,165208,5185423,1990542.625,90798920
MEX,2000,10746.775390625,7219.3837890625,189907.5,5550250.5,2139251.75,98498544
MEX,2005,11264.71484375,7012.32958984375,160623.5,4848285.5,2276246,105728080
MEX,2010,12569.634765625,8913.353515625,263037,7837961,2391864.25,112435776
MEX,1995,8644.2080078125,9475.021484375,354211,5185423,6159434,90798920
MEX,2000,9930.7666015625,11499.3330078125,340514,5550250.5,6667586,98498544
MEX,2005,10437.3515625,11721.015625,293140,4848285.5,7146605,105728080
MEX,2010,11623.681640625,13085.00390625,491555,7837961,7600627,112435776
MEX,1995,10249.375,7658.359375,421835,5185423,11625138,90798920
MEX,2000,11965.3076171875,9298.669921875,453293,5550250.5,13283731,98498544
MEX,2005,12710.974609375,8660.173828125,420951,4848285.5,14843267,105728080
MEX,2010,13872.66796875,9440.5576171875,582917,7837961,16449136,112435776
MEX,1995,8451.3447265625,5711.63916015625,226631,5185423,3959045,90798920
MEX,2000,9777.1220703125,6729.43017578125,231501.5,5550250.5,4144149.25,98498544
MEX,2005,10196.669921875,6729.63720703125,188059,4848285.5,4301650.5,105728080
MEX,2010,11425.21875,8448.380859375,322314,7837961,4408317.5,112435776
MEX,1995,10328.224609375,8632.1396484375,104294,5185423,1569590.625,90798920
MEX,2000,11953.9814453125,10238.796875,105047,5550250.5,1767275.5,98498544
MEX,2005,12087.4423828125,10941.8564453125,88887,4848285.5,1971540.75,105728080
MEX,2010,13849.4951171875,9546.7939453125,140139,7837961,2173484,112435776
MEX,1995,8066.2373046875,6136.89599609375,68947,5185423,878686.375,90798920
MEX,2000,9315.916015625,6890.09375,69612,5550250.5,920626.5625,98498544
MEX,2005,9635.6630859375,7098.482421875,52536.5,4848285.5,958276.375,105728080
MEX,2010,10848.44140625,8370.037109375,95214,7837961,986685.875,112435776
MEX,1995,8150.83447265625,16178.0400390625,176405,5185423,3551227.5,90798920
MEX,2000,9484.783203125,20370.41796875,189246.5,5550250.5,3930718.75,98498544
MEX,2005,9958.75390625,22452.69921875,175767.5,4848285.5,4230960,105728080
MEX,2010,11099.837890625,24630.546875,270013,7837961,4517442.5,112435776
MEX,1995,7781.22314453125,4623.0771484375,160321,5185423,3274112.25,90798920
MEX,2000,9163.90625,4868.39892578125,197808.5,5550250.5,3456555.25,98498544
MEX,2005,9572.51953125,5485.19677734375,163311,4848285.5,3614282.25,105728080
MEX,2010,10794.6416015625,6241.75048828125,303075,7837961,3743909.5,112435776
MEX,1995,9214.322265625,6047.345703125,272139,5185423,4459017.5,90798920
MEX,2000,10731.6279296875,7655.5390625,289603.5,5550250.5,4924730,98498544
MEX,2005,11236.271484375,8560.9365234375,242775,4848285.5,5354131.5,105728080
MEX,2010,12469.224609375,8961.3115234375,391681,7837961,5748411.5,112435776
MEX,1995,9244.1689453125,10688.9384765625,99303,5185423,1198094.25,90798920
MEX,2000,10736.603515625,13892.7998046875,105431.5,5550250.5,1357654.125,98498544
MEX,2005,11304.8251953125,14045.3740234375,92292,4848285.5,1524114,105728080
MEX,2010,12491.0283203125,15520.74609375,146328,7837961,1688379.125,112435776
MEX,1995,7389.36328125,16505.001953125,55446,5185423,650471.6875,90798920
MEX,2000,8660.876953125,17165.84765625,63855,5550250.5,823032.75,98498544
MEX,2005,9253.7470703125,18128.998046875,64440.5,4848285.5,958458.5,105728080
MEX,2010,10356.6806640625,16298.72265625,110363,7837961,1105397.875,112435776
MEX,1995,7961.0185546875,6942.10986328125,138326,5185423,2224068.5,90798920
MEX,2000,9316.44921875,8519.333984375,157461.5,5550250.5,2351446.5,98498544
MEX,2005,9721.568359375,9647.3291015625,128582,4848285.5,2465363.75,105728080
MEX,2010,10834.5341796875,11282.5166015625,214088,7837961,2552025.75,112435776
MEX,1995,8233.8447265625,8485.4189453125,173750,5185423,2369871,90798920
MEX,2000,9518.8544921875,9105.2724609375,177940.5,5550250.5,2510877,98498544
MEX,2005,10032.2783203125,9294.99609375,156506,4848285.5,2635699,105728080
MEX,2010,11190.4912109375,11672.9658203125,264519,7837961,2729566.75,112435776
MEX,1995,7290.087890625,11866.2705078125,180557,5185423,2027869.25,90798920
MEX,2000,8492.5830078125,14016.3447265625,198066.5,5550250.5,2211563,98498544
MEX,2005,8971.05859375,14409.029296875,178356.5,4848285.5,2397878,105728080
MEX,2010,9930.42578125,14727.50390625,282483,7837961,2574370.75,112435776
MEX,1995,8948.07421875,6878.9443359375,155705,5185423,1630675.375,90798920
MEX,2000,10059.5537109375,7023.900390625,165345.5,5550250.5,1804430.375,98498544
MEX,2005,10994.5478515625,8033.42236328125,157595.5,4848285.5,1976791.25,105728080
MEX,2010,12212.419921875,25243.48828125,259718,7837961,2134974.5,112435776
MEX,1995,8011.896484375,10182.6689453125,184707,5185423,2436900.25,90798920
MEX,2000,9303.6376953125,12495.6611328125,198594.5,5550250.5,2680651.25,98498544
MEX,2005,9813.974609375,14007.6240234375,175883,4848285.5,2925796.75,105728080
MEX,2010,10842.53515625,14487.939453125,265258,7837961,3163221.5,112435776
MEX,1995,10203.08984375,5253.865234375,73913,5185423,1197067,90798920
MEX,2000,12095.779296875,6377.98876953125,82089,5550250.5,1338991.5,98498544
MEX,2005,12611.408203125,6298.26611328125,71118.5,4848285.5,1479881.875,105728080
MEX,2010,13829.2890625,7086.8037109375,98437,7837961,1615898.875,112435776
MEX,1995,8866.7880859375,6343.5126953125,414536,5185423,7031609,90798920
MEX,2000,10173.0185546875,6755.35302734375,398704,5550250.5,7335373,98498544
MEX,2005,10618.6240234375,7455.39404296875,338267,4848285.5,7587646.5,105728080
MEX,2010,11937.91796875,9437.0166015625,581599,7837961,7760237.5,112435776
MEX,1995,8427.7626953125,7554.423828125,135437,5185423,1525481.625,90798920
MEX,2000,9690.50390625,9174.185546875,131079.5,5550250.5,1660391.75,98498544
MEX,2005,10258.3515625,9973.03125,120556.5,4848285.5,1790017.5,105728080
MEX,2010,11281.8740234375,10935.7392578125,180196,7837961,1903201.375,112435776
MEX,1995,7489.34765625,5834.52392578125,130720,5185423,1360191.875,90798920
MEX,2000,8962.19921875,6419.58544921875,145219.5,5550250.5,1394141.5,98498544
MEX,2005,9023.5107421875,6690,105757,4848285.5,1421127.75,105728080
MEX,2010,10532.7451171875,9341.0654296875,207274,7837961,1434760.125,112435776
MNG,1995,1718.96337890625,1574.2467041015625,370,50719,99216.2734375,2417519
MNG,2000,1844.9437255859375,1887.3087158203125,422.5,65328,103775.0703125,2538018.25
MNG,2004,2274.02294921875,2473.106689453125,442,57301.5,107919.921875,2656729.5
MNG,2010,3012.606689453125,4026.439453125,1786,152607,115141.328125,2873982.25
MNG,1995,1720.120361328125,1535.679443359375,663,50719,101017.71875,2417519
MNG,2000,1846.1837158203125,1138.7340087890625,520,65328,99473.6953125,2538018.25
MNG,2004,2275.550048828125,1623.236572265625,532.5,57301.5,98541.4453125,2656729.5
MNG,2010,3068.265625,2009.4732666015625,1802,152607,97763.578125,2873982.25
MNG,1995,1714.4930419921875,2271.964599609375,234,50719,85262.125,2417519
MNG,2000,1840.1448974609375,2075.7314453125,296,65328,88596.34375,2538018.25
MNG,2004,2268.104736328125,1923.6806640625,282.5,57301.5,91653.1171875,2656729.5
MNG,2010,2826.50537109375,2827.480224609375,1381,152607,97035.625,2873982.25
MNG,1995,2136.24072265625,15620.0205078125,7290,50719,132048.4375,2417519
MNG,2000,2349.877197265625,11284.423828125,9276.5,65328,142192.421875,2538018.25
MNG,2004,2795.601318359375,19519.587890625,6554,57301.5,151809.203125,2656729.5
MNG,2010,3778.89306640625,18643.462890625,14549,152607,168384.34375,2873982.25
MNG,1995,2779.573486328125,2637.768798828125,404,50719,928.42449951171875,2417519
MNG,2000,2945.0517578125,2015.3134765625,356.5,65328,941.660888671875,2538018.25
MNG,2004,3374.573974609375,2937.683349609375,175,57301.5,956.36663818359375,2656729.5
MNG,2010,5128.0830078125,4484.95751953125,1200,152607,986.474853515625,2873982.25
MNG,1995,1719.6971435546875,1070.5347900390625,2135,50719,83571.1171875,2417519
MNG,2000,1839.3333740234375,999.4644775390625,1367.5,65328,79824.5546875,2538018.25
MNG,2004,2267.101318359375,1950.1097412109375,1044.5,57301.5,77195.7890625,2656729.5
MNG,2010,3132.370361328125,2948.588623046875,5679,152607,73844.46875,2873982.25
MNG,1995,1714.5830078125,1642.032470703125,1510,50719,69073.8125,2417519
MNG,2000,1847.983154296875,1668.1634521484375,1907.5,65328,65542.53125,2538018.25
MNG,2004,2268.2236328125,2366.00341796875,1437.5,57301.5,63127.61328125,2656729.5
MNG,2010,3159.69970703125,2727.640869140625,5459,152607,60121.0390625,2873982.25
MNG,1995,1717.0906982421875,2493.495361328125,906,50719,57630.05859375,2417519
MNG,2000,1842.93115234375,1925.6285400390625,846,65328,57853.60546875,2538018.25
MNG,2004,2271.53466796875,4299.40625,510.5,57301.5,58220.1484375,2656729.5
MNG,2010,3073.877197265625,3678.4013671875,2874,152607,59167.828125,2873982.25
MNG,1995,1713.0360107421875,2408.703125,92,50719,66622.1953125,2417519
MNG,2000,1838.5819091796875,2228.314697265625,161.5,65328,65880.9453125,2538018.25
MNG,2004,2266.179443359375,3050.3486328125,197.5,57301.5,65489.4140625,2656729.5
MNG,2010,2824.106201171875,2599.98486328125,1017,152607,65324.53515625,2873982.25
MNG,1995,1716.1763916015625,1631.5135498046875,1171,50719,81762.03125,2417519
MNG,2000,1841.95068359375,1842.2510986328125,1235,65328,78878.265625,2538018.25
MNG,2004,2270.324951171875,3406.431640625,690.5,57301.5,76888.1640625,2656729.5
MNG,2010,3111.095947265625,3187.43115234375,3703,152607,74470.734375,2873982.25
MNG,1995,1717.202880859375,1931.87060546875,166,50719,86337.1796875,2417519
MNG,2000,1843.05322265625,1535.0384521484375,211.5,65328,89684.484375,2538018.25
MNG,2004,2271.691650390625,2366.00341796875,278,57301.5,92745.46875,2656729.5
MNG,2010,2830.979736328125,2727.640869140625,1221,152607,98127.609375,2873982.25
MNG,1995,1714.703125,1625.6700439453125,493,50719,118588.703125,2417519
MNG,2000,1840.370361328125,1459.259033203125,571.5,65328,125002.015625,2538018.25
MNG,2004,2268.382568359375,2417.468017578125,528,57301.5,130807.4296875,2656729.5
MNG,2010,2863.4052734375,3384.24267578125,2038,152607,140845.78125,2873982.25
MNG,1995,2261.644287109375,3319.1240234375,10928,50719,188021.65625,2417519
MNG,2000,2503.6162109375,3132.542724609375,14791.5,65328,189451.96875,2538018.25
MNG,2004,3033.27978515625,6449.828125,12497,57301.5,191370.828125,2656729.5
MNG,2010,4061.29248046875,6310.671875,25261,152607,195810.046875,2873982.25
MNG,1995,1716.4873046875,2023.029541015625,92,50719,59316.12109375,2417519
MNG,2000,1842.2879638671875,1995.8564453125,250.5,65328,60773.97265625,2538018.25
MNG,2004,2270.748291015625,3688.794921875,285,57301.5,62161.5078125,2656729.5
MNG,2010,2829.802734375,5336.02685546875,1337,152607,64706.99609375,2873982.25
MNG,1995,2000.4857177734375,3272.376220703125,6335,50719,689192.4375,2417519
MNG,2000,2254.0615234375,5291.220703125,10204,65328,764418.25,2538018.25
MNG,2004,2757.50341796875,3462.070556640625,9478.5,57301.5,836519.375,2656729.5
MNG,2010,3883.0517578125,5368.09326171875,31407,152607,964921.4375,2873982.25
MNG,1995,3627.273681640625,2402.859375,16088,50719,139697.375,2417519
MNG,2000,4131.650390625,2510.94970703125,20738,65328,159392.546875,2538018.25
MNG,2004,5091.9765625,3933.6025390625,19946,57301.5,177922.09375,2656729.5
MNG,2010,6858.783203125,11981.0830078125,36091,152607,210438.78125,2873982.25
MNG,1995,1711.7606201171875,2414.546875,216,50719,55594.46484375,2417519
MNG,2000,1837.2113037109375,2360.415771484375,230.5,65328,57085.78125,2538018.25
MNG,2004,2264.496337890625,4951.775390625,769.5,57301.5,58487.89453125,2656729.5
MNG,2010,3105.312744140625,9541.52734375,6984,152607,61031.6796875,2873982.25
MNG,1995,1717.4173583984375,1783.4447021484375,125,50719,92688.71875,2417519
MNG,2000,1843.2861328125,1693.7646484375,388,65328,93894.453125,2538018.25
MNG,2004,2271.978759765625,3182.4892578125,401,57301.5,95145.546875,2656729.5
MNG,2010,3112.6064453125,2810.591064453125,3091,152607,97675.3671875,2873982.25
MNG,1995,1718.44140625,2388.835205078125,972,50719,111718.109375,2417519
MNG,2000,1844.382568359375,1808.45654296875,919.5,65328,117059.0078125,2538018.25
MNG,2004,2273.333251953125,2417.468017578125,899.5,57301.5,121909.3984375,2656729.5
MNG,2010,3167.834228515625,2663.04931640625,3165,152607,130340.703125,2873982.25
MNG,1995,1716.0584716796875,2033.54833984375,529,50719,99231.9765625,2417519
MNG,2000,1841.825927734375,1616.9610595703125,634,65328,98296.7109375,2538018.25
MNG,2004,2270.173583984375,2813.888427734375,352.5,57301.5,97858.765625,2656729.5
MNG,2010,2991.466552734375,2599.984619140625,2562,152607,97843.875,2873982.25
MAR,2000,3618.19091796875,5020.4365234375,109448,523487.5,6318308.5,29071226
MAR,2005,4458.91357421875,5997.0947265625,120192,603879,6882951,31745140
MAR,2010,5349.59375,7766.87646484375,217534,1100333,7374979.5,34253216
MAR,2000,3142.186767578125,4080.719482421875,56588,523487.5,1960691.375,29071226
MAR,2005,3848.977294921875,5249.1181640625,62627.5,603879,2117183.5,31745140
MAR,2010,4699.080078125,4728.56005859375,125927,1100333,2223366.5,34253216
MAR,2000,3231.053466796875,2442.6259765625,49564,523487.5,3404297.25,29071226
MAR,2005,3980.260498046875,2955.1806640625,55895.5,603879,3698071.25,31745140
MAR,2010,4794.73681640625,3825.48876953125,105222,1100333,3936572,34253216
MAR,2000,3597.594482421875,4245.6142578125,100119.5,523487.5,6528518.5,29071226
MAR,2005,4515.8642578125,5128.34814453125,131005.5,603879,7185804.5,31745140
MAR,2010,5345.63623046875,6199.90087890625,208643,1100333,7915850.5,34253216
MAR,2000,3112.15234375,2731.204345703125,52571.5,523487.5,2207220.5,29071226
MAR,2005,3747.483642578125,3343.936767578125,47980.5,603879,2401370.5,31745140
MAR,2010,4474.07763671875,4518.55810546875,80660,1100333,2564976.75,34253216
MAR,2000,2983.022705078125,4938.814453125,77704,523487.5,3574591,29071226
MAR,2005,3638.27685546875,5801.734375,81360.5,603879,3930817.5,31745140
MAR,2010,4384.169921875,5017.5126953125,145698,1100333,4318373,34253216
MAR,2000,3354.571044921875,2996.285888671875,77492.5,523487.5,5077599.5,29071226
MAR,2005,4218.990234375,3723.06201171875,104817.5,603879,5528942.5,31745140
MAR,2010,5144.3251953125,5405.3994140625,216649,1100333,5919098.5,34253216
MOZ,1996,360.8660583496094,265.183349609375,617,39346,1392756.75,16458816
MOZ,2000,420.2940368652344,279.6331481933594,802,44535.5,1529329.25,18018706
MOZ,2005,556.0255126953125,400.8531494140625,663,52568.5,1665830.625,19658030
MOZ,2009,693.0987548828125,469.04150390625,1225,81893,1765590,20954972
MOZ,1996,409.9360656738281,264.9733581542969,3359,39346,1147263.25,16458816
MOZ,2000,467.61663818359375,409.3648376464844,2739,44535.5,1288432.625,18018706
MOZ,2005,654.12677001953125,542.13226318359375,4733.5,52568.5,1444463.625,19658030
MOZ,2009,832.17156982421875,669.67724609375,7582,81893,1567240.5,20954972
MOZ,1996,360.9855041503906,318.0940856933594,725,39346,1154593.625,16458816
MOZ,2000,441.4951477050781,467.6252746582031,1394,44535.5,1288316.375,18018706
MOZ,2005,638.35968017578125,683.70428466796875,3333,52568.5,1432304.5,19658030
MOZ,2009,830.76641845703125,850.01739501953125,6668,81893,1543458.25,20954972
MOZ,1996,402.96697998046875,286.59967041015625,2277,39346,1057979.875,16458816
MOZ,2000,474.7466125488281,409.89947509765625,2548.5,44535.5,1251295.5,18018706
MOZ,2005,625.45086669921875,500.1720275878906,2446.5,52568.5,1501817,19658030
MOZ,2009,816.74664306640625,566.32867431640625,5060,81893,1724087,20954972
MOZ,1996,546.752685546875,1520.826416015625,17208,39346,1775339.875,16458816
MOZ,2000,668.101318359375,1494.8099365234375,20914.5,44535.5,2105921,18018706
MOZ,2005,877.95391845703125,1872.05224609375,25754.5,52568.5,2534955.25,19658030
MOZ,2009,1133.4954833984375,2008.4674072265625,36604,81893,2915770.5,20954972
MOZ,1996,431.44317626953125,306.5461120605469,5467,39346,3260007.25,16458816
MOZ,2000,499.78839111328125,403.28521728515625,5185,44535.5,3348189.25,18018706
MOZ,2005,655.98779296875,465.42645263671875,4798,52568.5,3349744.5,19658030
MOZ,2009,828.80511474609375,544.695556640625,7185,81893,3315424.75,20954972
MOZ,1996,360.12518310546875,226.34022521972656,605,39346,834275.125,16458816
MOZ,2000,419.4299621582031,290.7086181640625,653.5,44535.5,922892.1875,18018706
MOZ,2005,554.88311767578125,384.39422607421875,719.5,52568.5,1015072.625,19658030
MOZ,2009,672.8194580078125,418.4409484863281,1487,81893,1084514.625,20954972
MOZ,1996,427.89544677734375,583.27752685546875,4408,39346,1386798.75,16458816
MOZ,2000,503.9744567871094,776.98193359375,4920,44535.5,1521980.125,18018706
MOZ,2005,669.81842041015625,984.4205322265625,5148,52568.5,1656614.125,19658030
MOZ,2009,851.7406005859375,1136.1044921875,8210,81893,1754854.625,20954972
MOZ,1996,393.0152282714844,231.79930114746094,2860,39346,1264511.125,16458816
MOZ,2000,463.3974304199219,317.1160583496094,3226.5,44535.5,1492018.5,18018706
MOZ,2005,598.3170166015625,485.881103515625,2541.5,52568.5,1786079.875,19658030
MOZ,2009,767.06494140625,507.9125671386719,4392,81893,2046532.75,20954972
MOZ,1996,374.41168212890625,240.1977996826172,1820,39346,3185290.75,16458816
MOZ,2000,443.59228515625,260.68365478515625,2152.5,44535.5,3270330.25,18018706
MOZ,2005,594.1717529296875,354.1253356933594,2431,52568.5,3271147.25,19658030
MOZ,2009,747.333740234375,417.8070983886719,3480,81893,3237498,20954972
NPL,1999,1338.851318359375,1865.65576171875,29871,57263,7799043,22585210
NPL,2006,1524.5628662109375,1927.986083984375,29456,61084.5,9404300,26536960
NPL,1999,1208.48193359375,1168.621337890625,13250.5,57263,5196669,22585210
NPL,2006,1437.7139892578125,1521.8397216796875,17121,61084.5,5930058,26536960
NPL,1999,1005.09326171875,979.1153564453125,1550,57263,2056936.375,22585210
NPL,2006,1229.552001953125,991.619140625,2640.5,61084.5,2487632,26536960
NPL,1999,982.152099609375,937.728759765625,2727.5,57263,2952562.75,22585210
NPL,2006,1141.73974609375,1155.4351806640625,2818.5,61084.5,3458344,26536960
NPL,1999,1166.55810546875,1113.0765380859375,9864,57263,4579999,22585210
NPL,2006,1339.8367919921875,1431.692626953125,9048.5,61084.5,5256626.5,26536960
NLD,1995,25041.009765625,24262.80078125,82546,1782410,431561.1875,15275824
NLD,2000,31447.6953125,28583.916015625,79587.5,1702091,441635.59375,15679583
NLD,2005,32504.798828125,29161.40234375,58739.5,1394850,445124.5625,15956152
NLD,2010,36416.0078125,30155.6953125,124220,2340675,443968.78125,16125711
NLD,1995,25190.0390625,20996.66015625,49762,1782410,257126.875,15275824
NLD,2000,31491.6640625,25641.453125,49223.5,1702091,302548.25,15679583
NLD,2005,33127.09375,27251.267578125,41719,1394850,366836.46875,15956152
NLD,2010,37771.15234375,29340.67578125,80417,2340675,449659.5625,16125711
NLD,1995,23725.021484375,23485.150390625,98702,1782410,620280.25,15275824
NLD,2000,28789.966796875,29284.5,89104.5,1702091,626094.625,15679583
NLD,2005,29983.916015625,29925.45703125,70995,1394850,622435.4375,15956152
NLD,2010,33359.2890625,32833.62109375,139200,2340675,612434.375,16125711
NLD,1995,28211.1015625,23951.748046875,257470,1782410,1886569.5,15275824
NLD,2000,33084.66015625,30405.4375,242117.5,1702091,1923368,15679583
NLD,2005,34400.5390625,30944.19140625,189422.5,1394850,1941404.625,15956152
NLD,2010,39317.30859375,34696.51171875,352045,2340675,1942787.625,16125711
NLD,1995,24943.408203125,34372.3125,84053,1782410,455205.4375,15275824
NLD,2000,29621.736328125,39793.29296875,72634.5,1702091,452583.875,15679583
NLD,2005,31257.322265625,45461.22265625,55739,1394850,444322.75,15956152
NLD,2010,35742.59765625,56702.02734375,119173,2340675,431833.0625,16125711
NLD,1995,28590.94140625,24729.396484375,132941,1782410,1163012.375,15275824
NLD,2000,34940.13671875,31806.607421875,131658.5,1702091,1163180.875,15679583
NLD,2005,35275.8515625,32981.68359375,105021.5,1394850,1163995.875,15956152
NLD,2010,39828.94140625,36792.2734375,174944,2340675,1155121.5,16125711
NLD,1995,28802.955078125,27840.01953125,304751,1782410,2225470.5,15275824
NLD,2000,34881.63671875,36290.35546875,300630,1702091,2419570.75,15679583
NLD,2005,36582.77734375,37311.3203125,245051,1394850,2549050.5,15956152
NLD,2010,40197.63671875,41100.23046875,406067,2340675,2668238.75,16125711
NLD,1995,27936.091796875,32039.353515625,209091,1782410,2453968.5,15275824
NLD,2000,33798.48046875,40914.2265625,191439.5,1702091,2475173.75,15679583
NLD,2005,35783.73046875,43551.09765625,173133.5,1394850,2488627.75,15956152
NLD,2010,38126.796875,47387.51953125,229289,2340675,2479567.75,16125711
NLD,1995,26027.009765625,24573.865234375,130760,1782410,1018854.25,15275824
NLD,2000,33117.83984375,31106.021484375,126999,1702091,1038558.375,15679583
NLD,2005,33513.3671875,31835.58984375,99595.5,1394850,1057729.875,15956152
NLD,2010,38217.84375,36442.98046875,202839,2340675,1066885.625,16125711
NLD,1995,29350.6875,33128.0625,108227,1782410,1113648.125,15275824
NLD,2000,35227.4765625,44417.1640625,102749.5,1702091,1147155.375,15679583
NLD,2005,35911.484375,44569.83203125,84636,1394850,1171724.125,15956152
NLD,2010,40344.57421875,48784.6953125,131137,2340675,1187443.25,16125711
NLD,1995,24638.494140625,27062.357421875,63250,1782410,318468,15275824
NLD,2000,31772.9375,30825.791015625,62110,1702091,335289.5,15679583
NLD,2005,33121.8203125,33109.01953125,49835.5,1394850,345627.875,15956152
NLD,2010,37501.02734375,38538.75,89592,2340675,354738.71875,16125711
NLD,1995,28813.06640625,28462.134765625,260857,1782410,3331659.5,15275824
NLD,2000,36398.9609375,36290.35546875,253837,1702091,3354424,15679583
NLD,2005,38139.19921875,38330.0546875,220962,1394850,3359272.5,15956152
NLD,2010,41029.26171875,41100.23046875,291752,2340675,3333031.75,16125711
NIC,2000,1897.131103515625,1887.1966552734375,2973.5,84812.5,547456,5023407
NIC,2005,2080.97265625,2129.31396484375,2595.5,71928,611943,5718452
NIC,2000,2409.05810546875,2264.603271484375,7836.5,84812.5,691272.75,5023407
NIC,2005,2544.8388671875,2567.4541015625,4730.5,71928,767302.375,5718452
NIC,2000,2508.81591796875,2396.58349609375,3428.5,84812.5,299524.34375,5023407
NIC,2005,2710.69970703125,2688.62548828125,2578.5,71928,346170.03125,5718452
NIC,2000,2208.741455078125,2387.698974609375,4525.5,84812.5,392357.34375,5023407
NIC,2005,2377.394287109375,2626.718017578125,3281,71928,433366.125,5718452
NIC,2000,3244.0615234375,4295.45751953125,45589.5,84812.5,1955722.375,5023407
NIC,2005,3544.606689453125,4566.92822265625,40592.5,71928,2287195,5718452
NIC,2000,2686.26220703125,2647.680419921875,17205,84812.5,976471.0625,5023407
NIC,2005,2948.63623046875,2851.745361328125,15064.5,71928,1095228.25,5718452
NIC,2000,2489.40478515625,2263.54541015625,3254,84812.5,160602.90625,5023407
NIC,2005,2754.476806640625,2748.58544921875,3085.5,71928,177247.4375,5718452
NGA,1992,2824.532958984375,1944.264892578125,69747,1442025,24738600,90145888
NGA,2008,4607.38720703125,2472.415771484375,56683,758421.5,37951204,138307360
NGA,1992,2978.04833984375,2485.736083984375,97969,1442025,21238358,90145888
NGA,2008,4921.33984375,3816.2734375,89330.5,758421.5,32590452,138307360
NGA,1992,3675.44580078125,3531.3486328125,198973,1442025,18106714,90145888
NGA,2008,5749.44970703125,4431.43017578125,115086.5,758421.5,27779170,138307360
NGA,1992,4250.3974609375,2529.779296875,1075336,1442025,26062216,90145888
NGA,2008,6507.29248046875,5888.20703125,497321.5,758421.5,39986532,138307360
NOR,1995,29677.412109375,26679.72265625,242396,2893449,432887.09375,4039184.5
NOR,2000,38391.03125,37653.69140625,190761.5,2337132.5,461548.34375,4140649
NOR,2005,43467.6953125,44248.3046875,157619,2090200,488462.9375,4216779.5
NOR,2010,50710.390625,48905.74609375,311175,4693584,514063.90625,4273841.5
NOR,1995,23300.822265625,22798.45703125,67658,2893449,93246.015625,4039184.5
NOR,2000,30275.650390625,34298.875,48471.5,2337132.5,95171.6640625,4140649
NOR,2005,35782.5703125,35077.046875,47116.5,2090200,96454.4921875,4216779.5
NOR,2010,42066.421875,38979.84765625,120350,4693584,97240.15625,4273841.5
NOR,1995,25162.37890625,26268.228515625,177536,2893449,236428.03125,4039184.5
NOR,2000,33418.578125,34611.84375,155547.5,2337132.5,243755.421875,4140649
NOR,2005,37676.06640625,40647.546875,134395,2090200,249506.78125,4216779.5
NOR,2010,43991.02734375,45390.31640625,283598,4693584,254037.796875,4273841.5
NOR,1995,20228.80078125,23432.2109375,102451,2893449,70677.7109375,4039184.5
NOR,2000,27127.40234375,31110.712890625,104033,2337132.5,69043.9296875,4140649
NOR,2005,31698.998046875,36573.60546875,126671.5,2090200,67074.109375,4216779.5
NOR,2010,36910.75390625,44149.5859375,282886,4693584,64922.89453125,4273841.5
NOR,1995,23555.931640625,21947.337890625,195121,2893449,189003.015625,4039184.5
