geocode,year,mn,div,dist,pop91,rainm,rainsd,jamuna_m,padma_m,treat,smp1,treatd,mdist,lmdist,lpop91,lrainm,lrainsd,p,ipw1,ipw2,ipw3,ipw4,lmn,D_lmn,lpop91_t,lmdist_t,post,sr,lr,treat_post,treat_sr,treat_lr,band,dm_near,sr_near,lr_near,tsr_near,tlr_near,dm_mid,sr_mid,lr_mid,tsr_mid,tlr_mid,dm_far,sr_far,lr_far,tsr_far,tlr_far
51020,7,12.62,5.0,10.0,584700.0,43.72691,47.815575,62078.55,178545.4,1,1.0,0.0,62.078552,4.144381,13.278854174163762,3.8005753,3.8673515,0.5073353670735947,1.0,1.0,1.0,1.0,2.6115394,0.14033723,92.95197921914632,29.010668,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51027,1,1.3233333,5.0,10.0,249300.0,42.70316,44.342655,38765.527,156537.88,1,1.0,0.0,38.765526,3.6830003,12.42641226951165,3.7774205,3.7919471,0.35894242200399384,1.0,1.0,1.0,1.0,0.8430029,,12.42641226951165,3.6830003,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51027,2,1.2633333,5.0,10.0,249300.0,43.062626,44.188705,38765.527,156537.88,1,1.0,0.0,38.765526,3.6830003,12.42641226951165,3.7856119,3.7884693,0.35894242200399384,1.0,1.0,1.0,1.0,0.8168386,-0.026164293,24.8528245390233,7.3660007,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51027,3,1.36,5.0,10.0,249300.0,50.37272,49.667847,38765.527,156537.88,1,1.0,0.0,38.765526,3.6830003,12.42641226951165,3.9391072,3.9053578,0.35894242200399384,1.0,1.0,1.0,1.0,0.85866165,0.04182303,37.27923680853495,11.049001,1,1,0,1.0,1.0,0.0,near,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51027,4,1.3433334,5.0,10.0,249300.0,54.639862,50.899338,38765.527,156537.88,1,1.0,0.0,38.765526,3.6830003,12.42641226951165,4.0189,3.9298499,0.35894242200399384,1.0,1.0,1.0,1.0,0.85157436,-0.0070872903,49.7056490780466,14.732001,1,1,0,1.0,1.0,0.0,near,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51027,5,1.22,5.0,10.0,249300.0,53.191185,52.466816,38765.527,156537.88,1,1.0,0.0,38.765526,3.6830003,12.42641226951165,3.9925182,3.960181,0.35894242200399384,1.0,1.0,1.0,1.0,0.7975072,-0.054067135,62.13206134755825,18.415,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51027,6,1.63,5.0,10.0,249300.0,47.453415,46.428898,38765.527,156537.88,1,1.0,0.0,38.765526,3.6830003,12.42641226951165,3.8806028,3.837922,0.35894242200399384,1.0,1.0,1.0,1.0,0.9669839,0.16947669,74.5584736170699,22.098001,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51027,7,1.3050001,5.0,10.0,249300.0,49.769966,53.00132,38765.527,156537.88,1,1.0,0.0,38.765526,3.6830003,12.42641226951165,3.927305,3.970317,0.35894242200399384,1.0,1.0,1.0,1.0,0.8350807,-0.13190323,86.98488588658155,25.781002,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51033,1,4.63,5.0,10.0,148030.0,36.553406,39.533096,83727.3,197020.08,1,1.0,0.0,83.727295,4.439438,11.905170234907537,3.6257641,3.6771383,0.4544859148197324,1.0,1.0,1.0,1.0,1.7281095,,11.905170234907537,4.439438,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51033,2,5.2066665,5.0,10.0,148030.0,37.839493,39.77007,83727.3,197020.08,1,1.0,0.0,83.727295,4.439438,11.905170234907537,3.6594377,3.6831145,0.4544859148197324,1.0,1.0,1.0,1.0,1.825624,0.09751451,23.810340469815074,8.878876,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51033,3,5.3025,5.0,10.0,148030.0,44.170918,44.37321,83727.3,197020.08,1,1.0,0.0,83.727295,4.439438,11.905170234907537,3.8104534,3.792636,0.4544859148197324,1.0,1.0,1.0,1.0,1.8409463,0.015322328,35.71551070472261,13.318314,1,1,0,1.0,1.0,0.0,near,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51033,4,5.0466666,5.0,10.0,148030.0,48.05734,45.864788,83727.3,197020.08,1,1.0,0.0,83.727295,4.439438,11.905170234907537,3.8929899,3.8256977,0.4544859148197324,1.0,1.0,1.0,1.0,1.7995071,-0.041439176,47.62068093963015,17.757751,1,1,0,1.0,1.0,0.0,near,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51033,5,3.9833333,5.0,10.0,148030.0,46.897366,47.860226,83727.3,197020.08,1,1.0,0.0,83.727295,4.439438,11.905170234907537,3.8690605,3.8682847,0.4544859148197324,1.0,1.0,1.0,1.0,1.606099,-0.19340813,59.525851174537685,22.19719,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51033,6,5.67,5.0,10.0,148030.0,40.439354,40.99089,83727.3,197020.08,1,1.0,0.0,83.727295,4.439438,11.905170234907537,3.724231,3.7133498,0.4544859148197324,1.0,1.0,1.0,1.0,1.8976198,0.29152083,71.43102140944522,26.636627,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51033,7,7.24,5.0,10.0,148030.0,43.72691,47.815575,83727.3,197020.08,1,1.0,0.0,83.727295,4.439438,11.905170234907537,3.8005753,3.8673515,0.4544859148197324,1.0,1.0,1.0,1.0,2.1090002,0.21138036,83.33619164435277,31.076065,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51040,1,2.7166667,5.0,10.0,267070.0,37.322124,40.092537,62618.117,180768.5,1,1.0,0.0,62.61812,4.1528983,12.495266075305883,3.6460273,3.6911902,0.4476923022515297,1.0,1.0,1.0,1.0,1.3128272,,12.495266075305883,4.1528983,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51040,2,2.7033334,5.0,10.0,267070.0,38.492382,40.27807,62618.117,180768.5,1,1.0,0.0,62.61812,4.1528983,12.495266075305883,3.676108,3.6958072,0.4476923022515297,1.0,1.0,1.0,1.0,1.3092333,-0.0035939217,24.990532150611767,8.305797,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51040,3,3.23,5.0,10.0,267070.0,44.946144,44.992104,62618.117,180768.5,1,1.0,0.0,62.61812,4.1528983,12.495266075305883,3.8274698,3.806487,0.4476923022515297,1.0,1.0,1.0,1.0,1.442202,0.13296866,37.48579822591765,12.458694,1,1,0,1.0,1.0,0.0,near,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51040,4,3.1433334,5.0,10.0,267070.0,48.880154,46.467415,62618.117,180768.5,1,1.0,0.0,62.61812,4.1528983,12.495266075305883,3.9096231,3.8387513,0.4476923022515297,1.0,1.0,1.0,1.0,1.4215007,-0.02070129,49.98106430122353,16.611593,1,1,0,1.0,1.0,0.0,near,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51040,5,2.6533334,5.0,10.0,267070.0,47.684093,48.410534,62618.117,180768.5,1,1.0,0.0,62.61812,4.1528983,12.495266075305883,3.8853524,3.8797174,0.4476923022515297,1.0,1.0,1.0,1.0,1.29564,-0.12586069,62.47633037652942,20.764492,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51040,6,4.84,5.0,10.0,267070.0,41.31611,41.641354,62618.117,180768.5,1,1.0,0.0,62.61812,4.1528983,12.495266075305883,3.745168,3.7290938,0.4476923022515297,1.0,1.0,1.0,1.0,1.7647308,0.46909082,74.9715964518353,24.917389,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51040,7,5.7799997,5.0,10.0,267070.0,44.482292,48.440197,62618.117,180768.5,1,1.0,0.0,62.61812,4.1528983,12.495266075305883,3.8173232,3.88033,0.4476923022515297,1.0,1.0,1.0,1.0,1.913977,0.14924622,87.46686252714119,29.070288,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51054,1,3.5166667,5.0,10.0,181160.0,36.553406,39.533096,71465.4,185987.39,1,1.0,0.0,71.4654,4.283109,12.10713589767015,3.6257641,3.6771383,0.4414834838432038,1.0,1.0,1.0,1.0,1.5077742,,12.10713589767015,4.283109,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51054,2,3.9333334,5.0,10.0,181160.0,37.839493,39.77007,71465.4,185987.39,1,1.0,0.0,71.4654,4.283109,12.10713589767015,3.6594377,3.6831145,0.4414834838432038,1.0,1.0,1.0,1.0,1.596015,0.08824074,24.2142717953403,8.566218,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51054,3,4.2799997,5.0,10.0,181160.0,44.170918,44.37321,71465.4,185987.39,1,1.0,0.0,71.4654,4.283109,12.10713589767015,3.8104534,3.792636,0.4414834838432038,1.0,1.0,1.0,1.0,1.6639261,0.06791115,36.32140769301045,12.849327,1,1,0,1.0,1.0,0.0,near,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51054,4,4.1800003,5.0,10.0,181160.0,48.05734,45.864788,71465.4,185987.39,1,1.0,0.0,71.4654,4.283109,12.10713589767015,3.8929899,3.8256977,0.4414834838432038,1.0,1.0,1.0,1.0,1.6448051,-0.01912105,48.4285435906806,17.132437,1,1,0,1.0,1.0,0.0,near,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51054,5,3.2233334,5.0,10.0,181160.0,46.897366,47.860226,71465.4,185987.39,1,1.0,0.0,71.4654,4.283109,12.10713589767015,3.8690605,3.8682847,0.4414834838432038,1.0,1.0,1.0,1.0,1.4406247,-0.20418036,60.535679488350745,21.415546,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51054,6,5.2566667,5.0,10.0,181160.0,40.439354,40.99089,71465.4,185987.39,1,1.0,0.0,71.4654,4.283109,12.10713589767015,3.724231,3.7133498,0.4414834838432038,1.0,1.0,1.0,1.0,1.8336476,0.3930229,72.6428153860209,25.698654,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51054,7,6.83,5.0,10.0,181160.0,43.72691,47.815575,71465.4,185987.39,1,1.0,0.0,71.4654,4.283109,12.10713589767015,3.8005753,3.8673515,0.4414834838432038,1.0,1.0,1.0,1.0,2.0579624,0.22431481,84.74995128369105,29.981764,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51067,1,1.53,5.0,10.0,146870.0,36.553406,39.533096,63333.73,173415.27,1,1.0,0.0,63.33373,4.164084,11.897303120747909,3.6257641,3.6771383,0.403917233726304,1.0,1.0,1.0,1.0,0.9282193,,11.897303120747909,4.164084,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51067,2,2.1966667,5.0,10.0,146870.0,37.839493,39.77007,63333.73,173415.27,1,1.0,0.0,63.33373,4.164084,11.897303120747909,3.6594377,3.6831145,0.403917233726304,1.0,1.0,1.0,1.0,1.1621087,0.23388934,23.794606241495817,8.328168,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51067,3,1.8825,5.0,10.0,146870.0,44.170918,44.37321,63333.73,173415.27,1,1.0,0.0,63.33373,4.164084,11.897303120747909,3.8104534,3.792636,0.403917233726304,1.0,1.0,1.0,1.0,1.058658,-0.103450656,35.69190936224373,12.492252,1,1,0,1.0,1.0,0.0,near,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51067,4,1.8233334,5.0,10.0,146870.0,48.05734,45.864788,63333.73,173415.27,1,1.0,0.0,63.33373,4.164084,11.897303120747909,3.8929899,3.8256977,0.403917233726304,1.0,1.0,1.0,1.0,1.0379182,-0.020739794,47.589212482991634,16.656336,1,1,0,1.0,1.0,0.0,near,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51067,5,1.3366667,5.0,10.0,146870.0,46.897366,47.860226,63333.73,173415.27,1,1.0,0.0,63.33373,4.164084,11.897303120747909,3.8690605,3.8682847,0.403917233726304,1.0,1.0,1.0,1.0,0.8487254,-0.18919283,59.48651560373954,20.82042,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51067,6,2.2433333,5.0,10.0,146870.0,40.439354,40.99089,63333.73,173415.27,1,1.0,0.0,63.33373,4.164084,11.897303120747909,3.724231,3.7133498,0.403917233726304,1.0,1.0,1.0,1.0,1.1766016,0.32787627,71.38381872448745,24.984505,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51067,7,2.055,5.0,10.0,146870.0,43.72691,47.815575,63333.73,173415.27,1,1.0,0.0,63.33373,4.164084,11.897303120747909,3.8005753,3.8673515,0.403917233726304,1.0,1.0,1.0,1.0,1.1167796,-0.059822083,83.28112184523536,29.148588,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51081,1,1.2666667,5.0,10.0,231050.0,43.340977,45.130272,56111.7,174221.92,1,1.0,0.0,56.1117,4.045009,12.350389416298412,3.7919092,3.8095531,0.41692605609150196,1.0,1.0,1.0,1.0,0.8183103,,12.350389416298412,4.045009,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51081,2,1.4033333,5.0,10.0,231050.0,43.72939,44.99339,56111.7,174221.92,1,1.0,0.0,56.1117,4.045009,12.350389416298412,3.8006308,3.8065157,0.41692605609150196,1.0,1.0,1.0,1.0,0.87685657,0.058546245,24.700778832596825,8.090018,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51081,3,1.3725,5.0,10.0,231050.0,51.141705,50.419193,56111.7,174221.92,1,1.0,0.0,56.1117,4.045009,12.350389416298412,3.9539652,3.920372,0.41692605609150196,1.0,1.0,1.0,1.0,0.86394423,-0.012912333,37.05116824889524,12.135027,1,1,0,1.0,1.0,0.0,near,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51081,4,1.2966666,5.0,10.0,231050.0,55.54967,51.835697,56111.7,174221.92,1,1.0,0.0,56.1117,4.045009,12.350389416298412,4.0351195,3.948079,0.41692605609150196,1.0,1.0,1.0,1.0,0.8314588,-0.032485425,49.40155766519365,16.180037,1,1,0,1.0,1.0,0.0,near,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51081,5,1.18,5.0,10.0,231050.0,53.855667,53.191048,56111.7,174221.92,1,1.0,0.0,56.1117,4.045009,12.350389416298412,4.0047054,3.97389,0.41692605609150196,1.0,1.0,1.0,1.0,0.77932477,-0.052134037,61.75194708149206,20.225046,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51081,6,1.41,5.0,10.0,231050.0,48.25106,47.342537,56111.7,174221.92,1,1.0,0.0,56.1117,4.045009,12.350389416298412,3.896931,3.8574092,0.41692605609150196,1.0,1.0,1.0,1.0,0.8796267,0.10030192,74.10233649779047,24.270054,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51081,7,1.49,5.0,10.0,231050.0,50.561462,53.928207,56111.7,174221.92,1,1.0,0.0,56.1117,4.045009,12.350389416298412,3.9427745,3.9876537,0.41692605609150196,1.0,1.0,1.0,1.0,0.9122827,0.032656014,86.45272591408889,28.315063,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51088,1,3.46,5.0,10.0,231810.0,37.16838,39.979584,43475.05,157400.58,1,1.0,0.0,43.47505,3.7949283,12.35367334959574,3.6420074,3.688369,0.37290364236498547,1.0,1.0,1.0,1.0,1.4951488,,12.35367334959574,3.7949283,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51088,2,3.4533334,5.0,10.0,231810.0,38.361805,40.175358,43475.05,157400.58,1,1.0,0.0,43.47505,3.7949283,12.35367334959574,3.672796,3.6932538,0.37290364236498547,1.0,1.0,1.0,1.0,1.4936528,-0.0014959574,24.70734669919148,7.5898566,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51088,3,3.34,5.0,10.0,231810.0,44.791096,44.86723,43475.05,157400.58,1,1.0,0.0,43.47505,3.7949283,12.35367334959574,3.8240895,3.8037076,0.37290364236498547,1.0,1.0,1.0,1.0,1.4678744,-0.025778413,37.06102004878722,11.384785,1,1,0,1.0,1.0,0.0,near,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51088,4,3.4666667,5.0,10.0,231810.0,48.71559,46.34623,43475.05,157400.58,1,1.0,0.0,43.47505,3.7949283,12.35367334959574,3.9063187,3.83614,0.37290364236498547,1.0,1.0,1.0,1.0,1.4966425,0.028768063,49.41469339838296,15.179713,1,1,0,1.0,1.0,0.0,near,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51088,5,2.74,5.0,10.0,231810.0,47.52675,48.29984,43475.05,157400.58,1,1.0,0.0,43.47505,3.7949283,12.35367334959574,3.8821151,3.8774283,0.37290364236498547,1.0,1.0,1.0,1.0,1.3190856,-0.17755687,61.768366747978696,18.974642,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51088,6,3.9166667,5.0,10.0,231810.0,41.14076,41.5105,43475.05,157400.58,1,1.0,0.0,43.47505,3.7949283,12.35367334959574,3.7410154,3.7259464,0.37290364236498547,1.0,1.0,1.0,1.0,1.5926309,0.27354527,74.12204009757444,22.76957,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51088,7,4.71,5.0,10.0,231810.0,44.331215,48.314682,43475.05,157400.58,1,1.0,0.0,43.47505,3.7949283,12.35367334959574,3.8139958,3.8777356,0.37290364236498547,1.0,1.0,1.0,1.0,1.742219,0.14958811,86.47571344717018,26.564499,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51094,1,3.57,5.0,10.0,310600.0,38.878677,43.00305,83287.67,200782.14,1,1.0,0.0,83.287674,4.4342356,12.646261189696723,3.6858418,3.761271,0.5114769037122648,1.0,1.0,1.0,1.0,1.5195131,,12.646261189696723,4.4342356,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51094,2,3.5066667,5.0,10.0,310600.0,40.64517,43.895794,83287.67,200782.14,1,1.0,0.0,83.287674,4.4342356,12.646261189696723,3.7291853,3.7818184,0.5114769037122648,1.0,1.0,1.0,1.0,1.5055578,-0.013955355,25.292522379393446,8.868471,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51094,3,3.7675,5.0,10.0,310600.0,47.90326,48.287167,83287.67,200782.14,1,1.0,0.0,83.287674,4.4342356,12.646261189696723,3.8898442,3.8771658,0.5114769037122648,1.0,1.0,1.0,1.0,1.561822,0.05626428,37.93878356909017,13.302707,1,1,0,1.0,1.0,0.0,near,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51094,4,3.73,5.0,10.0,310600.0,52.458054,51.24691,83287.67,200782.14,1,1.0,0.0,83.287674,4.4342356,12.646261189696723,3.9788973,3.9366553,0.5114769037122648,1.0,1.0,1.0,1.0,1.5539252,-0.0078969,50.58504475878689,17.736942,1,1,0,1.0,1.0,0.0,near,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51094,5,3.05,5.0,10.0,310600.0,49.505184,51.10745,83287.67,200782.14,1,1.0,0.0,83.287674,4.4342356,12.646261189696723,3.922076,3.9339302,0.5114769037122648,1.0,1.0,1.0,1.0,1.3987169,-0.15520823,63.231305948483616,22.171177,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51094,6,5.1066666,5.0,10.0,310600.0,44.245583,45.869423,83287.67,200782.14,1,1.0,0.0,83.287674,4.4342356,12.646261189696723,3.8121052,3.8257987,0.5114769037122648,1.0,1.0,1.0,1.0,1.809381,0.41066408,75.87756713818034,26.605413,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51094,7,6.165,5.0,10.0,310600.0,46.93622,51.85013,83287.67,200782.14,1,1.0,0.0,83.287674,4.4342356,12.646261189696723,3.8698714,3.9483573,0.5114769037122648,1.0,1.0,1.0,1.0,1.969208,0.159827,88.52382832787706,31.03965,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51095,1,1.5733334,5.0,10.0,146290.0,44.27564,47.365196,71525.445,189892.55,1,1.0,0.0,71.525444,4.2839375,11.893346231972131,3.8127692,3.8578877,0.4251778278859968,1.0,1.0,1.0,1.0,0.94520205,,11.893346231972131,4.2839375,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51095,2,1.5466666,5.0,10.0,146290.0,45.2125,47.57332,71525.445,189892.55,1,1.0,0.0,71.525444,4.2839375,11.893346231972131,3.8332503,3.862272,0.4251778278859968,1.0,1.0,1.0,1.0,0.9347853,-0.010416746,23.786692463944263,8.567875,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51095,3,1.735,5.0,10.0,146290.0,52.930813,52.457893,71525.445,189892.55,1,1.0,0.0,71.525444,4.2839375,11.893346231972131,3.987702,3.9600108,0.4251778278859968,1.0,1.0,1.0,1.0,1.0061315,0.07134622,35.680038695916394,12.851812,1,1,0,1.0,1.0,0.0,near,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51095,4,1.5666667,5.0,10.0,146290.0,57.913887,55.14228,71525.445,189892.55,1,1.0,0.0,71.525444,4.2839375,11.893346231972131,4.076077,4.009917,0.4251778278859968,1.0,1.0,1.0,1.0,0.942608,-0.06352353,47.573384927888526,17.13575,1,1,0,1.0,1.0,0.0,near,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51095,5,1.5166667,5.0,10.0,146290.0,54.91856,55.18979,71525.445,189892.55,1,1.0,0.0,71.525444,4.2839375,11.893346231972131,4.023896,4.010778,0.4251778278859968,1.0,1.0,1.0,1.0,0.92293525,-0.019672751,59.46673115986066,21.419687,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51095,6,2.3466668,5.0,10.0,146290.0,49.895027,50.20326,71525.445,189892.55,1,1.0,0.0,71.525444,4.2839375,11.893346231972131,3.9297652,3.91608,0.4251778278859968,1.0,1.0,1.0,1.0,1.2079649,0.28502965,71.36007739183279,25.703625,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51095,7,2.4250002,5.0,10.0,146290.0,52.340733,56.71138,71525.445,189892.55,1,1.0,0.0,71.525444,4.2839375,11.893346231972131,3.9767003,4.037975,0.4251778278859968,1.0,1.0,1.0,1.0,1.2311015,0.023136616,83.25342362380492,29.987562,1,0,1,1.0,0.0,1.0,near,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
