geocode,year,div,dist,pop,emp,pop_agr,pop_ind,pop_serv,density,pop91,rainm,rainsd,surban,prop_elec,jamuna_m,padma_m,treat,smp1,treatd,mdist,lmdist,lpop91,lrainm,lrainsd,p,ipw1,ipw2,ipw3,ipw4,ldensity,sind,sserv,sagr,lagr,lpop91_t,lmdist_t,post,sr,lr,treat_post,treat_sr,treat_lr,band,dm_near,sr_near,lr_near,tsr_near,tlr_near,dm_mid,sr_mid,lr_mid,tsr_mid,tlr_mid,dm_far,sr_far,lr_far,tsr_far,tlr_far
45063,3,4.0,50.0,129720.0,38540.0,19980.0,5380.0,13180.0,1333.4705,93200.0,39.320183,42.010166,0.16913351,0.5271028,82149.12,104474.33,0,0.0,0.0,82.14912,4.4206357,11.442503000673682,3.671738,3.7379117,0.4127751562770502,0.7143549049739094,0.7780611527319166,0.7143549049739094,0.7780611527319166,7.1955404,0.13959522573949143,0.3419823559937727,0.5184224182667359,9.902487052202545,34.327509002021046,13.261908,1,0,1,0.0,0.0,0.0,near,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45071,1,4.0,50.0,267290.0,56720.0,32030.0,8130.0,16560.0,794.0644,267290.0,46.6307,44.369278,0.046728272,0.074020915,80631.6,113207.29,0,0.0,0.0,80.6316,4.4022164,12.496089490278674,3.8422592,3.7925472,0.4935729135934772,0.9904653658702977,1.0566245204902254,0.9904653658702977,1.0566245204902254,6.6771646,0.14333568406205924,0.2919605077574048,0.564703808180536,10.374428242603203,12.496089490278674,4.4022164,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45071,2,4.0,50.0,299970.0,62900.0,33850.0,7310.0,21740.0,891.15,267290.0,42.216766,36.67545,0.06497316,0.34588563,80631.6,113207.29,0,0.0,0.0,80.6316,4.4022164,12.496089490278674,3.7428174,3.6021075,0.4935729135934772,0.9904653658702977,1.0566245204902254,0.9904653658702977,1.0566245204902254,6.792513,0.11621621621621622,0.34562798092209857,0.5381558028616852,10.42969427834042,24.992178980557348,8.804433,1,1,0,0.0,0.0,0.0,near,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45071,3,4.0,50.0,325420.0,95700.0,45460.0,18580.0,31660.0,966.75684,267290.0,39.320183,42.010166,0.06907996,0.62389266,80631.6,113207.29,0,0.0,0.0,80.6316,4.4022164,12.496089490278674,3.671738,3.7379117,0.4935729135934772,0.9904653658702977,1.0566245204902254,0.9904653658702977,1.0566245204902254,6.873947,0.1941483803552769,0.3308254963427377,0.47502612330198535,10.724588097406535,37.48826847083602,13.20665,1,0,1,0.0,0.0,0.0,near,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45079,1,4.0,50.0,367380.0,90230.0,47910.0,3660.0,38660.0,1140.5067,367380.0,46.6307,44.369278,0.23468888,0.2700379,94449.0,124988.85,0,0.0,0.0,94.449,4.558592,12.814152013700054,3.8422592,3.7925472,0.5483514375526402,1.2338525292107658,1.270481185643193,1.2338525292107658,1.270481185643193,7.039228,0.0405630056522221,0.4284606006871329,0.530976393660645,10.777079529877168,12.814152013700054,4.558592,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45079,2,4.0,50.0,427880.0,94760.0,55530.0,3800.0,35430.0,1328.3248,367380.0,42.216766,36.67545,0.23298588,0.5110256,94449.0,124988.85,0,0.0,0.0,94.449,4.558592,12.814152013700054,3.7428174,3.6021075,0.5483514375526402,1.2338525292107658,1.270481185643193,1.2338525292107658,1.270481185643193,7.1916738,0.04010130856901646,0.37389193752638245,0.5860067539046011,10.924678694235652,25.62830402740011,9.117184,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45079,3,4.0,50.0,501200.0,156060.0,62180.0,18240.0,75640.0,1555.9419,367380.0,39.320183,42.010166,0.21292897,0.78708214,94449.0,124988.85,0,0.0,0.0,94.449,4.558592,12.814152013700054,3.671738,3.7379117,0.5483514375526402,1.2338525292107658,1.270481185643193,1.2338525292107658,1.270481185643193,7.3498363,0.11687812379853903,0.4846853774189414,0.3984364987825195,11.037788683612744,38.442456041100165,13.675776,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45094,1,4.0,50.0,264680.0,71660.0,56160.0,950.0,14550.0,819.1384,264680.0,44.71097,45.18762,0.078849934,0.17921221,97787.52,137667.36,0,0.0,0.0,97.78752,4.5929713,12.486276828125996,3.800219,3.8108232,0.5284021931382538,1.1386696267549923,1.206748250938881,1.1386696267549923,1.206748250938881,6.708253,0.013257047167178342,0.20304214345520513,0.7837008093776165,10.935960038699692,12.486276828125996,4.5929713,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45094,2,4.0,50.0,283830.0,73840.0,57840.0,750.0,15250.0,878.4043,264680.0,37.87289,33.29392,0.096008174,0.29963177,97787.52,137667.36,0,0.0,0.0,97.78752,4.5929713,12.486276828125996,3.6342356,3.5053747,0.5284021931382538,1.1386696267549923,1.206748250938881,1.1386696267549923,1.206748250938881,6.778107,0.010157096424702059,0.2065276273022752,0.7833152762730228,10.965435856832647,24.972553656251993,9.185943,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45094,3,4.0,50.0,327580.0,102820.0,73940.0,6360.0,22520.0,1013.8029,264680.0,36.221657,39.757614,0.09866292,0.6066683,97787.52,137667.36,0,0.0,0.0,97.78752,4.5929713,12.486276828125996,3.5896573,3.6828015,0.5284021931382538,1.1386696267549923,1.206748250938881,1.1386696267549923,1.206748250938881,6.921464,0.061855670103092786,0.21902353627698892,0.7191207936199183,11.211009232490623,37.45883048437799,13.7789135,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45557,1,4.0,55.0,286380.0,63760.0,46880.0,1700.0,15180.0,718.8975,286380.0,46.314156,42.737766,0.1302116,0.09273084,112097.836,84345.625,0,0.0,0.0,84.34563,4.446709,12.565074879227998,3.8354478,3.755083,0.5074627380777483,1.0470561408906474,1.111483240955987,1.0470561408906474,1.111483240955987,6.5777187,0.026662484316185696,0.23808030112923462,0.7352572145545797,10.755346424250893,12.565074879227998,4.446709,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45557,2,4.0,55.0,331680.0,78390.0,56800.0,1730.0,19860.0,832.6138,286380.0,42.52447,37.962086,0.25916547,0.25882354,112097.836,84345.625,0,0.0,0.0,84.34563,4.446709,12.565074879227998,3.7500796,3.6365879,0.5074627380777483,1.0470561408906474,1.111483240955987,1.0470561408906474,1.111483240955987,6.72457,0.022069141472126547,0.2533486414083429,0.7245822171195305,10.947291604709243,25.130149758455996,8.893418,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45557,3,4.0,55.0,378440.0,107200.0,63240.0,8660.0,35300.0,949.995,286380.0,39.506306,42.459335,0.2568439,0.4635731,112097.836,84345.625,0,0.0,0.0,84.34563,4.446709,12.565074879227998,3.6764603,3.7485468,0.5074627380777483,1.0470561408906474,1.111483240955987,1.0470561408906474,1.111483240955987,6.8564568,0.08078358208955223,0.3292910447761194,0.5899253731343284,11.05469229132341,37.69522463768399,13.340128,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45566,1,4.0,55.0,159540.0,33250.0,27850.0,410.0,4990.0,684.16315,159540.0,52.764908,42.139927,0.041118216,0.015934844,113763.97,70398.48,0,0.0,0.0,70.398476,4.2682767,11.980049953465121,3.9658463,3.7409956,0.42735448500790785,0.7584156813463702,0.8056283257984109,0.7584156813463702,0.8056283257984109,6.5281963,0.012330827067669173,0.1500751879699248,0.837593984962406,10.23458824535543,11.980049953465121,4.2682767,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45566,2,4.0,55.0,186970.0,42330.0,33640.0,550.0,8140.0,801.79254,159540.0,49.581257,45.7661,0.048136063,0.14527845,113763.97,70398.48,0,0.0,0.0,70.398476,4.2682767,11.980049953465121,3.9036129,3.8235438,0.42735448500790785,0.7584156813463702,0.8056283257984109,0.7584156813463702,0.8056283257984109,6.68685,0.012993149066855657,0.19229860618946373,0.7947082447436806,10.423471114086885,23.960099906930242,8.536553,1,1,0,0.0,0.0,0.0,near,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45566,3,4.0,55.0,209540.0,53400.0,37860.0,2000.0,13540.0,898.58057,159540.0,44.95821,46.67749,0.050682448,0.34788418,113763.97,70398.48,0,0.0,0.0,70.398476,4.2682767,11.980049953465121,3.8057334,3.843262,0.42735448500790785,0.7584156813463702,0.8056283257984109,0.7584156813463702,0.8056283257984109,6.8008165,0.03745318352059925,0.25355805243445695,0.7089887640449438,10.541650424763313,35.940149860395366,12.804831,1,0,1,0.0,0.0,0.0,near,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45585,1,4.0,55.0,131180.0,32850.0,27920.0,720.0,4210.0,584.11255,131180.0,46.227825,42.348507,0.03216954,0.026292335,124626.78,90141.04,0,0.0,0.0,90.14104,4.5124083,11.784325704847726,3.833582,3.745933,0.45675798583419713,0.8544717323939869,0.946765229416139,0.8544717323939869,0.946765229416139,6.370094,0.021917808219178082,0.12815829528158296,0.8499238964992389,10.237098556876308,11.784325704847726,4.5124083,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45585,2,4.0,55.0,146460.0,39200.0,33200.0,480.0,5520.0,652.1507,131180.0,42.60839,38.338062,0.04014748,0.17842466,124626.78,90141.04,0,0.0,0.0,90.14104,4.5124083,11.784325704847726,3.752051,3.6464431,0.45675798583419713,0.8544717323939869,0.946765229416139,0.8544717323939869,0.946765229416139,6.4802756,0.012244897959183673,0.14081632653061224,0.8469387755102041,10.410305154904579,23.568651409695452,9.0248165,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45585,3,4.0,55.0,166000.0,48340.0,36480.0,2180.0,9680.0,739.15753,131180.0,39.557068,42.607605,0.04072289,0.4084507,124626.78,90141.04,0,0.0,0.0,90.14104,4.5124083,11.784325704847726,3.6777444,3.7520328,0.45675798583419713,0.8544717323939869,0.946765229416139,0.8544717323939869,0.946765229416139,6.605511,0.04509722796855606,0.20024824162184526,0.7546545304095986,10.504519444188269,35.35297711454318,13.537225,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45595,1,4.0,55.0,144530.0,32670.0,25170.0,770.0,6730.0,768.4904,144530.0,47.325397,44.320004,0.027468346,0.026195426,96538.766,84859.16,0,0.0,0.0,84.85915,4.4527082,11.881242377442888,3.857047,3.7914362,0.45345846511689725,0.843177954611166,0.9259084692776249,0.843177954611166,0.9259084692776249,6.6444283,0.02356902356902357,0.20599938781756963,0.7704315886134068,10.133408088129361,11.881242377442888,4.4527082,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45595,2,4.0,55.0,158220.0,38440.0,28380.0,1150.0,8910.0,841.2825,144530.0,43.174828,37.588123,0.02540766,0.1768235,96538.766,84859.16,0,0.0,0.0,84.85915,4.4527082,11.881242377442888,3.7652576,3.6266882,0.45345846511689725,0.843177954611166,0.9259084692776249,0.843177954611166,0.9259084692776249,6.7349277,0.02991675338189386,0.231789802289282,0.7382934443288242,10.253439950714034,23.762484754885776,8.9054165,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45595,3,4.0,55.0,166380.0,46220.0,30780.0,2220.0,13220.0,884.6706,144530.0,39.9789,42.41198,0.03185479,0.38692674,96538.766,84859.16,0,0.0,0.0,84.85915,4.4527082,11.881242377442888,3.6883519,3.7474308,0.45345846511689725,0.843177954611166,0.9259084692776249,0.843177954611166,0.9259084692776249,6.7852154,0.048031155344006926,0.2860233665080052,0.6659454781479879,10.33462040739287,35.643727132328664,13.358125,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45747,1,4.0,57.0,229160.0,61600.0,51120.0,600.0,9880.0,682.34875,229160.0,43.339733,45.913174,0.08422063,0.1260771,117582.2,156768.78,0,0.0,0.0,117.58221,4.7756066,12.342175728522514,3.76907,3.8267522,0.5507481115749598,1.245856455682092,1.3129791127726955,1.245856455682092,1.3129791127726955,6.525541,0.00974025974025974,0.1603896103896104,0.8298701298701299,10.841931089051416,12.342175728522514,4.7756066,0,0,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45747,2,4.0,57.0,267390.0,71950.0,58630.0,830.0,12490.0,796.18274,229160.0,34.770126,31.460997,0.088559784,0.26200467,117582.2,156768.78,0,0.0,0.0,117.58221,4.7756066,12.342175728522514,3.5487585,3.4487486,0.5507481115749598,1.245856455682092,1.3129791127726955,1.245856455682092,1.3129791127726955,6.6798286,0.011535788742182071,0.17359277275886031,0.8148714384989576,10.97900178995826,24.68435145704503,9.551213,1,1,0,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45747,3,4.0,57.0,297260.0,91440.0,68980.0,2080.0,20380.0,885.1239,229160.0,34.008427,38.25158,0.102671064,0.581851,117582.2,156768.78,0,0.0,0.0,117.58221,4.7756066,12.342175728522514,3.5266085,3.6441848,0.5507481115749598,1.245856455682092,1.3129791127726955,1.245856455682092,1.3129791127726955,6.7857275,0.022747156605424323,0.22287839020122485,0.7543744531933508,11.141571886490832,37.026527185567545,14.32682,1,0,1,0.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45787,1,4.0,57.0,263800.0,70750.0,57850.0,500.0,12400.0,679.1617,263800.0,43.339733,45.913174,0.10223654,0.21717171,135510.58,165534.52,0,0.0,0.0,135.51057,4.916402,12.48294651926535,3.76907,3.8267522,0.5876984545384863,1.4485866801723088,1.464992284111956,1.4485866801723088,1.464992284111956,6.5208592,0.007067137809187279,0.17526501766784452,0.8176678445229681,10.965608732621822,12.48294651926535,4.916402,0,0,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45787,2,4.0,57.0,412580.0,110690.0,90060.0,720.0,19910.0,1062.2007,263800.0,34.770126,31.460997,0.122558214,0.28621453,135510.58,165534.52,0,0.0,0.0,135.51057,4.916402,12.48294651926535,3.5487585,3.4487486,0.5876984545384863,1.4485866801723088,1.464992284111956,1.4485866801723088,1.464992284111956,6.968098,0.006504652633480892,0.17987171379528413,0.813623633571235,11.408231393855562,24.9658930385307,9.832804,1,1,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
45787,3,4.0,57.0,450560.0,137600.0,97860.0,2480.0,37260.0,1159.9814,263800.0,34.008427,38.25158,0.11672431,0.63128114,135510.58,165534.52,0,0.0,0.0,135.51057,4.916402,12.48294651926535,3.5266085,3.6441848,0.5876984545384863,1.4485866801723088,1.464992284111956,1.4485866801723088,1.464992284111956,7.0561595,0.01802325581395349,0.27078488372093024,0.7111918604651163,11.491293164843114,37.44883955779605,14.749206,1,0,1,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46528,1,4.0,65.0,199090.0,45520.0,34300.0,1250.0,9970.0,703.5728,199090.0,53.31605,42.440746,0.13541615,0.009575923,153164.6,75900.56,0,0.0,0.0,75.900566,4.342513,12.201512262773843,3.9762375,3.7481089,0.45870285353246826,0.8611932273407936,0.9267714722304229,0.8611932273407936,0.9267714722304229,6.5561714,0.027460456942003515,0.21902460456942002,0.7535149384885764,10.442900633154032,12.201512262773843,4.342513,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46528,2,4.0,65.0,208570.0,47340.0,36290.0,900.0,10150.0,737.0746,199090.0,49.436974,45.834293,0.16114494,0.20736994,153164.6,75900.56,0,0.0,0.0,75.900566,4.342513,12.201512262773843,3.9006987,3.8250325,0.45870285353246826,0.8611932273407936,0.9267714722304229,0.8611932273407936,0.9267714722304229,6.6026893,0.019011406844106463,0.21440642163075624,0.7665821715251373,10.499297500207115,24.403024525547686,8.685026,1,1,0,0.0,0.0,0.0,near,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46528,3,4.0,65.0,222800.0,58280.0,40720.0,3280.0,14280.0,787.3626,199090.0,45.03642,47.026905,0.17001796,0.47719297,153164.6,75900.56,0,0.0,0.0,75.900566,4.342513,12.201512262773843,3.8074715,3.85072,0.45870285353246826,0.8611932273407936,0.9267714722304229,0.8611932273407936,0.9267714722304229,6.668689,0.05628002745367193,0.24502402196293754,0.6986959505833905,10.614474651224404,36.604536788321525,13.027539,1,0,1,0.0,0.0,0.0,near,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46552,1,4.0,65.0,209850.0,41960.0,31840.0,1080.0,9040.0,708.9287,209850.0,52.764908,42.139927,0.019490112,0.017264634,134680.42,67693.68,0,0.0,0.0,67.69368,4.229657,12.254148268761737,3.9658463,3.7409956,0.44203054915914514,0.8050943238673577,0.8509919210523047,0.8050943238673577,0.8509919210523047,6.563755,0.025738798856053385,0.21544327931363202,0.7588179218303146,10.368478639958319,12.254148268761737,4.229657,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46552,2,4.0,65.0,221260.0,46000.0,34150.0,1000.0,10850.0,747.47473,209850.0,49.581257,45.7661,0.023456566,0.17424242,134680.42,67693.68,0,0.0,0.0,67.69368,4.229657,12.254148268761737,3.9036129,3.8235438,0.44203054915914514,0.8050943238673577,0.8509919210523047,0.8050943238673577,0.8509919210523047,6.6167006,0.021739130434782608,0.2358695652173913,0.7423913043478261,10.438517864998936,24.508296537523474,8.459314,1,1,0,0.0,0.0,0.0,near,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46552,3,4.0,65.0,227480.0,57840.0,37060.0,4520.0,16260.0,768.48755,209850.0,44.95821,46.67749,0.10743801,0.43854856,134680.42,67693.68,0,0.0,0.0,67.69368,4.229657,12.254148268761737,3.8057334,3.843262,0.44203054915914514,0.8050943238673577,0.8509919210523047,0.8050943238673577,0.8509919210523047,6.6444244,0.07814661134163209,0.28112033195020747,0.6407330567081605,10.520293499839351,36.76244480628521,12.6889715,1,0,1,0.0,0.0,0.0,near,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46576,1,4.0,65.0,252050.0,59420.0,47470.0,1320.0,10630.0,655.3392,252050.0,48.95161,42.096592,0.14227335,0.05029521,141689.12,81982.28,0,0.0,0.0,81.982285,4.4186273,12.437382759510777,3.8908322,3.7399669,0.4918963977535717,0.9838440643877819,1.05343062660612,0.9838440643877819,1.05343062660612,6.4851527,0.02221474251093908,0.17889599461460787,0.798889262874453,10.767853211545363,12.437382759510777,4.4186273,0,0,0,0.0,0.0,0.0,near,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46576,2,4.0,65.0,266840.0,64810.0,50050.0,1350.0,13410.0,693.79376,252050.0,45.513752,41.212215,0.17632289,0.1966181,141689.12,81982.28,0,0.0,0.0,81.982285,4.4186273,12.437382759510777,3.8180146,3.7187347,0.4918963977535717,0.9838440643877819,1.05343062660612,0.9838440643877819,1.05343062660612,6.542175,0.0208301188088258,0.20691251350100293,0.7722573676901713,10.820777784743367,24.874765519021555,8.837255,1,1,0,0.0,0.0,0.0,near,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46576,3,4.0,65.0,272220.0,76520.0,48860.0,4480.0,23180.0,707.7819,252050.0,41.80754,44.232536,0.18565866,0.48503184,141689.12,81982.28,0,0.0,0.0,81.982285,4.4186273,12.437382759510777,3.7330768,3.7894607,0.4918963977535717,0.9838440643877819,1.05343062660612,0.9838440643877819,1.05343062660612,6.562136,0.05854678515420805,0.3029273392577104,0.6385258755880815,10.79671434481173,37.312148278532334,13.255882,1,0,1,0.0,0.0,0.0,near,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48704,1,4.0,87.0,218660.0,48400.0,33780.0,2260.0,12360.0,768.8737,218660.0,51.77566,46.733902,0.03448276,0.019160805,214470.94,144548.42,0,0.0,0.0,144.54842,4.980509,12.295273290988476,3.9469202,3.8444698,0.584608898049074,1.4302538764056087,1.4641133806268272,1.4302538764056087,1.4641133806268272,6.6449265,0.046694214876033056,0.2553719008264463,0.6979338842975207,10.427624190361792,12.295273290988476,4.980509,0,0,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48704,2,4.0,87.0,249680.0,56490.0,41540.0,990.0,13960.0,877.9493,218660.0,43.262993,41.269386,0.03232137,0.104118995,214470.94,144548.42,0,0.0,0.0,144.54842,4.980509,12.295273290988476,3.7672977,3.720121,0.584608898049074,1.4302538764056087,1.4641133806268272,1.4302538764056087,1.4641133806268272,6.777589,0.017525225703664365,0.24712338466985306,0.7353513896264826,10.634412097430104,24.59054658197695,9.961018,1,1,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
48704,3,4.0,87.0,271320.0,75600.0,58060.0,3900.0,13640.0,954.04193,218660.0,40.894753,45.605785,0.03309745,0.32688588,214470.94,144548.42,0,0.0,0.0,144.54842,4.980509,12.295273290988476,3.7110019,3.8200345,0.584608898049074,1.4302538764056087,1.4641133806268272,1.4302538764056087,1.4641133806268272,6.8607078,0.051587301587301584,0.18042328042328043,0.767989417989418,10.969232237578622,36.88581987296543,14.941526,1,0,1,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48725,1,4.0,87.0,98260.0,24220.0,15940.0,340.0,7940.0,576.23737,98260.0,51.04431,49.08362,0.021677183,0.059085842,214318.4,154927.39,0,0.0,0.0,154.92738,5.0493903,11.49537230572264,3.9326942,3.8935254,0.5336134013566495,1.162747908294442,1.2966135494343738,1.162747908294442,1.2966135494343738,6.3565197,0.014037985136251032,0.3278282411230388,0.6581337737407101,9.676586952344206,11.49537230572264,5.0493903,0,0,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48725,2,4.0,87.0,119570.0,26180.0,15600.0,450.0,10130.0,701.20807,98260.0,42.18893,40.21208,0.02216275,0.21288982,214318.4,154927.39,0,0.0,0.0,154.92738,5.0493903,11.49537230572264,3.742158,3.6941674,0.5336134013566495,1.162747908294442,1.2966135494343738,1.162747908294442,1.2966135494343738,6.552805,0.017188693659281894,0.38693659281894577,0.5958747135217723,9.655026193237628,22.99074461144528,10.098781,1,1,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
48725,3,4.0,87.0,125200.0,39100.0,23900.0,1880.0,13320.0,734.22473,98260.0,39.975914,44.650894,0.020447284,0.45741114,214318.4,154927.39,0,0.0,0.0,154.92738,5.0493903,11.49537230572264,3.6882772,3.7988744,0.5336134013566495,1.162747908294442,1.2966135494343738,1.162747908294442,1.2966135494343738,6.598815,0.04808184143222506,0.34066496163682863,0.6112531969309463,10.081633737919603,34.48611691716792,15.14817,1,0,1,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48743,1,4.0,87.0,188770.0,47330.0,37960.0,980.0,8390.0,773.3623,188770.0,50.710743,47.0928,0.102134876,0.0287068,184565.83,137343.27,0,0.0,0.0,137.34326,4.929738,12.14828462176278,3.9261377,3.8521202,0.5637147130050348,1.3130876125695177,1.3825074914381763,1.3130876125695177,1.3825074914381763,6.650748,0.020705683498837946,0.17726600464821465,0.8020283118529474,10.544288252723865,12.14828462176278,4.929738,0,0,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48743,2,4.0,87.0,223740.0,54810.0,41910.0,1200.0,11700.0,916.62915,188770.0,42.692013,40.563866,0.11638509,0.15834156,184565.83,137343.27,0,0.0,0.0,137.34326,4.929738,12.14828462176278,3.7540119,3.7028778,0.5637147130050348,1.3130876125695177,1.3825074914381763,1.3130876125695177,1.3825074914381763,6.820703,0.021893814997263273,0.2134646962233169,0.7646414887794198,10.643279740919118,24.29656924352556,9.859476,1,1,0,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
48743,3,4.0,87.0,239140.0,69860.0,51560.0,4960.0,13340.0,979.7206,188770.0,40.289806,44.804207,0.121518776,0.4460189,184565.83,137343.27,0,0.0,0.0,137.34326,4.929738,12.14828462176278,3.6960986,3.8023021,0.5637147130050348,1.3130876125695177,1.3825074914381763,1.3130876125695177,1.3825074914381763,6.8872676,0.0709991411394217,0.1909533352419124,0.7380475236186659,10.850501457053124,36.44485386528834,14.789214,1,0,1,0.0,0.0,0.0,far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
