geocode,year,div,dist,pop,emp,pop_agr,pop_ind,pop_serv,density,pop91,rainm,rainsd,surban,prop_elec,jamuna_m,padma_m,treat,smp1,treatd
35610.0,3.0,3.0,56.0,168040.0,42660.0,34820.0,2420.0,5420.0,854.6,141590.0,44.499397,45.4899,0.044037133,0.32851985,49312.4,74178.21,0.0,,1.0
35622.0,1.0,3.0,56.0,128500.0,29210.0,22340.0,670.0,6200.0,880.6195,128500.0,52.18829,44.395298,0.046692606,0.026894866,59609.836,60747.465,0.0,,1.0
35622.0,2.0,3.0,56.0,137110.0,32070.0,22490.0,870.0,8710.0,939.62445,128500.0,49.881268,45.075512,0.044854496,0.28491437,59609.836,60747.465,0.0,,1.0
35622.0,3.0,3.0,56.0,148360.0,41380.0,25560.0,4820.0,11000.0,1016.7215,128500.0,44.589924,45.447422,0.046373684,0.5794292,59609.836,60747.465,0.0,,1.0
35628.0,1.0,3.0,56.0,155190.0,32560.0,23830.0,930.0,7800.0,590.70496,155190.0,52.859932,44.153923,0.07017205,0.0065509337,77427.68,44283.695,0.0,,1.0
35628.0,2.0,3.0,56.0,168780.0,37730.0,27730.0,940.0,9060.0,642.433,155190.0,50.945145,46.421158,0.019611329,0.26560846,77427.68,44283.695,0.0,,1.0
35628.0,3.0,3.0,56.0,137820.0,38640.0,25840.0,3140.0,9660.0,524.5889,155190.0,45.36857,45.947327,0.014656799,0.47852027,77427.68,44283.695,0.0,,1.0
35646.0,1.0,3.0,56.0,237090.0,50570.0,34010.0,1660.0,14900.0,1193.386,237090.0,54.587006,43.7612,0.18942174,0.10555675,67776.5,50652.99,0.0,,1.0
35646.0,2.0,3.0,56.0,262870.0,54510.0,34530.0,1660.0,18320.0,1323.1489,237090.0,53.680832,50.113678,0.21075056,0.40673706,67776.5,50652.99,0.0,,1.0
35646.0,3.0,3.0,56.0,317080.0,89800.0,37540.0,10980.0,41280.0,1596.0135,237090.0,47.3708,47.323452,0.26466507,0.6674781,67776.5,50652.99,0.0,,1.0
35670.0,1.0,3.0,56.0,140660.0,33120.0,25620.0,1640.0,5860.0,951.36957,140660.0,53.92196,44.36153,0.05125835,0.022319796,56182.09,62345.973,0.0,,1.0
35670.0,2.0,3.0,56.0,155200.0,36300.0,26920.0,1290.0,8090.0,1049.7125,140660.0,52.25366,48.085915,0.05431701,0.3137931,56182.09,62345.973,0.0,,1.0
35670.0,3.0,3.0,56.0,171480.0,49340.0,28760.0,6700.0,13880.0,1159.8241,140660.0,46.43092,46.774933,0.04735246,0.57009345,56182.09,62345.973,0.0,,1.0
35678.0,1.0,3.0,56.0,143730.0,35280.0,23990.0,760.0,10530.0,688.75793,143730.0,52.18829,44.395298,0.024768664,0.02605136,62491.35,63301.008,0.0,,1.0
35678.0,2.0,3.0,56.0,154000.0,39570.0,27340.0,660.0,11570.0,737.97205,143730.0,49.881268,45.075512,0.027077923,0.23183882,62491.35,63301.008,0.0,,1.0
35678.0,3.0,3.0,56.0,170260.0,50320.0,29740.0,2920.0,17660.0,815.8904,143730.0,44.589924,45.447422,0.028662046,0.48039216,62491.35,63301.008,0.0,,1.0
35682.0,1.0,3.0,56.0,234400.0,56650.0,45610.0,820.0,10220.0,1095.4807,234400.0,55.54649,43.68725,0.058361776,0.010595131,78596.36,41154.195,0.0,,1.0
35682.0,2.0,3.0,56.0,249440.0,56680.0,42280.0,790.0,13610.0,1165.7709,234400.0,55.200657,52.289692,0.055965364,0.3198634,78596.36,41154.195,0.0,,1.0
35682.0,3.0,3.0,56.0,284080.0,76280.0,51920.0,6980.0,17380.0,1327.6627,234400.0,48.48315,48.14123,0.091101095,0.56651306,78596.36,41154.195,0.0,,1.0
35924.0,1.0,3.0,59.0,128640.0,26750.0,18370.0,290.0,8090.0,905.7879,128640.0,54.868717,39.768795,0.03653607,0.00493938,128874.44,42619.004,0.0,,1.0
35924.0,2.0,3.0,59.0,139280.0,26200.0,17820.0,270.0,8110.0,980.7069,128640.0,56.175774,52.03317,0.045950603,0.29226786,128874.44,42619.004,0.0,,1.0
35924.0,3.0,3.0,59.0,156320.0,44420.0,19980.0,11480.0,12960.0,1100.6901,128640.0,50.968548,49.028736,0.041965198,0.7697143,128874.44,42619.004,0.0,,1.0
35944.0,1.0,3.0,59.0,154510.0,29750.0,16050.0,430.0,13270.0,1176.1438,154510.0,58.187634,43.607525,0.07520549,0.10110701,118831.3,12788.866,0.0,,1.0
35944.0,2.0,3.0,59.0,167080.0,29740.0,14440.0,530.0,14770.0,1271.8278,154510.0,55.641617,52.890724,0.02902801,0.5794607,118831.3,12788.866,0.0,,1.0
35944.0,3.0,3.0,59.0,159460.0,48440.0,19120.0,6420.0,22900.0,1213.8236,154510.0,50.34249,51.592216,0.032359213,0.7912546,118831.3,12788.866,0.0,,1.0
35956.0,1.0,3.0,59.0,296670.0,65150.0,38020.0,2430.0,24700.0,1777.1055,296670.0,59.69915,44.809048,0.22830081,0.25083154,127270.68,30929.354,0.0,,1.0
35956.0,2.0,3.0,59.0,324410.0,66540.0,36920.0,3280.0,26340.0,1943.273,296670.0,59.482254,55.788773,0.32936716,0.75873643,127270.68,30929.354,0.0,,1.0
35956.0,3.0,3.0,59.0,383560.0,116500.0,37140.0,25580.0,53780.0,2297.5918,296670.0,54.988808,55.270927,0.35744083,0.9568571,127270.68,30929.354,0.0,,1.0
35974.0,1.0,3.0,59.0,228840.0,49440.0,34770.0,1780.0,12890.0,1306.6118,228840.0,55.54649,43.68725,0.012497815,0.060793407,107037.65,23277.693,0.0,,1.0
35974.0,2.0,3.0,59.0,242140.0,45910.0,27200.0,1940.0,16770.0,1382.5511,228840.0,55.200657,52.289692,0.012141736,0.3310359,107037.65,23277.693,0.0,,1.0
35974.0,3.0,3.0,59.0,287720.0,84860.0,42700.0,16620.0,25540.0,1642.8,228840.0,48.48315,48.14123,0.0129292365,0.9,107037.65,23277.693,0.0,,1.0
35984.0,1.0,3.0,59.0,205490.0,41060.0,24780.0,1500.0,14780.0,998.0088,205490.0,55.923798,43.575447,0.046960924,0.125,107479.8,13996.98,0.0,,1.0
35984.0,2.0,3.0,59.0,229450.0,42480.0,22810.0,1490.0,18180.0,1114.376,205490.0,55.263653,52.336346,0.046807583,0.59638816,107479.8,13996.98,0.0,,1.0
35984.0,3.0,3.0,59.0,255560.0,69880.0,26140.0,10460.0,33280.0,1241.185,205490.0,48.74877,48.62239,0.05572077,0.91567945,107479.8,13996.98,0.0,,1.0
35994.0,1.0,3.0,59.0,178250.0,41360.0,28600.0,790.0,11970.0,1613.8524,178250.0,57.307255,43.451527,0.07107995,0.1401012,123685.47,23376.58,0.0,,1.0
35994.0,2.0,3.0,59.0,190020.0,36830.0,20870.0,800.0,15160.0,1720.4165,178250.0,55.49463,52.61963,0.07946532,0.57475525,123685.47,23376.58,0.0,,1.0
35994.0,3.0,3.0,59.0,197760.0,59640.0,29040.0,6020.0,24580.0,1790.4935,178250.0,49.72271,50.421165,0.08343446,0.87986463,123685.47,23376.58,0.0,,1.0
36113.0,1.0,3.0,61.0,265690.0,66920.0,58540.0,820.0,7560.0,612.93744,265690.0,56.179676,46.90502,0.09104595,0.020041207,59083.336,106984.81,0.0,,1.0
36113.0,2.0,3.0,61.0,308810.0,77160.0,62490.0,1600.0,13070.0,712.41376,265690.0,54.221382,49.225536,0.101680644,0.14418153,59083.336,106984.81,0.0,,1.0
36113.0,3.0,3.0,61.0,431880.0,148240.0,60380.0,45660.0,42200.0,996.3319,265690.0,48.680374,48.865345,0.14031675,0.5459062,59083.336,106984.81,0.0,,1.0
36116.0,1.0,3.0,61.0,157220.0,40770.0,36710.0,200.0,3860.0,574.31964,157220.0,104.913864,101.755646,0.018381886,0.00065487885,107094.62,187356.06,0.0,,1.0
36116.0,2.0,3.0,61.0,172450.0,40640.0,36080.0,180.0,4380.0,629.95435,157220.0,97.32793,93.95983,0.028182082,0.017829051,107094.62,187356.06,0.0,,1.0
36116.0,3.0,3.0,61.0,196700.0,49700.0,37700.0,1720.0,10280.0,718.5388,157220.0,90.02627,96.99721,0.037620742,0.17136364,107094.62,187356.06,0.0,,1.0
36120.0,1.0,3.0,61.0,345370.0,85090.0,73520.0,970.0,10600.0,857.95557,345370.0,61.377266,53.775562,0.15583287,0.06307356,53312.473,129017.53,0.0,,1.0
36120.0,2.0,3.0,61.0,396690.0,87880.0,71200.0,1130.0,15550.0,985.4428,345370.0,57.744625,51.502274,0.15931836,0.15387312,53312.473,129017.53,0.0,,1.0
36120.0,3.0,3.0,61.0,452260.0,122020.0,81060.0,12260.0,28700.0,1123.4878,345370.0,53.328785,54.986015,0.113032326,0.32826087,53312.473,129017.53,0.0,,1.0
36122.0,1.0,3.0,61.0,380390.0,88990.0,74350.0,590.0,14050.0,957.7993,380390.0,55.043,42.530167,0.07442362,0.028119028,78829.81,112150.14,0.0,,1.0
36122.0,2.0,3.0,61.0,416330.0,94970.0,76390.0,1010.0,17570.0,1048.2941,380390.0,54.43194,48.178665,0.0794562,0.13698173,78829.81,112150.14,0.0,,1.0
36122.0,3.0,3.0,61.0,429460.0,111220.0,71280.0,13840.0,26100.0,1081.3546,380390.0,49.646454,47.123814,0.10054487,0.4428402,78829.81,112150.14,0.0,,1.0
36123.0,1.0,3.0,61.0,246740.0,63860.0,52660.0,2220.0,8980.0,1109.2429,246740.0,92.20166,85.844955,0.0716949,0.033545997,92617.95,151842.14,0.0,,1.0
36123.0,2.0,3.0,61.0,281980.0,67040.0,55070.0,780.0,11190.0,1267.6677,246740.0,86.84822,80.92451,0.07660118,0.07337278,92617.95,151842.14,0.0,,1.0
36123.0,3.0,3.0,61.0,325700.0,86760.0,57600.0,8700.0,20460.0,1464.2151,246740.0,81.14223,85.458305,0.07853853,0.32852387,92617.95,151842.14,0.0,,1.0
36124.0,1.0,3.0,61.0,241970.0,63300.0,53530.0,790.0,8980.0,823.952,241970.0,76.696014,68.98929,0.039839648,0.031149518,95993.9,185725.45,0.0,,1.0
36124.0,2.0,3.0,61.0,269400.0,63150.0,52570.0,600.0,9980.0,917.3562,241970.0,71.4271,65.7181,0.041054193,0.055573825,95993.9,185725.45,0.0,,1.0
36124.0,3.0,3.0,61.0,288620.0,77180.0,55540.0,3840.0,17800.0,982.8038,241970.0,65.93891,68.31702,0.04157716,0.24498446,95993.9,185725.45,0.0,,1.0
36131.0,1.0,3.0,61.0,306340.0,73950.0,62640.0,920.0,10390.0,1007.29974,306340.0,89.39944,82.88946,0.06920415,0.02917772,87463.21,140251.81,0.0,,1.0
36131.0,2.0,3.0,61.0,337680.0,79420.0,65810.0,630.0,12980.0,1110.3512,306340.0,84.20244,78.17127,0.091062546,0.116680704,87463.21,140251.81,0.0,,1.0
36131.0,3.0,3.0,61.0,378040.0,97820.0,71220.0,4840.0,21760.0,1243.062,306340.0,78.61373,82.63136,0.09237118,0.30019733,87463.21,140251.81,0.0,,1.0
36152.0,1.0,3.0,61.0,564930.0,108530.0,60070.0,3140.0,45320.0,1487.6758,564930.0,61.377266,53.775562,0.48354664,0.33178985,73016.81,150481.52,0.0,,1.0
36152.0,2.0,3.0,61.0,676310.0,120770.0,62260.0,2930.0,55580.0,1780.9818,564930.0,57.744625,51.502274,0.4952167,0.45868856,73016.81,150481.52,0.0,,1.0
36152.0,3.0,3.0,61.0,771120.0,218020.0,66420.0,33860.0,117740.0,2030.6526,564930.0,53.328785,54.986015,0.5013487,0.68081516,73016.81,150481.52,0.0,,1.0
36165.0,1.0,3.0,61.0,323370.0,75550.0,59820.0,2260.0,13470.0,1038.3394,323370.0,61.377266,53.775562,0.064539075,0.118040435,58424.34,146600.89,0.0,,1.0
36165.0,2.0,3.0,61.0,368300.0,79060.0,57620.0,1630.0,19810.0,1182.6093,323370.0,57.744625,51.502274,0.10165626,0.21648727,58424.34,146600.89,0.0,,1.0
36165.0,3.0,3.0,61.0,414820.0,116480.0,61520.0,8420.0,46540.0,1331.9847,323370.0,53.328785,54.986015,0.12130563,0.46356398,58424.34,146600.89,0.0,,1.0
36172.0,1.0,3.0,61.0,329360.0,86240.0,76870.0,380.0,8990.0,1016.5118,329360.0,85.89819,78.0745,0.04769857,0.033731107,93194.516,132193.05,0.0,,1.0
36172.0,2.0,3.0,61.0,372430.0,89860.0,76950.0,390.0,12520.0,1149.4398,329360.0,81.40843,74.91307,0.099508636,0.14221048,93194.516,132193.05,0.0,,1.0
36172.0,3.0,3.0,61.0,405400.0,102640.0,71940.0,9300.0,21400.0,1251.1959,329360.0,75.87049,78.876915,0.114652194,0.30586907,93194.516,132193.05,0.0,,1.0
36181.0,1.0,3.0,61.0,458640.0,117270.0,102710.0,1240.0,13320.0,773.21466,458640.0,67.542145,60.08242,0.026643991,0.010663374,86040.195,165587.19,0.0,,1.0
36181.0,2.0,3.0,61.0,526270.0,121720.0,105660.0,980.0,15080.0,887.23114,458640.0,63.565342,57.179268,0.030516654,0.04337778,86040.195,165587.19,0.0,,1.0
36181.0,3.0,3.0,61.0,602480.0,159540.0,115180.0,9580.0,34780.0,1015.7125,458640.0,58.89147,60.931644,0.04444961,0.286913,86040.195,165587.19,0.0,,1.0
36194.0,1.0,3.0,61.0,337860.0,78520.0,63040.0,830.0,14650.0,1005.68536,337860.0,62.64657,54.48832,0.09119162,0.03570874,67362.805,127723.266,0.0,,1.0
36194.0,2.0,3.0,61.0,371140.0,78610.0,59000.0,530.0,19080.0,1104.7477,337860.0,59.289112,53.04922,0.11653285,0.12428678,67362.805,127723.266,0.0,,1.0
36194.0,3.0,3.0,61.0,421700.0,109660.0,66680.0,9000.0,33980.0,1255.2462,337860.0,54.48447,55.878815,0.13564146,0.50980806,67362.805,127723.266,0.0,,1.0
36702.0,1.0,3.0,67.0,300110.0,58170.0,30090.0,9570.0,18510.0,1575.9597,300110.0,54.868717,39.768795,0.036653228,0.18376866,115524.766,58454.97,0.0,,1.0
36702.0,2.0,3.0,67.0,332300.0,67270.0,28800.0,15310.0,23160.0,1744.9982,300110.0,56.175774,52.03317,0.039542582,0.6119706,115524.766,58454.97,0.0,,1.0
36702.0,3.0,3.0,67.0,377720.0,113460.0,32840.0,32260.0,48360.0,1983.5111,300110.0,50.968548,49.028736,0.04214762,0.8690386,115524.766,58454.97,0.0,,1.0
36704.0,1.0,3.0,67.0,261920.0,50070.0,25150.0,5640.0,19280.0,1554.7904,261920.0,54.868717,39.768795,0.016226329,0.13746089,115998.7,46504.367,0.0,,1.0
36704.0,2.0,3.0,67.0,307730.0,55410.0,25470.0,5670.0,24270.0,1826.7244,261920.0,56.175774,52.03317,0.01754785,0.7821782,115998.7,46504.367,0.0,,1.0
36704.0,3.0,3.0,67.0,399340.0,134660.0,25100.0,29000.0,80560.0,2370.533,261920.0,50.968548,49.028736,0.087644614,0.9718156,115998.7,46504.367,0.0,,1.0
36706.0,1.0,3.0,67.0,211340.0,33390.0,6070.0,10350.0,16970.0,3468.0015,211340.0,54.868717,39.768795,1.0,0.6179377,115060.99,39652.67,0.0,,1.0
36706.0,2.0,3.0,67.0,249140.0,38480.0,7420.0,9310.0,21750.0,4088.2837,211340.0,56.175774,52.03317,1.0,0.91769993,115060.99,39652.67,0.0,,1.0
36706.0,3.0,3.0,67.0,314280.0,106200.0,7600.0,41220.0,57380.0,5157.204,211340.0,50.968548,49.028736,0.5329006,0.97460145,115060.99,39652.67,0.0,,1.0
36758.0,1.0,3.0,67.0,601910.0,111880.0,9770.0,24010.0,78100.0,5546.0244,601910.0,55.37705,42.560818,1.0,0.75502896,111994.88,33774.85,0.0,,1.0
36758.0,2.0,3.0,67.0,881510.0,175530.0,34650.0,49600.0,91280.0,8122.2705,601910.0,55.44444,52.1637,1.0,0.9015778,111994.88,33774.85,0.0,,1.0
36758.0,3.0,3.0,67.0,1331580.0,553280.0,13080.0,279940.0,260260.0,12269.234,601910.0,49.1045,48.312172,0.41039968,0.9716941,111994.88,33774.85,0.0,,1.0
36768.0,1.0,3.0,67.0,372890.0,80520.0,34930.0,21430.0,24160.0,1485.3809,372890.0,54.944023,40.122086,0.1713642,0.24553572,99692.8,54813.645,0.0,,1.0
36768.0,2.0,3.0,67.0,403860.0,82100.0,29990.0,18900.0,33210.0,1608.7477,372890.0,56.06743,52.02899,0.17684346,0.721554,99692.8,54813.645,0.0,,1.0
36768.0,3.0,3.0,67.0,540840.0,212200.0,28380.0,90480.0,93340.0,2154.3977,372890.0,50.692394,48.90361,0.4306634,0.9402937,99692.8,54813.645,0.0,,1.0
36807.0,1.0,3.0,68.0,144660.0,35610.0,29320.0,670.0,5620.0,1257.3663,144660.0,54.380875,41.291763,0.10638739,0.020466786,114165.66,97857.266,0.0,,1.0
36807.0,2.0,3.0,68.0,163720.0,38040.0,29730.0,780.0,7530.0,1423.0334,144660.0,54.20951,47.924557,0.10884437,0.24985372,114165.66,97857.266,0.0,,1.0
36807.0,3.0,3.0,68.0,189180.0,49660.0,27260.0,5440.0,16960.0,1644.3285,144660.0,49.511826,46.379475,0.110159636,0.5875413,114165.66,97857.266,0.0,,1.0
36852.0,1.0,3.0,68.0,230400.0,58420.0,49640.0,420.0,8360.0,1196.883,230400.0,54.380875,41.291763,0.04487847,0.030986508,100932.57,96229.49,0.0,,1.0
36852.0,2.0,3.0,68.0,243930.0,54220.0,43240.0,480.0,10500.0,1267.1688,230400.0,54.20951,47.924557,0.051449187,0.2360406,100932.57,96229.49,0.0,,1.0
36852.0,3.0,3.0,68.0,271940.0,70380.0,42100.0,4920.0,23360.0,1412.6753,230400.0,49.511826,46.379475,0.074722365,0.57084256,100932.57,96229.49,0.0,,1.0
36860.0,1.0,3.0,68.0,451010.0,96170.0,37470.0,20760.0,37940.0,2120.2048,451010.0,54.868717,39.768795,0.23154697,0.31616682,111875.98,69259.96,0.0,,1.0
36860.0,2.0,3.0,68.0,582440.0,117480.0,43700.0,25580.0,48200.0,2738.0593,451010.0,56.175774,52.03317,0.30167913,0.6545101,111875.98,69259.96,0.0,,1.0
36860.0,3.0,3.0,68.0,717260.0,223780.0,34380.0,78720.0,110680.0,3371.8503,451010.0,50.968548,49.028736,0.33817583,0.89017624,111875.98,69259.96,0.0,,1.0
36863.0,1.0,3.0,68.0,173160.0,39280.0,17250.0,11100.0,10930.0,1878.4985,173160.0,54.868717,39.768795,0.5435435,0.3517285,101847.734,72752.555,0.0,,1.0
36863.0,2.0,3.0,68.0,189710.0,39990.0,17810.0,10380.0,11800.0,2058.0386,173160.0,56.175774,52.03317,0.52754205,0.72223604,101847.734,72752.555,0.0,,1.0
36863.0,3.0,3.0,68.0,211780.0,66300.0,15360.0,26940.0,24000.0,2297.4614,173160.0,50.968548,49.028736,0.47322693,0.923044,101847.734,72752.555,0.0,,1.0
36864.0,1.0,3.0,68.0,414470.0,97410.0,63100.0,12420.0,21890.0,1277.2968,414470.0,54.73567,39.951283,0.072285086,0.08378871,122229.8,88326.68,0.0,,1.0
36864.0,2.0,3.0,68.0,453550.0,95970.0,63930.0,8160.0,23880.0,1397.7318,414470.0,55.639523,50.803974,0.07553743,0.32223356,122229.8,88326.68,0.0,,1.0
36864.0,3.0,3.0,68.0,535280.0,124780.0,64020.0,12940.0,47820.0,1649.604,414470.0,50.571262,48.25707,0.08193842,0.56999284,122229.8,88326.68,0.0,,1.0
36876.0,1.0,3.0,68.0,234400.0,52440.0,41230.0,1990.0,9220.0,1036.9387,234400.0,54.52026,40.620975,0.037755974,0.122838534,107527.5,84750.984,0.0,,1.0
36876.0,2.0,3.0,68.0,266180.0,58110.0,40380.0,2830.0,14900.0,1177.5271,234400.0,54.771297,48.9825,0.038770758,0.42972103,107527.5,84750.984,0.0,,1.0
36876.0,3.0,3.0,68.0,302080.0,83400.0,36920.0,13880.0,32600.0,1336.3416,234400.0,49.928032,47.084587,0.08554026,0.7850015,107527.5,84750.984,0.0,,1.0
37204.0,1.0,3.0,72.0,119150.0,33000.0,28960.0,120.0,3920.0,610.869,119150.0,92.20166,85.844955,0.0609316,0.0,119802.336,164830.6,0.0,,1.0
37204.0,2.0,3.0,72.0,133080.0,32970.0,28790.0,70.0,4110.0,682.28656,119150.0,86.84822,80.92451,0.06349564,0.14332604,119802.336,164830.6,0.0,,1.0
37204.0,3.0,3.0,72.0,143280.0,38580.0,30460.0,1420.0,6700.0,734.5809,119150.0,81.14223,85.458305,0.067560025,0.27099237,119802.336,164830.6,0.0,,1.0
37209.0,1.0,3.0,72.0,141490.0,37880.0,32130.0,200.0,5550.0,646.78186,141490.0,92.20166,85.844955,0.04049756,0.056490835,126516.35,178461.77,0.0,,1.0
37209.0,2.0,3.0,72.0,158110.0,39150.0,32600.0,170.0,6380.0,722.75555,141490.0,86.84822,80.92451,0.040667888,0.12578222,126516.35,178461.77,0.0,,1.0
37209.0,3.0,3.0,72.0,177420.0,49520.0,37720.0,2540.0,9260.0,811.0258,141490.0,81.14223,85.458305,0.04170894,0.24141574,126516.35,178461.77,0.0,,1.0
37218.0,1.0,3.0,72.0,171750.0,42870.0,35700.0,450.0,6720.0,597.20435,171750.0,147.24063,152.6566,0.07604076,0.023758098,119764.875,190191.81,0.0,,1.0
37218.0,2.0,3.0,72.0,196490.0,47790.0,40190.0,380.0,7220.0,683.2296,171750.0,136.17918,137.91225,0.113898925,0.13745943,119764.875,190191.81,0.0,,1.0
37218.0,3.0,3.0,72.0,225780.0,61960.0,44940.0,3060.0,13960.0,785.076,171750.0,126.1573,141.01123,0.12179998,0.21581028,119764.875,190191.81,0.0,,1.0
37238.0,1.0,3.0,72.0,75380.0,21870.0,20680.0,30.0,1160.0,262.64807,75380.0,140.74254,136.19925,0.05956487,0.0037907506,140681.31,167428.53,0.0,,1.0
37238.0,2.0,3.0,72.0,83090.0,23260.0,21080.0,20.0,2160.0,289.5122,75380.0,130.82617,125.58839,0.07353472,0.30440098,140681.31,167428.53,0.0,,1.0
37238.0,3.0,3.0,72.0,96420.0,30040.0,25840.0,620.0,3580.0,335.9582,75380.0,122.208466,130.392,0.06471686,0.3410771,140681.31,167428.53,0.0,,1.0
37240.0,1.0,3.0,72.0,209550.0,55520.0,48750.0,230.0,6540.0,537.8317,209550.0,139.37793,142.95493,0.043999046,0.0131279975,133151.22,193988.55,0.0,,1.0
37240.0,2.0,3.0,72.0,233590.0,55660.0,48590.0,430.0,6640.0,599.5329,209550.0,129.1319,129.61635,0.046149235,0.104741834,133151.22,193988.55,0.0,,1.0
37240.0,3.0,3.0,72.0,272640.0,72560.0,57240.0,1940.0,13380.0,699.7587,209550.0,119.72657,133.05502,0.055971242,0.21239242,133151.22,193988.55,0.0,,1.0
37247.0,1.0,3.0,72.0,264510.0,71710.0,62920.0,360.0,8430.0,790.47876,264510.0,92.20166,85.844955,0.0328532,0.020209871,108432.75,150528.4,0.0,,1.0
37247.0,2.0,3.0,72.0,287990.0,75910.0,65170.0,470.0,10270.0,860.6479,264510.0,86.84822,80.92451,0.06732873,0.16181393,108432.75,150528.4,0.0,,1.0
37247.0,3.0,3.0,72.0,305060.0,79260.0,62700.0,3600.0,12960.0,911.661,264510.0,81.14223,85.458305,0.07159247,0.28221416,108432.75,150528.4,0.0,,1.0
37256.0,1.0,3.0,72.0,118110.0,31210.0,28480.0,110.0,2620.0,498.98605,118110.0,106.76392,100.84944,0.09313352,0.016393442,124752.336,157060.86,0.0,,1.0
37256.0,2.0,3.0,72.0,142910.0,38170.0,33530.0,120.0,4520.0,603.7601,118110.0,100.0416,94.1664,0.11482751,0.2251452,124752.336,157060.86,0.0,,1.0
37256.0,3.0,3.0,72.0,153860.0,42860.0,36160.0,1380.0,5320.0,650.0211,118110.0,93.4621,98.83996,0.121539064,0.38224182,124752.336,157060.86,0.0,,1.0
37263.0,1.0,3.0,72.0,130260.0,34080.0,27880.0,280.0,5920.0,514.6582,130260.0,128.60732,123.53645,0.134577,0.06379453,135195.66,174522.34,0.0,,1.0
37263.0,2.0,3.0,72.0,146280.0,36780.0,29690.0,530.0,6560.0,577.95337,130260.0,119.83169,114.3067,0.15080667,0.21539524,135195.66,174522.34,0.0,,1.0
37263.0,3.0,3.0,72.0,167720.0,48020.0,35000.0,1920.0,11100.0,662.66296,130260.0,111.94191,119.085594,0.16861436,0.37514317,135195.66,174522.34,0.0,,1.0
37274.0,1.0,3.0,72.0,266790.0,65010.0,50950.0,1270.0,12790.0,850.7334,266790.0,92.20166,85.844955,0.16155028,0.12379669,111909.15,170573.61,0.0,,1.0
37274.0,2.0,3.0,72.0,329500.0,74910.0,54180.0,880.0,19850.0,1050.7015,266790.0,86.84822,80.92451,0.17192717,0.25025314,111909.15,170573.61,0.0,,1.0
37274.0,3.0,3.0,72.0,373040.0,103560.0,64420.0,7980.0,31160.0,1189.5408,266790.0,81.14223,85.458305,0.24533562,0.45483017,111909.15,170573.61,0.0,,1.0
37283.0,1.0,3.0,72.0,235780.0,59340.0,52330.0,550.0,6460.0,674.2158,235780.0,100.6692,95.87473,0.065357536,0.026595745,102769.88,172434.52,0.0,,1.0
37283.0,2.0,3.0,72.0,281030.0,69560.0,59180.0,380.0,10000.0,803.6087,235780.0,94.4376,89.453575,0.07098886,0.11085064,102769.88,172434.52,0.0,,1.0
37283.0,3.0,3.0,72.0,311580.0,81060.0,60580.0,5440.0,15040.0,890.9668,235780.0,88.06762,93.97469,0.07368894,0.24317181,102769.88,172434.52,0.0,,1.0
38207.0,1.0,3.0,82.0,161960.0,40790.0,33940.0,340.0,6510.0,660.5759,161960.0,51.49359,44.33954,0.04309706,0.014623956,85904.14,74510.19,0.0,0.0,0.0
38207.0,2.0,3.0,82.0,186680.0,46790.0,37480.0,740.0,8570.0,761.3998,161960.0,48.923203,43.907883,0.040711377,0.118729986,85904.14,74510.19,0.0,0.0,0.0
38207.0,3.0,3.0,82.0,208360.0,60660.0,46520.0,4380.0,9760.0,849.82465,161960.0,43.931206,44.991516,0.050297562,0.39083442,85904.14,74510.19,0.0,0.0,0.0
38229.0,1.0,3.0,82.0,91650.0,21650.0,14420.0,260.0,6970.0,619.5079,91650.0,52.18829,44.395298,0.12602292,0.05674653,71819.805,60327.29,0.0,0.0,0.0
38229.0,2.0,3.0,82.0,116440.0,24570.0,15060.0,330.0,9180.0,787.0758,91650.0,49.881268,45.075512,0.2723291,0.13148789,71819.805,60327.29,0.0,0.0,0.0
38229.0,3.0,3.0,82.0,110760.0,32200.0,16460.0,3480.0,12260.0,748.6819,91650.0,44.589924,45.447422,0.26760563,0.4516653,71819.805,60327.29,0.0,0.0,0.0
38273.0,1.0,3.0,82.0,317300.0,80120.0,67010.0,1960.0,11150.0,694.3563,317300.0,47.37171,44.317253,0.080743775,0.024474885,78299.6,90592.875,0.0,0.0,0.0
38273.0,2.0,3.0,82.0,352940.0,85420.0,68590.0,1930.0,14900.0,772.34827,317300.0,43.238697,37.65062,0.08378194,0.12623522,78299.6,90592.875,0.0,0.0,0.0
38273.0,3.0,3.0,82.0,400860.0,113660.0,77940.0,5960.0,29760.0,877.21295,317300.0,40.022816,42.439068,0.084260985,0.4262101,78299.6,90592.875,0.0,0.0,0.0
38276.0,1.0,3.0,82.0,263950.0,59400.0,41810.0,1530.0,16060.0,973.33875,263950.0,52.18829,44.395298,0.15995453,0.09422059,78011.516,65525.492,0.0,0.0,0.0
38276.0,2.0,3.0,82.0,292120.0,66250.0,41680.0,1750.0,22820.0,1077.2181,263950.0,49.881268,45.075512,0.16462412,0.21045773,78011.516,65525.492,0.0,0.0,0.0
38276.0,3.0,3.0,82.0,329460.0,92900.0,42360.0,9020.0,41520.0,1214.9126,263950.0,44.589924,45.447422,0.17750257,0.5654464,78011.516,65525.492,0.0,0.0,0.0
38614.0,1.0,3.0,86.0,206160.0,47370.0,39320.0,400.0,7650.0,714.98926,206160.0,62.79996,48.58072,0.021633683,0.015300547,149896.56,35577.176,0.0,0.0,0.0
