year,Cluster,Division,District,rural,female,age5,age60,Age,hsize,DrinkWater,Toilet,Electricity,Floor,Roof,padma_m,jamuna_m,treat,smp1,yr
3.0,110.0,1.0,78.0,1.0,0.45731708,0.18902439,0.067073174,22.993902,5.878049,0.0,0.027777778,0.0,0.0,0.3888889,130868.48,246167.25,0.0,0.0,0.0
4.0,308.0,1.0,78.0,0.0,0.5,0.13194445,0.0625,25.25,6.0416665,0.0,0.16129032,0.61290324,0.29032257,1.0,130868.48,246167.25,0.0,0.0,1.0
7.0,42.0,1.0,78.0,1.0,0.503876,0.1007752,0.07751938,26.96124,10.55814,0.0,0.03846154,0.0,0.03846154,1.0,130868.48,246167.25,0.0,0.0,1.0
7.0,37.0,1.0,78.0,1.0,0.44642857,0.15476191,0.071428575,24.303572,12.666667,0.0,0.0,0.5,0.05263158,1.0,130868.48,246167.25,0.0,0.0,1.0
4.0,30.0,1.0,78.0,1.0,0.47333333,0.16,0.053333335,23.313334,6.6266665,0.030303031,0.0,0.030303031,0.060606062,0.36363637,130868.48,246167.25,0.0,0.0,1.0
3.0,108.0,1.0,78.0,1.0,0.47407407,0.18518518,0.074074075,24.25926,6.2148147,0.0,0.115384616,0.26923078,0.0,0.84615386,130868.48,246167.25,0.0,0.0,0.0
7.0,40.0,1.0,78.0,1.0,0.5367647,0.13970588,0.11029412,27.102942,10.6470585,0.0,0.033333335,0.0,0.0,1.0,130868.48,246167.25,0.0,0.0,1.0
7.0,43.0,1.0,78.0,1.0,0.51552796,0.111801244,0.08074534,27.192547,11.78882,0.0,0.08571429,0.6857143,0.17142858,1.0,130868.48,246167.25,0.0,0.0,1.0
5.0,28.0,1.0,78.0,1.0,0.5,0.09859155,0.12676056,30.605635,6.267606,0.0,0.0,0.0,0.0,1.0,130868.48,246167.25,0.0,0.0,1.0
6.0,61.0,1.0,78.0,1.0,0.50793654,0.12698413,0.15079366,31.928572,5.4761906,0.0,0.0,0.33333334,0.0,1.0,130868.48,246167.25,0.0,0.0,1.0
6.0,54.0,1.0,78.0,1.0,0.49275362,0.123188406,0.0942029,26.73913,5.130435,0.0,0.04,0.32,0.0,0.96,130868.48,246167.25,0.0,0.0,1.0
2.0,7.57895e+07,1.0,78.0,0.0,0.48598132,0.08411215,0.056074765,23.981308,6.009346,0.2,0.35,0.75,,0.9,130868.48,246167.25,0.0,0.0,0.0
6.0,60.0,1.0,78.0,0.0,0.50641024,0.115384616,0.102564104,29.538462,6.076923,0.0,0.0,0.8666667,0.13333334,1.0,130868.48,246167.25,0.0,0.0,1.0
4.0,404.0,1.0,78.0,0.0,0.43165466,0.107913665,0.07194245,25.273382,6.079137,0.0,0.06896552,0.27586207,0.13793103,0.9655172,130868.48,246167.25,0.0,0.0,1.0
6.0,58.0,1.0,78.0,1.0,0.5,0.10344828,0.06896552,26.198277,5.086207,0.0,0.0,0.29166666,0.041666668,0.9583333,130868.48,246167.25,0.0,0.0,1.0
6.0,55.0,1.0,78.0,0.0,0.49315068,0.09589041,0.11643836,30.328768,5.60274,0.07692308,0.03846154,1.0,0.9230769,1.0,130868.48,246167.25,0.0,0.0,1.0
7.0,41.0,1.0,78.0,1.0,0.48091602,0.122137405,0.099236645,27.473282,10.641221,0.03448276,0.0,0.0,0.0,0.9655172,130868.48,246167.25,0.0,0.0,1.0
5.0,26.0,1.0,78.0,1.0,0.49285713,0.14285715,0.14285715,26.942858,6.0285716,0.0,0.0,0.0,0.0,0.5652174,130868.48,246167.25,0.0,0.0,1.0
3.0,109.0,1.0,78.0,1.0,0.45930234,0.16860466,0.034883723,20.67442,6.581395,0.0,0.0,0.0,0.0,0.74285716,130868.48,246167.25,0.0,0.0,0.0
7.0,60.0,1.0,78.0,0.0,0.46031746,0.08730159,0.0952381,31.587301,10.063492,0.0,0.6333333,1.0,1.0,1.0,130868.48,246167.25,0.0,0.0,1.0
7.0,47.0,1.0,79.0,1.0,0.49295774,0.09859155,0.1056338,27.183098,11.070422,0.0,0.0,0.53571427,0.035714287,1.0,97250.3,204290.72,0.0,0.0,1.0
4.0,20.0,1.0,79.0,1.0,0.5,0.11971831,0.11971831,29.394365,6.4084506,0.0,0.03125,0.28125,0.09375,0.96875,97250.3,204290.72,0.0,0.0,1.0
2.0,5.798043e+06,1.0,79.0,1.0,0.5730337,0.11235955,0.056179777,24.460674,5.3146067,0.0,0.0,0.0,,0.7,97250.3,204290.72,0.0,0.0,0.0
7.0,50.0,1.0,79.0,1.0,0.4814815,0.11851852,0.096296296,26.28148,10.325926,0.0,0.0,0.52,0.12,1.0,97250.3,204290.72,0.0,0.0,1.0
3.0,114.0,1.0,79.0,1.0,0.47524753,0.14356436,0.04950495,23.252476,7.039604,0.0,0.025641026,0.10526316,0.051282052,0.51282054,97250.3,204290.72,0.0,0.0,0.0
2.0,5.791423e+06,1.0,79.0,1.0,0.5754717,0.1509434,0.06603774,24.915094,6.037736,0.0,0.0,0.15,,0.6,97250.3,204290.72,0.0,0.0,0.0
6.0,69.0,1.0,79.0,1.0,0.4796748,0.08943089,0.17073171,33.845528,4.723577,0.2,0.0,0.52,0.04,1.0,97250.3,204290.72,0.0,0.0,1.0
5.0,33.0,1.0,79.0,1.0,0.49006623,0.13245033,0.0794702,26.271523,5.701987,0.0,0.115384616,0.26923078,0.07692308,0.53846157,97250.3,204290.72,0.0,0.0,1.0
2.0,5.795817e+06,1.0,79.0,1.0,0.48314607,0.14606741,0.0,21.988764,5.224719,0.05,0.0,0.0,,0.1,97250.3,204290.72,0.0,0.0,0.0
3.0,112.0,1.0,79.0,1.0,0.5,0.1724138,0.05172414,21.862068,6.8965516,0.05882353,0.029411765,0.030303031,0.029411765,0.23529412,97250.3,204290.72,0.0,0.0,0.0
7.0,48.0,1.0,79.0,1.0,0.44715446,0.08943089,0.13821138,28.95122,9.089431,0.0,0.0,0.2,0.16,1.0,97250.3,204290.72,0.0,0.0,1.0
6.0,63.0,1.0,79.0,0.0,0.48387095,0.11612903,0.090322584,26.63871,6.6258063,0.0,0.25,0.9285714,0.5,1.0,97250.3,204290.72,0.0,0.0,1.0
7.0,65.0,1.0,79.0,0.0,0.44761905,0.06666667,0.104761906,29.790476,8.32381,0.0,0.08,0.92,0.52,1.0,97250.3,204290.72,0.0,0.0,1.0
3.0,115.0,1.0,79.0,1.0,0.47260273,0.14383562,0.06849315,24.732876,5.4931507,0.0,0.09090909,0.18181819,0.0,0.33333334,97250.3,204290.72,0.0,0.0,0.0
6.0,64.0,1.0,79.0,1.0,0.47445256,0.10948905,0.15328467,32.32847,5.1459856,0.0,0.03846154,0.115384616,0.0,0.96153843,97250.3,204290.72,0.0,0.0,1.0
3.0,113.0,1.0,79.0,1.0,0.5083799,0.17318435,0.05586592,22.96648,7.290503,0.0,0.083333336,0.25,0.0,0.3888889,97250.3,204290.72,0.0,0.0,0.0
6.0,67.0,1.0,79.0,1.0,0.48854962,0.07633588,0.122137405,28.389313,5.2900763,0.0,0.04,0.72,0.04,0.96,97250.3,204290.72,0.0,0.0,1.0
2.0,5.798002e+06,1.0,79.0,0.0,0.5714286,0.1122449,0.05102041,25.336735,5.4489794,0.65,0.2,0.7,,0.85,97250.3,204290.72,0.0,0.0,0.0
4.0,306.0,1.0,79.0,0.0,0.44444445,0.15277778,0.048611112,23.291666,5.5833335,0.18181819,0.0,0.57575756,0.121212125,0.969697,97250.3,204290.72,0.0,0.0,1.0
4.0,19.0,1.0,79.0,1.0,0.49079755,0.13496932,0.09202454,26.177914,6.079755,0.0,0.0,0.06451613,0.0,0.87096775,97250.3,204290.72,0.0,0.0,1.0
6.0,65.0,1.0,79.0,1.0,0.52272725,0.09090909,0.11363637,28.272728,5.1060605,0.0625,0.0,0.65625,0.125,0.96875,97250.3,204290.72,0.0,0.0,1.0
4.0,403.0,1.0,79.0,0.0,0.4962963,0.096296296,0.08888889,28.0,5.548148,0.0,0.0,0.6551724,0.0,0.9655172,97250.3,204290.72,0.0,0.0,1.0
6.0,66.0,1.0,79.0,1.0,0.4107143,0.125,0.09821428,28.910715,5.125,0.0,0.0,0.08695652,0.0,1.0,97250.3,204290.72,0.0,0.0,1.0
2.0,5.797684e+06,1.0,79.0,1.0,0.5425532,0.095744684,0.031914894,24.957447,5.382979,0.0,0.0,0.2,,0.2,97250.3,204290.72,0.0,0.0,0.0
6.0,71.0,1.0,79.0,1.0,0.43046358,0.13907285,0.105960265,26.039736,6.2582784,0.0,0.0,0.37037036,0.074074075,0.962963,97250.3,204290.72,0.0,0.0,1.0
7.0,46.0,1.0,79.0,1.0,0.49253732,0.11940298,0.104477614,28.156717,11.701492,0.0,0.0,0.0,0.10344828,1.0,97250.3,204290.72,0.0,0.0,1.0
6.0,72.0,1.0,79.0,1.0,0.5123967,0.09917355,0.09917355,28.355371,4.6859503,0.0,0.0,0.7407407,0.18518518,1.0,97250.3,204290.72,0.0,0.0,1.0
5.0,43.0,1.0,79.0,0.0,0.47407407,0.17777778,0.11851852,28.103704,5.251852,0.0,0.17857143,0.32142857,0.14285715,0.89285713,97250.3,204290.72,0.0,0.0,1.0
5.0,32.0,1.0,79.0,1.0,0.502994,0.16766468,0.077844314,25.251497,6.473054,0.0,0.032258064,0.0,0.0,0.61290324,97250.3,204290.72,0.0,0.0,1.0
6.0,70.0,1.0,79.0,0.0,0.471831,0.09154929,0.15492958,30.366198,5.8450704,0.0,0.037037037,0.8148148,0.37037036,1.0,97250.3,204290.72,0.0,0.0,1.0
1.0,114.0,1.0,79.0,1.0,0.5019608,0.16078432,0.05490196,22.254902,9.266666,0.0,0.04347826,0.15555556,0.02173913,0.41304347,97250.3,204290.72,0.0,0.0,0.0
7.0,44.0,1.0,79.0,1.0,0.51724136,0.12931034,0.1724138,30.577587,10.448276,0.0,0.0,0.42857143,0.04761905,1.0,97250.3,204290.72,0.0,0.0,1.0
7.0,63.0,1.0,79.0,0.0,0.50344825,0.11724138,0.11724138,28.227587,12.868965,0.0,0.0,0.86206895,0.1724138,1.0,97250.3,204290.72,0.0,0.0,1.0
5.0,31.0,1.0,79.0,1.0,0.46715328,0.13138686,0.10218978,28.218979,6.270073,0.0,0.14814815,0.0,0.074074075,0.962963,97250.3,204290.72,0.0,0.0,1.0
7.0,49.0,1.0,79.0,1.0,0.44915253,0.1440678,0.12711865,30.262712,10.338983,0.0,0.0,0.55172414,0.10344828,1.0,97250.3,204290.72,0.0,0.0,1.0
7.0,45.0,1.0,79.0,1.0,0.4722222,0.055555556,0.11111111,32.13889,9.111111,0.0,0.0,0.0,0.0,1.0,97250.3,204290.72,0.0,0.0,1.0
4.0,22.0,1.0,79.0,1.0,0.45045045,0.09009009,0.1891892,33.279278,4.7657657,0.04347826,0.0,0.08695652,0.0,0.9130435,97250.3,204290.72,0.0,0.0,1.0
7.0,64.0,1.0,79.0,0.0,0.45833334,0.108333334,0.15,31.475,9.633333,0.0,0.0,0.6666667,0.083333336,1.0,97250.3,204290.72,0.0,0.0,1.0
1.0,115.0,1.0,79.0,1.0,0.50526315,0.1368421,0.08421053,26.789474,6.6526318,0.0,0.030303031,0.27272728,0.0,0.36363637,97250.3,204290.72,0.0,0.0,0.0
5.0,49.0,1.0,79.0,0.0,0.49659863,0.14285715,0.054421768,25.659864,5.3537416,0.0,0.26666668,0.76666665,0.23333333,1.0,97250.3,204290.72,0.0,0.0,1.0
6.0,68.0,1.0,79.0,0.0,0.5371901,0.11570248,0.09917355,28.008265,4.6859503,0.4347826,0.04347826,0.73913044,0.17391305,1.0,97250.3,204290.72,0.0,0.0,1.0
4.0,21.0,1.0,79.0,1.0,0.4477612,0.1641791,0.104477614,26.19403,6.149254,0.0,0.04,0.0,0.0,0.88,97250.3,204290.72,0.0,0.0,1.0
1.0,112.0,1.0,79.0,1.0,0.46596858,0.20942408,0.07329843,22.073298,6.1937175,0.0,0.027027028,0.027027028,0.054054055,0.24324325,97250.3,204290.72,0.0,0.0,0.0
5.0,30.0,1.0,79.0,1.0,0.5441176,0.10294118,0.10294118,29.830883,5.617647,0.0,0.04761905,0.0,0.0,0.85714287,97250.3,204290.72,0.0,0.0,1.0
1.0,113.0,1.0,79.0,1.0,0.51891893,0.14054054,0.09189189,25.854053,6.091892,0.033333335,0.0,0.1,0.0,0.2,97250.3,204290.72,0.0,0.0,0.0
4.0,193.0,5.0,81.0,1.0,0.4661017,0.09322034,0.09322034,27.457626,4.4915257,0.0,0.0,0.3448276,0.03448276,1.0,194573.34,110592.734,1.0,1.0,1.0
6.0,432.0,5.0,81.0,1.0,0.4899329,0.12751678,0.046979867,24.583893,5.644295,0.074074075,0.0,0.5925926,0.0,1.0,194573.34,110592.734,1.0,1.0,1.0
7.0,435.0,5.0,81.0,0.0,0.41346154,0.09615385,0.15384616,32.807693,7.8076925,0.0,0.18518518,0.8148148,0.4814815,1.0,194573.34,110592.734,1.0,1.0,1.0
6.0,421.0,5.0,81.0,0.0,0.5,0.10769231,0.092307694,30.038462,5.5692306,0.17857143,0.71428573,1.0,1.0,1.0,194573.34,110592.734,1.0,1.0,1.0
5.0,293.0,5.0,81.0,0.0,0.4965035,0.10489511,0.034965035,26.53147,5.5174823,0.34375,0.875,0.90625,0.84375,1.0,194573.34,110592.734,1.0,1.0,1.0
4.0,549.0,5.0,81.0,0.0,0.47651008,0.16107382,0.060402684,24.885906,5.6174498,0.0,0.114285715,0.54285717,0.14285715,1.0,194573.34,110592.734,1.0,1.0,1.0
2.0,8.0819416e+07,5.0,81.0,1.0,0.5104167,0.16666667,0.041666668,20.708334,5.9583335,0.0,0.0,0.0,,0.45,194573.34,110592.734,1.0,1.0,0.0
2.0,8.081128e+07,5.0,81.0,1.0,0.43820226,0.17977528,0.04494382,23.258427,5.1348314,0.0,0.0,0.0,,0.95,194573.34,110592.734,1.0,1.0,0.0
1.0,562.0,5.0,81.0,1.0,0.44444445,0.1388889,0.055555556,21.63889,4.5,0.0,0.0,0.02631579,0.0,0.36842105,194573.34,110592.734,1.0,1.0,0.0
6.0,431.0,5.0,81.0,0.0,0.5243902,0.13414635,0.07317073,25.817074,7.378049,0.92105263,0.05263158,0.84210527,0.0,1.0,194573.34,110592.734,1.0,1.0,1.0
4.0,550.0,5.0,81.0,0.0,0.56349206,0.0952381,0.023809524,24.126984,4.84127,0.0,0.31034482,0.6551724,0.27586207,1.0,194573.34,110592.734,1.0,1.0,1.0
1.0,561.0,5.0,81.0,1.0,0.50574714,0.16091955,0.07471264,22.775862,6.4827585,0.025641026,0.0,0.0,0.025641026,0.51282054,194573.34,110592.734,1.0,1.0,0.0
1.0,562.0,5.0,81.0,1.0,0.5322581,0.13709678,0.08064516,24.241936,4.612903,0.0,0.0,0.02631579,0.0,0.36842105,194573.34,110592.734,1.0,1.0,0.0
1.0,560.0,5.0,81.0,1.0,0.46698114,0.16981132,0.08018868,23.132076,6.3962264,0.0,0.025,0.175,0.025,0.5,194573.34,110592.734,1.0,1.0,0.0
5.0,282.0,5.0,81.0,1.0,0.47826087,0.13913043,0.09565217,25.834784,4.6,0.0,0.03448276,0.5862069,0.0,1.0,194573.34,110592.734,1.0,1.0,1.0
7.0,436.0,5.0,81.0,0.0,0.44852942,0.11764706,0.066176474,28.316177,10.205882,0.0,0.1724138,1.0,0.55172414,1.0,194573.34,110592.734,1.0,1.0,1.0
6.0,419.0,5.0,81.0,1.0,0.5,0.08181818,0.07272727,29.5,4.3818183,0.0,0.115384616,0.1923077,0.07692308,1.0,194573.34,110592.734,1.0,1.0,1.0
3.0,502.0,5.0,81.0,1.0,0.51960784,0.10784314,0.039215688,24.647058,5.5882354,0.0,0.0,0.045454547,0.0,0.36363637,194573.34,110592.734,1.0,1.0,0.0
6.0,425.0,5.0,81.0,0.0,0.4347826,0.08695652,0.007246377,24.666666,5.57971,0.0,1.0,1.0,1.0,1.0,194573.34,110592.734,1.0,1.0,1.0
2.0,8.081254e+07,5.0,81.0,1.0,0.52884614,0.10576923,0.028846154,23.548077,5.980769,0.0,0.0,0.15,,0.75,194573.34,110592.734,1.0,1.0,0.0
5.0,286.0,5.0,81.0,1.0,0.5030675,0.1411043,0.049079753,23.88957,6.6441717,0.0,0.06451613,0.2580645,0.09677419,0.9677419,194573.34,110592.734,1.0,1.0,1.0
4.0,195.0,5.0,81.0,1.0,0.43382353,0.11029412,0.05882353,25.919117,5.602941,0.0,0.029411765,0.5,0.11764706,1.0,194573.34,110592.734,1.0,1.0,1.0
7.0,442.0,5.0,81.0,0.0,0.45238096,0.04761905,0.14285715,33.38889,10.126985,0.0,0.68,1.0,1.0,1.0,194573.34,110592.734,1.0,1.0,1.0
2.0,8.081221e+07,5.0,81.0,0.0,0.4915254,0.09322034,0.06779661,25.686441,7.440678,0.55,0.7,0.9,,1.0,194573.34,110592.734,1.0,1.0,0.0
1.0,559.0,5.0,81.0,1.0,0.48453608,0.19587629,0.06185567,21.453608,6.072165,0.0,0.0,0.0,0.0,0.21052632,194573.34,110592.734,1.0,1.0,0.0
3.0,501.0,5.0,81.0,0.0,0.46853146,0.07692308,0.06993007,28.055944,6.818182,0.27586207,0.8965517,0.9310345,0.82758623,1.0,194573.34,110592.734,1.0,1.0,0.0
2.0,8.081222e+07,5.0,81.0,0.0,0.5126051,0.05882353,0.05042017,26.563025,7.1680675,0.4,0.9,0.95,,0.95,194573.34,110592.734,1.0,1.0,0.0
4.0,339.0,5.0,81.0,0.0,0.525,0.15,0.058333334,25.725,4.7833333,0.0,0.03125,0.6875,0.0625,1.0,194573.34,110592.734,1.0,1.0,1.0
2.0,8.0812216e+07,5.0,81.0,0.0,0.5050505,0.15151516,0.04040404,23.353535,5.707071,0.0,0.2,0.65,,0.9,194573.34,110592.734,1.0,1.0,0.0
4.0,548.0,5.0,81.0,0.0,0.5,0.14788732,0.028169014,23.964788,5.830986,0.054054055,0.5135135,0.972973,0.8918919,1.0,194573.34,110592.734,1.0,1.0,1.0
4.0,194.0,5.0,81.0,1.0,0.47482014,0.10071942,0.043165468,26.395683,5.158273,0.0,0.033333335,0.7,0.033333335,1.0,194573.34,110592.734,1.0,1.0,1.0
6.0,420.0,5.0,81.0,0.0,0.4949495,0.09090909,0.04040404,28.717173,3.989899,0.12,0.6,1.0,1.0,1.0,194573.34,110592.734,1.0,1.0,1.0
2.0,8.0817224e+07,5.0,81.0,0.0,0.47674417,0.19767442,0.023255814,21.860466,4.976744,0.0,0.0,0.15,,0.1,194573.34,110592.734,1.0,1.0,0.0
7.0,444.0,5.0,81.0,0.0,0.45081967,0.13934426,0.07377049,25.606558,10.0,0.0,0.5,0.96666664,0.8666667,1.0,194573.34,110592.734,1.0,1.0,1.0
5.0,281.0,5.0,81.0,1.0,0.5131579,0.118421055,0.065789476,27.243422,5.8157897,0.0,0.31034482,0.44827586,0.20689656,0.9655172,194573.34,110592.734,1.0,1.0,1.0
6.0,426.0,5.0,81.0,1.0,0.52884614,0.07692308,0.086538464,28.788462,3.8076923,0.13793103,0.27586207,0.9655172,0.13793103,1.0,194573.34,110592.734,1.0,1.0,1.0
6.0,429.0,5.0,81.0,0.0,0.5,0.103896104,0.071428575,28.75974,6.4025974,0.06896552,0.5862069,0.8965517,0.7586207,1.0,194573.34,110592.734,1.0,1.0,1.0
6.0,427.0,5.0,81.0,0.0,0.5169492,0.06779661,0.12711865,31.516949,4.6949153,0.071428575,0.2857143,0.96428573,0.10714286,1.0,194573.34,110592.734,1.0,1.0,1.0
2.0,8.081727e+07,5.0,81.0,0.0,0.5277778,0.12962963,0.037037037,22.37037,6.9444447,0.0,0.0,0.0,,0.8,194573.34,110592.734,1.0,1.0,0.0
7.0,406.0,5.0,81.0,1.0,0.47107437,0.12396694,0.12396694,31.86777,9.900826,0.035714287,0.17857143,1.0,0.53571427,1.0,194573.34,110592.734,1.0,1.0,1.0
7.0,445.0,5.0,81.0,0.0,0.45528457,0.08943089,0.08130081,27.707317,10.130081,0.0,0.2,0.88,0.6,1.0,194573.34,110592.734,1.0,1.0,1.0
1.0,501.0,5.0,81.0,0.0,0.4923077,0.092307694,0.06923077,26.084616,7.476923,0.20833333,0.7916667,0.9166667,0.7916667,1.0,194573.34,110592.734,1.0,1.0,0.0
6.0,422.0,5.0,81.0,1.0,0.47580644,0.19354838,0.048387095,25.57258,5.354839,0.035714287,0.0,0.6785714,0.0,0.96428573,194573.34,110592.734,1.0,1.0,1.0
7.0,401.0,5.0,81.0,1.0,0.5042017,0.084033616,0.09243698,29.420168,8.789916,0.0,0.11111111,0.0,0.11111111,1.0,194573.34,110592.734,1.0,1.0,1.0
5.0,280.0,5.0,81.0,1.0,0.46456692,0.10236221,0.09448819,28.015749,5.2834644,0.035714287,0.10714286,0.64285713,0.14285715,1.0,194573.34,110592.734,1.0,1.0,1.0
3.0,561.0,5.0,81.0,1.0,0.4820144,0.15827338,0.043165468,23.798561,4.971223,0.0,0.0,0.0,0.03125,0.8125,194573.34,110592.734,1.0,1.0,0.0
2.0,8.08122e+07,5.0,81.0,0.0,0.5247525,0.12871288,0.04950495,22.524752,5.6138616,0.0,0.0,0.05,,0.95,194573.34,110592.734,1.0,1.0,0.0
2.0,8.081724e+07,5.0,81.0,0.0,0.53333336,0.175,0.025,21.541666,6.883333,0.0,0.05,0.1,,0.8,194573.34,110592.734,1.0,1.0,0.0
3.0,560.0,5.0,81.0,1.0,0.43589744,0.14102565,0.070512824,24.128204,5.3846154,0.0,0.0,0.33333334,0.121212125,0.75757575,194573.34,110592.734,1.0,1.0,0.0
7.0,434.0,5.0,81.0,0.0,0.504,0.08,0.112,31.0,9.296,0.0,0.071428575,0.78571427,0.14285715,1.0,194573.34,110592.734,1.0,1.0,1.0
3.0,559.0,5.0,81.0,1.0,0.4566474,0.15606937,0.028901733,21.462427,5.9710984,0.0,0.0,0.0,0.0,0.65625,194573.34,110592.734,1.0,1.0,0.0
3.0,562.0,5.0,81.0,1.0,0.5611511,0.17985612,0.007194245,21.81295,4.5683455,0.0,0.0,0.030303031,0.0,0.6666667,194573.34,110592.734,1.0,1.0,0.0
2.0,8.081223e+07,5.0,81.0,0.0,0.44554454,0.11881188,0.04950495,23.801981,5.831683,0.0,0.0,0.1,,0.95,194573.34,110592.734,1.0,1.0,0.0
6.0,424.0,5.0,81.0,1.0,0.53521127,0.09859155,0.049295776,25.119719,5.4366198,0.03448276,0.10344828,0.10344828,0.03448276,1.0,194573.34,110592.734,1.0,1.0,1.0
7.0,403.0,5.0,81.0,1.0,0.5,0.11111111,0.11904762,29.706348,9.777778,0.0,0.030303031,0.93939394,0.18181819,1.0,194573.34,110592.734,1.0,1.0,1.0
6.0,418.0,5.0,81.0,1.0,0.509434,0.12264151,0.047169812,26.73585,3.8113208,0.0,0.1724138,0.82758623,0.1724138,1.0,194573.34,110592.734,1.0,1.0,1.0
7.0,405.0,5.0,81.0,1.0,0.5,0.13846155,0.03076923,25.223078,9.7846155,0.5,0.0,0.8,0.0,1.0,194573.34,110592.734,1.0,1.0,1.0
7.0,441.0,5.0,81.0,0.0,0.52380955,0.07936508,0.055555556,28.126984,10.126985,0.22857143,0.51428574,1.0,1.0,1.0,194573.34,110592.734,1.0,1.0,1.0
6.0,428.0,5.0,81.0,0.0,0.49541286,0.10091743,0.110091746,29.6789,4.1009173,0.0,0.06896552,0.7241379,0.13793103,1.0,194573.34,110592.734,1.0,1.0,1.0
7.0,443.0,5.0,81.0,0.0,0.44615385,0.06923077,0.092307694,31.646154,10.369231,0.08,0.48,1.0,0.84,1.0,194573.34,110592.734,1.0,1.0,1.0
7.0,407.0,5.0,81.0,1.0,0.49166667,0.058333334,0.06666667,29.366667,9.166667,0.0,0.0,0.84,0.04,1.0,194573.34,110592.734,1.0,1.0,1.0
1.0,502.0,5.0,81.0,1.0,0.4642857,0.13095239,0.04761905,22.833334,5.214286,0.0,0.0,0.0,0.0,0.11111111,194573.34,110592.734,1.0,1.0,0.0
6.0,417.0,5.0,81.0,0.0,0.5049505,0.12871288,0.03960396,27.60396,4.188119,0.071428575,0.10714286,0.89285713,0.2857143,0.96428573,194573.34,110592.734,1.0,1.0,1.0
7.0,404.0,5.0,81.0,1.0,0.5194805,0.084415585,0.12987013,32.084415,12.597403,0.46666667,0.33333334,0.9,0.3,1.0,194573.34,110592.734,1.0,1.0,1.0
7.0,437.0,5.0,81.0,0.0,0.5409836,0.13934426,0.04918033,23.762295,9.114754,0.0,0.0,0.8666667,0.0,1.0,194573.34,110592.734,1.0,1.0,1.0
2.0,8.081828e+07,5.0,81.0,1.0,0.5903614,0.18072289,0.024096385,21.891565,4.7349396,0.0,0.05,0.0,,0.7,194573.34,110592.734,1.0,1.0,0.0
2.0,8.081349e+07,5.0,81.0,1.0,0.51960784,0.11764706,0.019607844,23.12745,6.8235292,0.0,0.0,0.0,,0.0,194573.34,110592.734,1.0,1.0,0.0
7.0,402.0,5.0,81.0,1.0,0.46601942,0.048543688,0.14563107,35.242718,8.873786,0.2,0.0,0.72,0.28,1.0,194573.34,110592.734,1.0,1.0,1.0
5.0,292.0,5.0,81.0,0.0,0.4822695,0.09929078,0.07801419,28.58156,5.9078016,0.4,0.9,0.93333334,0.8,1.0,194573.34,110592.734,1.0,1.0,1.0
6.0,430.0,5.0,81.0,0.0,0.45081967,0.08196721,0.04918033,29.139345,5.0655737,0.15384616,0.7692308,1.0,0.9230769,1.0,194573.34,110592.734,1.0,1.0,1.0
5.0,294.0,5.0,81.0,0.0,0.488,0.112,0.08,26.424,4.872,0.03448276,0.13793103,0.51724136,0.20689656,1.0,194573.34,110592.734,1.0,1.0,1.0
6.0,423.0,5.0,81.0,0.0,0.49579832,0.15126051,0.05042017,25.193277,4.647059,0.16,0.2,0.88,0.48,0.96,194573.34,110592.734,1.0,1.0,1.0
3.0,346.0,3.0,82.0,1.0,0.49367088,0.1329114,0.03164557,23.379747,6.101266,0.0,0.0,0.0,0.0,0.87096775,72738.96,78508.766,0.0,0.0,0.0
5.0,145.0,3.0,82.0,1.0,0.49305555,0.125,0.055555556,24.45139,5.5277777,0.0,0.3,0.46666667,0.13333334,1.0,72738.96,78508.766,0.0,0.0,1.0
3.0,328.0,3.0,82.0,0.0,0.5285714,0.071428575,0.057142857,27.328571,6.457143,0.16666667,0.5,0.8333333,0.8333333,1.0,72738.96,78508.766,0.0,0.0,0.0
4.0,92.0,3.0,82.0,1.0,0.45783132,0.15662651,0.06626506,24.487951,6.8433733,0.027027028,0.054054055,0.3243243,0.054054055,1.0,72738.96,78508.766,0.0,0.0,1.0
7.0,214.0,3.0,82.0,1.0,0.49295774,0.1056338,0.06338028,26.894365,11.239436,0.030303031,0.121212125,0.93939394,0.4848485,1.0,72738.96,78508.766,0.0,0.0,1.0
3.0,347.0,3.0,82.0,1.0,0.51079136,0.1438849,0.05035971,22.625898,5.9064746,0.0,0.0,0.032258064,0.0,0.67741936,72738.96,78508.766,0.0,0.0,0.0
6.0,259.0,3.0,82.0,1.0,0.45833334,0.15972222,0.07638889,26.333334,6.1527777,0.0,0.029411765,0.8235294,0.029411765,1.0,72738.96,78508.766,0.0,0.0,1.0
1.0,347.0,3.0,82.0,1.0,0.49130434,0.17391305,0.060869563,22.7,7.2434783,0.0,0.0,0.023255814,0.0,0.7209302,72738.96,78508.766,0.0,0.0,0.0
4.0,317.0,3.0,82.0,0.0,0.47204968,0.14285715,0.08074534,25.720497,6.490683,0.0,0.030303031,0.36363637,0.121212125,1.0,72738.96,78508.766,0.0,0.0,1.0
1.0,327.0,3.0,82.0,0.0,0.49541286,0.119266056,0.07339449,24.825687,6.3394494,0.09090909,0.45454547,0.77272725,0.5,0.90909094,72738.96,78508.766,0.0,0.0,0.0
1.0,346.0,3.0,82.0,1.0,0.52717394,0.14130434,0.048913043,22.934782,6.021739,0.0,0.0,0.029411765,0.0,0.7058824,72738.96,78508.766,0.0,0.0,0.0
