"state","DxV","DyV","DxP","DyP","DxM","DyM"
9,-0.00315795208333334,0.0896700479166666,-0.00314859166666667,0.0201395208333331,-0.0017845875,0.0152272708333333
9,-0.00361583125000001,0.00250526250000015,-0.00105391875000001,0.0472554375000003,-0.00317597291666667,0.0833142083333337
9,0.00476416666666666,0.1162287625,0.0221844833333334,0.0927577500000001,-0.00268593125,-0.0114056250000001
9,0.00403993333333337,0.0546924458333333,0.0216271125,0.0944376041666667,-0.00460113750000001,0.0918348333333334
9,0.01324166875,-0.0704728812499998,0.0344438145833333,-0.0726430416666671,0.000836543750000009,-0.132134791666667
9,0.0230048,-0.0597452833333335,0.0468220020833333,-0.0515606458333327,0.00985181041666668,0.0605543541666664
9,0.0280805291666666,-0.0231047270833333,0.0516105354166668,0.0239108124999998,0.01576868125,-0.1218314375
9,0.0294146708333332,-0.01400660625,0.0478476916666667,-0.00274474999999989,0.023115625,-0.0365131041666667
9,0.0312041458333333,-0.0599181166666666,0.0364771145833332,-0.0210447708333338,0.0291033145833333,-0.019251833333333
9,0.03346428125,0.0048156291666666,0.0319523770833334,-0.00686839583333331,0.031729575,-0.0506593333333335
9,0.0298059854166667,0.0360610479166667,0.0216067145833331,0.0914696874999999,0.0360484604166666,-0.0450016041666668
9,0.0275104916666666,-0.0357340770833334,0.0176601416666668,-0.0720067499999996,0.0309722562499999,-0.0358511666666666
10,-0.0120407520833333,-0.110171252083333,-0.0355635916666667,0.0466145208333331,-0.0027086875,0.313048270833333
10,-0.02781003125,-0.0154186375000001,-0.07041481875,-0.0315055624999998,-0.00847837291666667,0.00764820833333325
10,-0.0352303333333333,0.0531255625,-0.0836528166666667,-0.0534652500000004,-0.01255473125,0.136825375
10,-0.0539572666666666,0.0517015458333334,-0.1108421875,-0.0187713958333332,-0.0246923375,-0.318640166666667
10,-0.06964573125,-0.0359682812500001,-0.125366385416667,-0.00862304166666651,-0.04071005625,-0.0314937916666666
10,-0.0838665,0.0191507166666666,-0.133033197916667,0.0269273541666666,-0.0568538895833333,-0.398524645833334
10,-0.0946432708333334,-0.0446387270833332,-0.137148364583333,-0.00918418750000005,-0.07440531875,0.6757295625
10,-0.101927129166667,-0.00314460625000006,-0.129006808333333,-0.0122017499999997,-0.088175975,-0.253910104166667
10,-0.104723354166667,0.0339568833333333,-0.113518085416667,0.0644552291666663,-0.0956602854166667,0.308587166666667
10,-0.10691791875,0.136647629166667,-0.0992572229166667,0.0622436041666668,-0.107694925,0.151423666666667
