intercept,beta1_pooled,beta2_pooled,beta3_pooled,beta4_pooled,unit_id
-17.487972339860256,1.3063494055916833,1.2529795777109582,1.5369163473998964,0.2700458710821067,46
-16.110920953427204,1.4149193288688322,1.248025028309273,1.5356150121730956,0.2678975883876547,47
-13.970915255367823,1.5943380439556598,1.2610582822988399,1.5342979637009624,0.26605353911175217,48
-11.299490672482337,1.724088060519997,1.2812797983739923,1.5330839964012533,0.2647335027648977,49
-8.407172188497816,1.7809578321126809,1.3156387446933002,1.5321753605985513,0.26444886204669754,50
-5.296413792650959,1.7502851045850425,1.3690753390007007,1.5319281335864412,0.26612467123829053,51
-2.010924144267727,1.721158086604439,1.4340774547142,1.531283775092427,0.270844456476306,52
1.5149743951910442,1.6966311320850134,1.5031532597840684,1.528013441135548,0.27825385375902556,53
5.329015933728221,1.6938975680009645,1.5707295400461463,1.5220920825200783,0.28690300131744984,54
9.40603572553973,1.633915009067871,1.6287351318841343,1.515829868095946,0.29547207602223685,55
13.72070858942999,1.492064626398008,1.6753707329985723,1.5097820831372324,0.3034676406167133,56
17.734505636856994,1.4763216526109035,1.7133953574919543,1.5043128282242435,0.3110711026059641,57
20.433120803571942,1.6036510229624839,1.739452875809371,1.4992335278493296,0.31803170060310926,58
21.883501739028162,1.724383072426577,1.7630028200669308,1.4945669243457134,0.3243581493266456,59
-18.317048719458022,1.1789181911231275,1.2849015616239396,1.547238283680277,0.264937822354545,60
-17.678051520782958,1.2722935247585785,1.2720652996196316,1.5466253601318336,0.26151144146642163,61
-16.13448633914144,1.3871340794150206,1.2739399433467542,1.5460581578830856,0.2580148846999749,62
-13.97949779199675,1.5943183298885286,1.2788193210957577,1.5455983492036216,0.2546137178318262,63
-11.26751322507784,1.7741617943192418,1.2973365880789158,1.5453510314594672,0.2516194183406078,64
-8.317221069768026,1.8222779296695013,1.334407566216748,1.5457854759943188,0.2493285959171726,65
-5.17289715425002,1.7845254432939128,1.3854734257196164,1.547308363306317,0.24903509063413665,66
-1.9170558474692798,1.7343769821646573,1.4540743194972332,1.5484333365875667,0.25317878316605036,67
1.5617841781964772,1.7190196728306446,1.52897219685357,1.5432392160738082,0.2628454520217983,68
5.338419433664346,1.7477629832431651,1.6037149794611116,1.534610187147275,0.27444340713688065,69
9.374610160923815,1.8125852723936544,1.664365465556383,1.5260032822624847,0.28549130637563364,70
13.64492900158064,1.863816582750525,1.7102639494719452,1.5183884718157448,0.29570323982165275,71
17.622831020278625,1.919186318210974,1.7436750378520662,1.5113944770821093,0.30494150083066746,72
20.5942977429898,1.992835329210153,1.7736386288246377,1.5050716382608333,0.3132072590307648,73
21.959760389877587,2.070824243066939,1.7908690111496501,1.4993944919861537,0.3205729258772855,74
-18.33534998259137,1.154225138358954,1.3217696494000168,1.5567700959214266,0.25717722176079116,75
-17.704768788760404,1.2862842661418945,1.312747846963044,1.5569104648849852,0.2523476025836795,76
-16.157836863901764,1.4022958863416617,1.305036729266491,1.5572306874178725,0.24714867812065236,77
-13.996112269736095,1.6217110096200738,1.305106638226508,1.557835749193974,0.24169971785713398,78
-11.251468308545496,1.8128590344460322,1.3261908383630645,1.5588963945205638,0.23629928470023562,79
-8.262896439781496,1.8369486962063153,1.3579504153709003,1.5606937287738514,0.23160953422732208,80
-5.105142303737189,1.7931427451538535,1.4076829251455412,1.5644665871934873,0.228429497497565,81
-1.8411297505467672,1.7356358861886532,1.4726674240047526,1.568686989730817,0.23105829109930212,82
1.6293310024048564,1.714373160340446,1.5579306572927767,1.5604376587198623,0.24444051795572155,83
5.395508619629195,1.7537167592975968,1.6394207485745504,1.548361454096708,0.2600448316592507,84
9.405593422685733,1.892420502165279,1.699761726219581,1.5375273937620515,0.2743378906291209,85
13.62776892060269,2.139513554581091,1.7473190987431095,1.527593738602843,0.28714701967970285,86
17.561430579039886,2.3677533107614983,1.777883384801414,1.518754105032296,0.29839554784490213,87
